variant,score_col,threshold,min_precision,max_false_alarm,min_point_f1,mean_point_f1,min_event_f1,mean_event_f1,min_event_recall
tree_if_lstm_consensus,i8_three_model_score,0.515,0.17346938775510204,0.08753039249739496,0.19428571428571428,0.33138943248532293,0.12935323383084577,0.2736318407960199,0.65
tree_if_lstm_consensus,i8_three_model_score,0.5347727272727273,0.2053941908713693,0.07606807919416467,0.2097457627118644,0.34350924499229585,0.12429378531073447,0.28261933360024916,0.55
tree_if_lstm_consensus,i8_three_model_score,0.5545454545454545,0.2467866323907455,0.06668982285515807,0.2256169212690952,0.3580078697925978,0.13836477987421383,0.3126606508066721,0.55
tree_if_lstm_consensus,i8_three_model_score,0.5743181818181817,0.281437125748503,0.05574852379298369,0.23618090452261306,0.36621075301318623,0.15942028985507248,0.3297101449275363,0.55
tree_if_lstm_consensus,i8_three_model_score,0.594090909090909,0.3357142857142857,0.045849253212921166,0.25336927223719674,0.3759154053493676,0.18487394957983191,0.35658791818614244,0.55
tree_if_lstm_consensus,i8_three_model_score,0.6138636363636363,0.3543307086614173,0.04063911080236194,0.25139664804469275,0.3756983240223464,0.2018348623853211,0.38663171690694625,0.55
tree_if_lstm_consensus,i8_three_model_score,0.6336363636363636,0.41784037558685444,0.03230288294546718,0.2637037037037037,0.38104279036317873,0.23655913978494625,0.4293906810035842,0.55
tree_if_lstm_consensus,i8_three_model_score,0.6534090909090908,0.4564102564102564,0.02605071205279612,0.2709284627092846,0.3830212346119713,0.271604938271605,0.45398428731762064,0.55
tree_if_lstm_consensus,i8_three_model_score,0.6731818181818181,0.5028248587570622,0.02188259812434874,0.27856025039123633,0.38230147166524053,0.30136986301369867,0.4688667496886675,0.55
tree_if_lstm_consensus,i8_three_model_score,0.6929545454545454,0.5534591194968553,0.02031955540118097,0.2834138486312399,0.3826310167248609,0.2898550724637681,0.46257459505541354,0.5
tree_if_lstm_consensus,i8_three_model_score,0.7127272727272727,0.5866666666666667,0.01771448419590136,0.2875816993464052,0.38172762171979163,0.3125,0.48155120481927716,0.5
tree_if_lstm_consensus,i8_three_model_score,0.7324999999999999,0.6028368794326241,0.017193469954845438,0.28192371475953565,0.37586118623882825,0.29032258064516125,0.478494623655914,0.45
tree_if_lstm_consensus,i8_three_model_score,0.7522727272727272,0.6890756302521008,0.015109412990621747,0.2822719449225473,0.3764300901083325,0.3103448275862069,0.49267241379310345,0.45
tree_if_lstm_consensus,i8_three_model_score,0.7720454545454545,0.7232142857142857,0.01302535602639806,0.28222996515679444,0.37591227987569453,0.33333333333333337,0.5173160173160174,0.45
tree_if_lstm_consensus,i8_three_model_score,0.7918181818181818,0.7766990291262136,0.01094129906217437,0.2831858407079646,0.3672339459950079,0.36000000000000004,0.5089473684210526,0.45
tree_if_lstm_consensus,i8_three_model_score,0.811590909090909,0.7878787878787878,0.010420284821118446,0.27807486631016043,0.3570305127398553,0.3673469387755102,0.5170068027210885,0.45
tree_if_lstm_consensus,i8_three_model_score,0.8313636363636363,0.8222222222222222,0.010420284821118446,0.26811594202898553,0.3466015250214614,0.29787234042553196,0.4914019236374235,0.35
tree_if_lstm_consensus,i8_three_model_score,0.8511363636363636,0.825,0.009899270580062524,0.24354243542435425,0.3259965698248532,0.3043478260869565,0.4900117508813161,0.35
tree_if_lstm_consensus,i8_three_model_score,0.8709090909090909,0.8591549295774648,0.008336227856894758,0.22889305816135083,0.31230749164752036,0.28571428571428564,0.4806949806949806,0.3
tree_if_lstm_consensus,i8_three_model_score,0.8906818181818181,0.8714285714285714,0.008336227856894758,0.22932330827067668,0.3009184353288284,0.28571428571428564,0.49068322981366463,0.3
tree_if_lstm_consensus,i8_three_model_score,0.9104545454545454,0.9514563106796117,0.0067731851337269906,0.21923076923076923,0.2884475014037058,0.3076923076923077,0.5016722408026757,0.3
tree_if_lstm_consensus,i8_three_model_score,0.9302272727272727,0.9690721649484536,0.0067731851337269906,0.2054263565891473,0.2761449126119168,0.3076923076923077,0.5067873303167421,0.3
tree_if_lstm_consensus,i8_three_model_score,0.95,0.9775280898876404,0.0072941993747829125,0.17357001972386588,0.2497063581765397,0.25641025641025644,0.4714887102946804,0.25
