station_id,year,url
42752099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42752099999.csv
42754099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42754099999.csv
42763099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42763099999.csv
42767099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42767099999.csv
42768099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42768099999.csv
42770099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42770099999.csv
42771099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42771099999.csv
42776099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42776099999.csv
42779099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42779099999.csv
42782099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42782099999.csv
42790099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42790099999.csv
42792099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42792099999.csv
42793099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42793099999.csv
42798099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42798099999.csv
42803099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42803099999.csv
42805099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42805099999.csv
42807099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42807099999.csv
42809099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42809099999.csv
42811099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42811099999.csv
42812099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42812099999.csv
42830099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42830099999.csv
42832099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42832099999.csv
42834099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42834099999.csv
42837099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42837099999.csv
42838099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42838099999.csv
42840099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42840099999.csv
