"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","ED1","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","OC1","REM","EQD"
"42492099999","2024-01-04T18:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0146,1","+0135,1","10157,1",,"4,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+002,1","11,1",,"SYN05242492 31994 00000 10146 20135 40157 71140 333 58002=",
"42492099999","2024-01-04T18:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","001000,1,9,9","+0160,1","+0160,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"12,1",,"MET068METAR VEPT 041800Z 00000KT 1000 R25/1200 MIFG NSC 16/16 Q1016 NOSIG=",
"42492099999","2024-01-04T18:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","001000,1,9,9","+0160,1","+0150,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"12,1",,"MET077METAR VEPT 041830Z 00000KT 1000 R25/1000 R07/1200 MIFG NSC 16/15 Q1016 NOSIG=",
"42492099999","2024-01-04T19:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000900,1,9,9","+0160,1","+0160,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"12,1",,"MET085METAR VEPT 041900Z 00000KT 0900 R25/0900 R07/0800 MIFG NSC 16/16 Q1016 BECMG 0800 FG=",
"42492099999","2024-01-04T19:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000700,1,9,9","+0150,1","+0150,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"44,1",,"MET083METAR VEPT 041930Z 00000KT 0700 R25/0700 R07/0450 FG NSC 15/15 Q1016 BECMG 0600 FG=",
"42492099999","2024-01-04T20:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000600,1,9,9","+0150,1","+0150,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"44,1",,"MET075METAR VEPT 042000Z 00000KT 0600 R25/0750 R07/0450 FG NSC 15/15 Q1016 NOSIG=",
"42492099999","2024-01-04T20:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000600,1,9,9","+0150,1","+0150,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"44,1",,"MET066METAR VEPT 042030Z 00000KT 0600 R25/0700 FG NSC 15/15 Q1016 NOSIG=",
"42492099999","2024-01-04T21:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000500,1,9,9","+0128,1","+0121,1","10160,1",,"4,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+003,1","44,1",,"SYN05242492 31993 00000 10128 20121 40160 74440 333 58003=",
"42492099999","2024-01-04T21:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000600,1,9,9","+0150,1","+0150,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"44,1",,"MET075METAR VEPT 042100Z 00000KT 0600 R25/0800 R07/0450 FG NSC 15/15 Q1016 NOSIG=",
"42492099999","2024-01-04T21:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000600,1,9,9","+0150,1","+0150,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"44,1",,"MET075METAR VEPT 042130Z 00000KT 0600 R25/0750 R07/0450 FG NSC 15/15 Q1016 NOSIG=",
"42492099999","2024-01-04T22:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000600,1,9,9","+0150,1","+0140,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10150,1,99999,9",,"44,1",,"MET075METAR VEPT 042200Z 00000KT 0600 R25/0700 R07/0450 FG NSC 15/14 Q1015 NOSIG=",
"42492099999","2024-01-04T22:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000500,1,9,9","+0140,1","+0140,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10150,1,99999,9",,"44,1",,"MET075METAR VEPT 042230Z 00000KT 0500 R25/0550 R07/0400 FG NSC 14/14 Q1015 NOSIG=",
"42492099999","2024-01-04T23:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000500,1,9,9","+0150,1","+0150,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"44,1",,"MET083METAR VEPT 042300Z 00000KT 0500 R25/1000 R07/0800 FG NSC 15/15 Q1016 BECMG 0600 FG=",
"42492099999","2024-01-04T23:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000600,1,9,9","+0150,1","+0140,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"44,1",,"MET075METAR VEPT 042330Z 00000KT 0600 R25/0900 R07/0700 FG NSC 15/14 Q1016 NOSIG=",
"42492099999","2024-01-05T00:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000500,1,9,9","+0128,1","+0128,1","10161,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,+006,1","46,1",,"SYN05242492 31993 00000 10128 20128 40161 74644 333 58006=",
"42492099999","2024-01-05T00:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000600,1,9,9","+0140,1","+0140,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"44,1",,"MET075METAR VEPT 050000Z 00000KT 0600 R25/1000 R07/0700 FG NSC 14/14 Q1016 NOSIG=",
"42492099999","2024-01-05T00:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000600,1,9,9","+0140,1","+0140,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"44,1",,"MET075METAR VEPT 050030Z 00000KT 0600 R25/0800 R07/0600 FG NSC 14/14 Q1017 NOSIG=",
"42492099999","2024-01-05T01:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000400,1,9,9","+0140,1","+0140,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"44,1",,"MET075METAR VEPT 050100Z 00000KT 0400 R25/0500 R07/0300 FG NSC 14/14 Q1017 NOSIG=",
"42492099999","2024-01-05T01:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000400,1,9,9","+0150,1","+0150,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"44,1",,"MET075METAR VEPT 050130Z 00000KT 0400 R25/0450 R07/0350 FG NSC 15/15 Q1018 NOSIG=",
"42492099999","2024-01-05T02:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","000400,1,9,9","+0140,1","+0140,1","99999,9",,,,"25,U,9999,9",,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"44,1",,"MET085METAR VEPT 050200Z 00000KT 0400 R25/0800 R07/0450 FG VV/// 14/14 Q1018 BECMG 0350 FG=",
"42492099999","2024-01-05T02:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000350,1,9,9","+0160,1","+0160,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"44,1",,"MET075METAR VEPT 050230Z 00000KT 0350 R25/0800 R07/0600 FG NSC 16/16 Q1018 NOSIG=",
"42492099999","2024-01-05T03:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000200,1,9,9","+0140,1","+0133,1","10189,1",,"4,1,02,1","4,1,02,1",,,,,,,,"240,N,+0122,1",,,"9,9,999,9,+001,1","44,1",,"SYN06842492 31992 00000 10140 20133 40189 74444 333 20122 58001 555 10000=",
"42492099999","2024-01-05T03:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000350,1,9,9","+0170,1","+0170,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,"44,1",,"MET083METAR VEPT 050300Z 00000KT 0350 R25/0800 R07/0650 FG NSC 17/17 Q1019 BECMG 0600 FG=",
"42492099999","2024-01-05T03:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000400,1,9,9","+0180,1","+0180,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,"44,1",,"MET075METAR VEPT 050330Z 00000KT 0400 R25/0800 R07/0750 FG NSC 18/18 Q1019 NOSIG=",
"42492099999","2024-01-05T04:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","240,1,N,0015,1","22000,1,9,N","000600,1,9,9","+0190,1","+0180,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,"44,1",,"MET075METAR VEPT 050400Z 24003KT 0600 R25/0800 R07/0650 FG NSC 19/18 Q1019 NOSIG=",
"42492099999","2024-01-05T04:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000600,1,9,9","+0190,1","+0190,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,"44,1",,"MET075METAR VEPT 050430Z 00000KT 0600 R25/0900 R07/0800 FG NSC 19/19 Q1019 NOSIG=",
"42492099999","2024-01-05T05:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","070,1,N,0015,1","22000,1,9,N","000700,1,9,9","+0210,1","+0190,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,"44,1",,"MET083METAR VEPT 050500Z 07003KT 0700 R25/1100 R07/0900 FG NSC 21/19 Q1019 BECMG 0800 FG=",
"42492099999","2024-01-05T05:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","040,1,N,0015,1","22000,1,9,N","000800,1,9,9","+0210,1","+0190,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,"44,1",,"MET075METAR VEPT 050530Z 04003KT 0800 R25/1100 R07/1000 FG NSC 21/19 Q1019 NOSIG=",
"42492099999","2024-01-05T06:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","000500,1,9,9","+0204,1","+0164,1","10183,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,+005,1","44,1",,"SYN05242492 31993 00502 10204 20164 40183 74444 333 58005=",
"42492099999","2024-01-05T06:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000800,1,9,9","+0220,1","+0190,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,"44,1",,"MET075METAR VEPT 050600Z 00000KT 0800 R25/1100 R07/1000 FG NSC 22/19 Q1018 NOSIG=",
"42492099999","2024-01-05T06:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","290,1,N,0026,1","22000,1,9,N","000900,1,9,9","+0210,1","+0190,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"44,1",,"MET075METAR VEPT 050630Z 29005KT 0900 R25/1000 R07/1000 FG NSC 21/19 Q1017 NOSIG=",
"42492099999","2024-01-05T07:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","330,1,N,0015,1","22000,1,9,N","000900,1,9,9","+0220,1","+0190,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,"44,1",,"MET075METAR VEPT 050700Z 33003KT 0900 R25/1100 R07/1100 FG NSC 22/19 Q1017 NOSIG=",
"42492099999","2024-01-05T07:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","340,1,N,0021,1","22000,1,9,N","001000,1,9,9","+0220,1","+0180,1","99999,9",,,,"25,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10160,1,99999,9",,"44,1",,"MET075METAR VEPT 050730Z 34004KT 1000 R25/1200 R07/1100 FG NSC 22/18 Q1016 NOSIG=",
"42492099999","2024-01-05T08:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","320,1,N,0021,1","03048,1,C,N","001100,1,9,9","+0220,1","+0190,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10160,1,99999,9",,"10,1",,"MET085METAR VEPT 050800Z 32004KT 1100 R25/1200 R07/1200 BR FEW018 SCT100 22/19 Q1016 NOSIG=",
"42492099999","2024-01-05T08:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","330,1,N,0015,1","03048,1,C,N","001200,1,9,9","+0220,1","+0190,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10150,1,99999,9",,"10,1",,"MET085METAR VEPT 050830Z 33003KT 1200 R25/1300 R07/1400 BR FEW018 SCT100 22/19 Q1015 NOSIG=",
"42492099999","2024-01-05T09:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-12","99999","V020","320,1,N,0010,1","03000,1,C,N","001000,1,9,9","+0214,1","+0165,1","10152,1",,"4,1,02,1","1,1,02,1",,"02,1,+00600,1,06,1","05,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+005,1","10,1",,"SYN07042492 31594 63202 10214 20165 40152 71041 82530 333 58005 82620 85360=",
"42492099999","2024-01-05T09:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","330,1,N,0015,1","03048,1,C,N","001200,1,9,9","+0220,1","+0190,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10150,1,99999,9",,"10,1",,"MET085METAR VEPT 050900Z 33003KT 1200 R25/1300 R07/1400 BR FEW018 SCT100 22/19 Q1015 NOSIG=",
"42492099999","2024-01-05T09:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","310,1,N,0010,1","03048,1,C,N","001200,1,9,9","+0230,1","+0190,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10150,1,99999,9",,"10,1",,"MET085METAR VEPT 050930Z 31002KT 1200 R25/1300 R07/1400 BR FEW018 SCT100 23/19 Q1015 NOSIG=",
"42492099999","2024-01-05T10:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","280,1,N,0026,1","03048,1,C,N","001200,1,9,9","+0220,1","+0200,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10150,1,99999,9",,"10,1",,"MET085METAR VEPT 051000Z 28005KT 1200 R25/1200 R07/1400 BR FEW018 SCT100 22/20 Q1015 NOSIG=",
"42492099999","2024-01-05T10:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","300,1,N,0015,1","03048,1,C,N","001300,1,9,9","+0220,1","+0200,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10150,1,99999,9",,"10,1",,"MET085METAR VEPT 051030Z 30003KT 1300 R25/1400 R07/1500 BR FEW018 SCT100 22/20 Q1015 NOSIG=",
"42492099999","2024-01-05T11:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","280,1,N,0021,1","03048,1,C,N","001300,1,9,9","+0220,1","+0200,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10150,1,99999,9",,"10,1",,"MET085METAR VEPT 051100Z 28004KT 1300 R25/1400 R07/1400 BR FEW018 SCT100 22/20 Q1015 NOSIG=",
"42492099999","2024-01-05T11:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","320,1,N,0010,1","03048,1,C,N","001300,1,9,9","+0210,1","+0200,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10150,1,99999,9",,"10,1",,"MET085METAR VEPT 051130Z 32002KT 1300 R25/1500 R07/1500 BR FEW018 SCT100 21/20 Q1015 NOSIG=",
"42492099999","2024-01-05T12:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-12","99999","V020","320,1,N,0005,1","03000,1,C,N","001000,1,9,9","+0196,1","+0170,1","10150,1",,"1,1,02,1","1,1,02,1",,"02,1,+00600,1,06,1","04,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+009,1","10,1",,"SYN07642492 31594 53201 10196 20170 40150 71011 82530 333 10217 58009 82620 84360=",
"42492099999","2024-01-05T12:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","999,9,V,0010,1","03048,1,C,N","001300,1,9,9","+0210,1","+0200,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10150,1,99999,9",,"10,1",,"MET085METAR VEPT 051200Z VRB02KT 1300 R25/1800 R07/1900 BR FEW018 SCT100 21/20 Q1015 NOSIG=",
"42492099999","2024-01-05T12:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","060,1,N,0005,1","03048,1,C,N","001400,1,9,9","+0210,1","+0200,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10150,1,99999,9",,"10,1",,"MET093METAR VEPT 051230Z 06001KT 1400 R25/1700 R07/1700 BR FEW018 SCT100 21/20 Q1015 BECMG 1500 BR=",
"42492099999","2024-01-05T13:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","290,1,N,0026,1","03048,1,C,N","001500,1,9,9","+0210,1","+0200,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10160,1,99999,9",,"10,1",,"MET085METAR VEPT 051300Z 29005KT 1500 R25/1700 R07/1600 BR FEW018 SCT100 21/20 Q1016 NOSIG=",
"42492099999","2024-01-05T13:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","290,1,N,0015,1","03048,1,C,N","001200,1,9,9","+0200,1","+0190,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10160,1,99999,9",,"10,1",,"MET085METAR VEPT 051330Z 29003KT 1200 R25/1600 R07/1600 BR FEW018 SCT100 20/19 Q1016 NOSIG=",
"42492099999","2024-01-05T14:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","290,1,N,0021,1","03048,1,C,N","001100,1,9,9","+0200,1","+0190,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10170,1,99999,9",,"12,1",,"MET087METAR VEPT 051400Z 29004KT 1100 R25/1600 R07/1500 MIFG FEW018 SCT100 20/19 Q1017 NOSIG=",
"42492099999","2024-01-05T14:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","300,1,N,0015,1","03048,1,C,N","001000,1,9,9","+0200,1","+0190,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10170,1,99999,9",,"12,1",,"MET087METAR VEPT 051430Z 30003KT 1000 R25/1600 R07/1400 MIFG FEW018 SCT100 20/19 Q1017 NOSIG=",
"42492099999","2024-01-05T15:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-12","99999","V020","290,1,N,0026,1","03000,1,C,N","001000,1,9,9","+0178,1","+0161,1","10177,1",,"2,1,02,1","2,1,02,1",,"02,1,+00540,1,06,1","04,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00540,1,99,9,99,9",,,,"9,9,999,9,+021,1","10,1",,"SYN07042492 31494 52905 10178 20161 40177 71022 82530 333 58021 82618 84360=",
"42492099999","2024-01-05T15:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","300,1,N,0026,1","03048,1,C,N","001000,1,9,9","+0190,1","+0190,1","99999,9",,,,"25,U,9999,9","02,1,+00549,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10180,1,99999,9",,"12,1",,"MET095METAR VEPT 051500Z 30005KT 1000 R25/1500 R07/1500 MIFG FEW018 SCT100 19/19 Q1018 BECMG 0800 FG=",
"42492099999","2024-01-05T15:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","300,1,N,0031,1","03048,1,9,N","001000,1,9,9","+0190,1","+0180,1","99999,9",,,,"25,U,9999,9","04,1,+00549,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9",,,"10180,1,99999,9",,"12,1",,"MET087METAR VEPT 051530Z 30006KT 1000 R25/1500 R07/1400 MIFG SCT018 BKN100 19/18 Q1018 NOSIG=",
"42492099999","2024-01-05T16:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","300,1,N,0036,1","03048,1,9,N","001000,1,9,9","+0190,1","+0180,1","99999,9",,,,"25,U,9999,9","04,1,+00549,1,99,9","02,1,+00914,1,09,1","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9",,,"10180,1,99999,9",,"12,1",,"MET096METAR VEPT 051600Z 30007KT 1000 R25/1600 R07/1600 MIFG SCT018 FEW030CB BKN100 19/18 Q1018 NOSIG=",
"42492099999","2024-01-05T16:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","300,1,N,0021,1","03048,1,9,N","001100,1,9,9","+0190,1","+0180,1","99999,9",,,,"25,U,9999,9","04,1,+00549,1,99,9","02,1,+00914,1,09,1","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9",,,"10180,1,99999,9",,"12,1",,"MET096METAR VEPT 051630Z 30004KT 1100 R25/1800 R07/1700 MIFG SCT018 FEW030CB BKN100 19/18 Q1018 NOSIG=",
"42492099999","2024-01-05T17:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","310,1,N,0026,1","03048,1,9,N","001100,1,9,9","+0190,1","+0180,1","99999,9",,,,"25,U,9999,9","04,1,+00549,1,99,9","02,1,+00914,1,09,1","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9",,,"10180,1,99999,9",,"12,1",,"MET096METAR VEPT 051700Z 31005KT 1100 R25/1800 R07/1800 MIFG SCT018 FEW030CB BKN100 19/18 Q1018 NOSIG=",
"42492099999","2024-01-05T17:30:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-15","99999","V020","330,1,N,0015,1","99999,9,9,N","001100,1,9,9","+0190,5","+0180,5","99999,9",,,,"25,U,9999,9",,,,,,,,,"10180,5,99999,9",,"63,5",,"MET096METAR VEPT 051730Z 33003KT 1100 R25/1900 R07/1800 - RA SCT016 FEW030CB BKN080 19/18 Q1018 NOSIG=","D01      0ADE735"
"42492099999","2024-01-05T18:00:00","4","25.591317","85.087992","51.81","PATNA, IN","FM-12","99999","V020","999,9,C,0000,1","00900,1,C,N","001000,1,9,9","+0170,1","+0160,1","10175,1","15,0000,2,1","2,1,02,1","2,1,02,1",,"04,1,+00480,1,06,1","01,1,+00900,1,09,1","08,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00480,1,99,9,99,9",,,,,"20,1",,"SYN08842492 21494 80000 10170 20160 40175 72022 8532/ 333 57940 58018 6990/ 84616 81930 88458=",
