"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","ED1","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","MW3","OC1","REM","EQD"
"42189099999","2024-01-22T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000500,1,9,9","+0070,1","+0070,1","10213,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,+015,1","42,1",,,,"SYN05242189 31993 00000 10070 20070 40213 74244 333 58015=",
"42189099999","2024-01-22T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,N","000000,1,9,9","+0050,5","+0050,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10200,5,99999,9",,"44,1",,,,"MET070METAR VIBY 221800Z VRB01KT 0000 R29/0075 FG SKY OBS 05/05 Q1020 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-22T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000049,1,9,9","+0050,1","+0050,1","10207,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+013,1","47,1",,,,"SYN06442189 31/90 90000 10050 20050 40207 74744 89/// 333 58013 89/99=",
"42189099999","2024-01-22T22:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","000000,1,9,9","+0030,5","+0030,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10190,5,99999,9",,"44,1",,,,"MET070METAR VIBY 222200Z VRB02KT 0000 R29/0150 FG SKY OBS 03/03 Q1019 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000049,1,9,9","+0046,1","+0046,1","10194,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+001,1","47,1",,,,"SYN06442189 31/90 90000 10046 20046 40194 74744 89/// 333 58001 89/99=",
"42189099999","2024-01-23T02:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","000000,1,9,9","+0050,5","+0050,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10200,5,99999,9",,"44,1",,,,"MET070METAR VIBY 230230Z VRB02KT 0000 R29/0100 FG SKY OBS 05/05 Q1020 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000049,1,9,9","+0056,1","+0056,1","10209,1",,"4,1,02,1","4,1,02,1",,"09,1,+99999,9,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,99999,9,99,9,99,9","240,M,+0146,1","240,N,+0040,1",,"9,9,999,9,-010,1","43,1",,,,"SYN08042189 31/90 90000 10056 20056 40209 74344 89/// 333 10146 20040 59010 555 10000=",
"42189099999","2024-01-23T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","250,1,N,0015,1","99999,9,9,N","000000,1,9,9","+0050,5","+0050,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10200,5,99999,9",,"44,1",,,,"MET070METAR VIBY 230300Z 25003KT 0000 R29/0100 FG SKY OBS 05/05 Q1020 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T03:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","000000,1,9,9","+0060,5","+0060,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10200,5,99999,9",,"44,1",,,,"MET070METAR VIBY 230330Z VRB02KT 0000 R29/0125 FG SKY OBS 06/06 Q1020 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0005,1","00120,1,W,N","000500,1,9,9","+0084,1","+0076,1","10207,1",,"4,1,02,1","4,1,02,1",,"09,1,+99999,9,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-018,1","43,1",,,,"SYN05842189 31/93 92701 10084 20076 40207 74344 89/// 333 59018=",
"42189099999","2024-01-23T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","000500,1,9,9","+0080,5","+0080,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10200,5,99999,9",,"44,1",,,,"MET075METAR VIBY 230600Z VRB02KT 0500 R29/0550 FG SKY OBS 08/08 Q1020 BECMG 0800=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T06:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","310,1,N,0015,1","00457,1,9,N","000600,1,9,9","+0090,1","+0090,1","99999,9",,,,"29,U,9999,9","04,1,+00305,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10190,1,99999,9",,"44,1",,,,"MET081METAR VIBY 230630Z 31003KT 0600 R29/0750 FG SCT010 BKN015 09/09 Q1019 BECMG 0800=",
"42189099999","2024-01-23T07:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","300,1,N,0026,1","00457,1,9,N","000700,1,9,9","+0100,1","+0100,1","99999,9",,,,"29,U,9999,9","04,1,+00305,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10180,1,99999,9",,"44,1",,,,"MET081METAR VIBY 230730Z 30005KT 0700 R29/0800 FG SCT010 BKN015 10/10 Q1018 BECMG 0800=",
"42189099999","2024-01-23T08:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","260,1,N,0021,1","00457,1,9,N","000700,1,9,9","+0110,1","+0110,1","99999,9",,,,"29,U,9999,9","04,1,+00305,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10180,1,99999,9",,"44,1",,,,"MET081METAR VIBY 230800Z 26004KT 0700 R29/0800 FG SCT010 BKN015 11/11 Q1018 BECMG 0800=",
"42189099999","2024-01-23T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","140,1,N,0005,1","00120,1,W,N","000500,1,9,9","+0110,1","+0090,1","10173,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-019,1","43,1",,,,"SYN06442189 31/93 91401 10110 20090 40173 74344 89/// 333 59019 89/99=",
"42189099999","2024-01-23T09:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","260,1,N,0021,1","00457,1,9,N","000800,1,9,9","+0110,1","+0100,1","99999,9",,,,"29,U,9999,9","04,1,+00305,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10170,1,99999,9",,"44,1",,,,"MET076METAR VIBY 230930Z 26004KT 0800 R29/1000 FG SCT010 BKN015 11/10 Q1017 NOSIG=",
"42189099999","2024-01-23T10:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","290,1,N,0021,1","00457,1,9,N","000800,1,9,9","+0110,1","+0110,1","99999,9",,,,"29,U,9999,9","04,1,+00305,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10170,1,99999,9",,"44,1",,,,"MET076METAR VIBY 231000Z 29004KT 0800 R29/1000 FG SCT010 BKN015 11/11 Q1017 NOSIG=",
"42189099999","2024-01-23T11:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","250,1,N,0026,1","99999,9,9,N","000800,1,9,9","+0110,5","+0100,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10160,5,99999,9",,"44,1",,,,"MET075METAR VIBY 231100Z 25005KT 0800 R29/1000 FG SKY OBS 11/10 Q1016 BECMG 0600=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T11:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","310,1,N,0021,1","99999,9,9,N","000600,1,9,9","+0100,5","+0100,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10160,5,99999,9",,"44,1",,,,"MET075METAR VIBY 231130Z 31004KT 0600 R29/1000 FG SKY OBS 10/10 Q1016 BECMG 0500=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","140,1,N,0005,1","00120,1,W,N","000500,1,9,9","+0104,1","+0092,1","10167,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09961,1","9,9,999,9,-025,1","45,1",,,,"SYN07042189 31/93 91401 10104 20092 39961 40167 74544 333 10111 59025 89/99=",
"42189099999","2024-01-23T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","270,1,N,0021,1","99999,9,9,N","000600,1,9,9","+0100,5","+0090,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10160,5,99999,9",,"44,1",,,,"MET075METAR VIBY 231200Z 27004KT 0600 R29/1100 FG SKY OBS 10/09 Q1016 BECMG 0500=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T12:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","310,1,N,0021,1","99999,9,9,N","000600,1,9,9","+0100,5","+0100,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10160,5,99999,9",,"44,1",,,,"MET075METAR VIBY 231230Z 31004KT 0600 R29/1200 FG SKY OBS 10/10 Q1016 BECMG 0500=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T13:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","290,1,N,0026,1","99999,9,9,N","000600,1,9,9","+0090,5","+0090,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10170,5,99999,9",,"44,1",,,,"MET075METAR VIBY 231300Z 29005KT 0600 R29/1100 FG SKY OBS 09/09 Q1017 BECMG 0500=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T14:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","270,1,N,0021,1","99999,9,9,N","000600,1,9,9","+0090,5","+0090,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10170,5,99999,9",,"44,1",,,,"MET075METAR VIBY 231400Z 27004KT 0600 R29/1000 FG SKY OBS 09/09 Q1017 BECMG 0500=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T14:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","000600,1,9,9","+0090,5","+0090,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10170,5,99999,9",,"44,1",,,,"MET075METAR VIBY 231430Z VRB02KT 0600 R29/0900 FG SKY OBS 09/09 Q1017 BECMG 0500=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00060,1,W,N","000200,1,9,9","+0090,1","+0086,1","10184,1",,"4,1,02,1","4,1,02,1",,"09,1,+99999,9,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-028,1","47,1",,,,"SYN05842189 31/92 90000 10090 20086 40184 74744 89/// 333 59028=",
"42189099999","2024-01-23T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","000600,1,9,9","+0090,5","+0090,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10180,5,99999,9",,"44,1",,,,"MET075METAR VIBY 231500Z VRB02KT 0600 R29/0900 FG SKY OBS 09/09 Q1018 BECMG 0500=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T15:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","000600,1,9,9","+0090,5","+0090,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10180,5,99999,9",,"44,1",,,,"MET075METAR VIBY 231530Z VRB02KT 0600 R29/1000 FG SKY OBS 09/09 Q1018 BECMG 0500=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T16:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","270,1,N,0015,1","99999,9,9,N","000400,1,9,9","+0080,5","+0080,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10180,5,99999,9",,"44,1",,,,"MET070METAR VIBY 231600Z 27003KT 0400 R29/0900 FG SKY OBS 08/08 Q1018 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T16:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","260,1,N,0015,1","99999,9,9,N","000300,1,9,9","+0090,5","+0090,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10180,5,99999,9",,"44,1",,,,"MET070METAR VIBY 231630Z 26003KT 0300 R29/0800 FG SKY OBS 09/09 Q1018 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T17:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","000300,1,9,9","+0080,5","+0080,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10180,5,99999,9",,"44,1",,,,"MET070METAR VIBY 231700Z VRB02KT 0300 R29/0650 FG SKY OBS 08/08 Q1018 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T17:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","310,1,N,0021,1","99999,9,9,N","000100,1,9,9","+0080,5","+0080,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10180,5,99999,9",,"44,1",,,,"MET070METAR VIBY 231730Z 31004KT 0100 R29/0550 FG SKY OBS 08/08 Q1018 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-23T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0005,1","00060,1,W,N","000200,1,9,9","+0084,1","+0080,1","10184,1",,"4,1,02,1","4,1,02,1",,"09,1,+99999,9,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-028,1","45,1",,,,"SYN05842189 31/92 92701 10084 20080 40184 74544 89/// 333 59028=",
"42189099999","2024-01-23T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000049,1,9,9","+0074,1","+0074,1","10182,1",,"4,1,02,1","4,1,02,1",,"09,1,+99999,9,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-022,1","47,1",,,,"SYN05842189 31/90 90000 10074 20074 40182 74744 89/// 333 59022=",
"42189099999","2024-01-24T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000049,1,9,9","+0070,1","+0070,1","10183,1",,"4,1,02,1","4,1,02,1",,"09,1,+99999,9,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-008,1","47,1",,,,"SYN05842189 31/90 92900 10070 20070 40183 74744 89/// 333 59008=",
"42189099999","2024-01-24T00:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","320,1,N,0015,1","99999,9,9,N","000000,1,9,9","+0070,5","+0070,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10180,5,99999,9",,"44,1",,,,"MET070METAR VIBY 240030Z 32003KT 0000 R29/0350 FG SKY OBS 07/07 Q1018 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-24T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","140,1,N,0005,1","00030,1,W,N","000050,1,9,9","+0072,1","+0068,1","10200,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0111,1","240,N,+0066,1",,"9,9,999,9,-006,1","43,1",,,,"SYN08642189 31/91 91401 10072 20068 40200 74344 89/// 333 10111 20066 59006 89/99 555 10000=",
"42189099999","2024-01-24T03:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","000200,1,9,9","+0070,5","+0070,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10200,5,99999,9",,"44,1",,,,"MET070METAR VIBY 240330Z VRB02KT 0200 R29/0500 FG SKY OBS 07/07 Q1020 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-24T04:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","000200,1,9,9","+0070,5","+0070,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10200,5,99999,9",,"44,1",,,,"MET071METAR VIBY 240400Z VRB02KT 0200 R29/0600 FG SKY OBS 07/07 Q1020 NOISIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-24T04:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,N","000400,1,9,9","+0080,5","+0080,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10200,5,99999,9",,"44,1",,,,"MET075METAR VIBY 240430Z VRB01KT 0400 R29/0700 FG SKY OBS 08/08 Q1020 BECMG 0600=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-24T05:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","000600,1,9,9","+0080,5","+0080,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10210,5,99999,9",,"44,1",,,,"MET070METAR VIBY 240500Z 00000KT 0600 R29/0800 FG SKY OBS 08/08 Q1021 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-24T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","180,1,N,0005,1","00120,1,W,N","000500,1,9,9","+0090,1","+0077,1","10207,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+002,1","43,1",,,,"SYN05842189 31/93 91801 10090 20077 40207 74344 333 58002 89/99=",
"42189099999","2024-01-24T08:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","340,1,N,0021,1","03048,1,9,N","001500,1,9,9","+0120,1","+0080,1","99999,9",,,,"29,U,9999,9","04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10180,1,99999,9",,"10,1",,,,"MET076METAR VIBY 240830Z 34004KT 1500 R29/1400 BR SCT015 BKN100 12/08 Q1018 NOSIG=",
"42189099999","2024-01-24T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0005,1","00750,1,C,N","000500,1,9,9","+0128,1","+0084,1","10180,1",,"4,1,02,1","2,1,02,1",,"05,1,+00750,1,06,1","07,1,+05700,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00750,1,99,9,99,9",,,,,"10,1",,,,"SYN07642189 31593 72701 10128 20084 40180 71042 85530 333 56990 58007 85625 87369=",
"42189099999","2024-01-24T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","320,1,N,0021,1","03048,1,9,N","001700,1,9,9","+0130,1","+0090,1","99999,9",,,,"29,U,9999,9","02,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10180,1,99999,9",,"10,1",,,,"MET076METAR VIBY 240900Z 32004KT 1700 R29/1600 BR FEW015 BKN100 13/09 Q1018 NOSIG=",
"42189099999","2024-01-24T10:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","300,1,N,0015,1","03048,1,9,N","002200,1,9,9","+0140,1","+0080,1","99999,9",,,,,"02,1,+00762,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9",,,"10170,1,99999,9",,"05,1",,,,"MET072METAR VIBY 241000Z 30003KT 2200 HZ FEW025 BKN100 14/08 Q1017 BECMG 2000=",
"42189099999","2024-01-24T10:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","340,1,N,0015,1","03048,1,9,N","002200,1,9,9","+0140,1","+0090,1","99999,9",,,,,"02,1,+00762,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9",,,"10170,1,99999,9",,"05,1",,,,"MET072METAR VIBY 241030Z 34003KT 2200 HZ FEW025 BKN100 14/09 Q1017 BECMG 2000=",
"42189099999","2024-01-24T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","03000,1,9,N","000500,1,9,9","+0126,1","+0099,1","10175,1",,"4,1,02,1","2,1,02,1",,"03,1,+00750,1,06,1","06,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00750,1,99,9,99,9","240,M,+0136,1",,,"9,9,999,9,+009,1","10,1",,,,"SYN07642189 31593 60000 10126 20099 40175 71042 83530 333 10136 58009 83625 86360=",
"42189099999","2024-01-24T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,C,0000,1","03048,1,9,N","001500,1,9,9","+0120,1","+0080,1","99999,9",,,,"29,U,9999,9","02,1,+00762,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9",,,"10170,1,99999,9",,"10,1",,,,"MET076METAR VIBY 241200Z 00000KT 1500 R29/2000 BR FEW025 BKN100 12/08 Q1017 NOSIG=",
"42189099999","2024-01-24T14:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","001200,1,9,9","+0070,1","+0070,1","99999,9",,,,"29,U,9999,9","04,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10180,1,99999,9",,"10,1",,,,"MET074METAR VIBY 241400Z VRB02KT 1200 R29/1400 BR SCT100 07/07 Q1018 BECMG 0800=",
"42189099999","2024-01-24T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000200,1,9,9","+0080,1","+0076,1","10199,1",,"4,1,02,1","1,1,02,1",,,,,,,,,,,"9,9,999,9,+014,1","46,1",,,,"SYN05242189 31992 00000 10080 20076 40199 74641 333 58014=",
"42189099999","2024-01-24T15:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","000400,1,9,9","+0070,5","+0070,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10190,5,99999,9",,"44,1",,,,"MET075METAR VIBY 241530Z 00000KT 0400 R29/0075 FG SKY OBS 07/07 Q1019 BECMG 0200=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-24T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000050,1,9,9","+0064,1","+0064,1","10202,1",,"4,1,02,1","1,1,02,1",,,,,,,,,,,"9,9,999,9,+017,1","46,1",,,,"SYN05242189 31991 00000 10064 20064 40202 74641 333 58017=",
"42189099999","2024-01-24T20:30:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","000000,1,9,9","+0040,5","+0040,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10200,5,99999,9",,"44,1",,,,"MET070METAR VIBY 242030Z 00000KT 0000 R29/0075 FG SKY OBS 04/04 Q1020 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-24T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000049,1,9,9","+0058,1","+0053,1","10198,1",,"4,1,02,1","4,1,02,1",,"09,1,+99999,9,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+014,1","47,1",,,,"SYN05842189 31/90 90000 10058 20053 40198 74744 89/// 333 58014=",
"42189099999","2024-01-24T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,N","000000,1,9,9","+0040,5","+0040,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10190,5,99999,9",,"44,1",,,,"MET070METAR VIBY 242100Z VRB01KT 0000 R29/0075 FG SKY OBS 04/04 Q1019 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-25T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000049,1,9,9","+0070,1","+0070,1","10199,1",,"4,1,02,1","4,1,02,1",,"09,1,+99999,9,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+015,1","47,1",,,,"SYN05842189 31/90 90000 10070 20070 40199 74744 89/// 333 58015=",
"42189099999","2024-01-25T01:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,N","000000,1,9,9","+0060,5","+0060,5","99999,9",,,,"29,U,9999,9",,,,,,,,,"10200,5,99999,9",,"44,1",,,,"MET070METAR VIBY 250100Z VRB01KT 0000 R29/0125 FG SKY OBS 06/06 Q1020 NOSIG=","D01      0ADE693D02      0ADE539"
"42189099999","2024-01-25T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000049,1,9,9","+0070,1","+0070,1","10224,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0136,1","240,N,+0052,1",,"9,9,999,9,+022,1","45,1",,,,"SYN08042189 31/90 90000 10070 20070 40224 74544 333 10136 20052 58022 89/99 555 10000=",
