"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","ME1","MW1","REM","EQD"
"42027099999","2024-08-19T03:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0220,1","+0192,1","99999,9",,"0,1,02,1","0,1,02,1",,,"03,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0270,1","240,N,+0197,1","99999,9,08383,1","9,9,999,9,-018,1","3,1465,9","05,1","SYN08642027 31595 51401 10220 20192 38383 48465 70500 83520 333 10270 20197 59018 555 10114=",
"42027099999","2024-08-19T06:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0280,1","+0196,1","99999,9",,"2,1,02,1","2,1,02,1",,,"03,1,+00800,1,08,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,08375,1","9,9,999,9,-024,1","3,1453,9","05,1","SYN06442027 31595 53201 10280 20196 38375 48453 70522 83210 333 59024=",
"42027099999","2024-08-19T09:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0303,1","+0178,1","99999,9",,,,,,"03,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,08346,1","9,9,999,9,-040,1","3,1421,9",,"SYN05842027 32596 32702 10303 20178 38346 48421 83200 333 59040=",
"42027099999","2024-08-19T12:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0314,1","+0194,1","99999,9",,,,,,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08326,1","9,9,999,9,-045,1","3,1399,9",,"SYN06442027 32596 20000 10314 20194 38326 48399 82200 333 10319 59045=",
"42027099999","2024-08-19T15:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0262,1","+0201,1","99999,9",,,,,,"01,1,+00800,1,04,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,08333,1","9,9,999,9,-041,1","3,1410,9",,"SYN05842027 32596 11401 10262 20201 38333 48410 81010 333 59041=",
"42027099999","2024-08-19T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0240,1","+0204,1","99999,9",,,,,,"02,1,+00800,1,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08350,1","9,9,999,9,-031,1","3,1429,9",,"SYN05842027 32596 21401 10240 20204 38350 48429 82030 333 59031=",
"42027099999","2024-08-19T21:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","180,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0220,1","+0192,1","99999,9",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08348,1","9,9,999,9,-024,1","3,1428,9",,"SYN05842027 32596 41801 10220 20192 38348 48428 82530 333 59024=",
"42027099999","2024-08-20T00:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","00600,1,C,9","002000,1,9,9","+0207,1","+0183,1","99999,9","99,9999,9,9",,,"0,1,99,9","0,1,99,9","05,1,+00600,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00600,1,99,9,99,9",,,"99999,9,08349,1","9,9,999,9,-027,1","9,1430,9",,"SYN004BUFR",
"42027099999","2024-08-20T06:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0233,1","+0168,1","99999,9","03,0050,3,1","9,1,02,1","6,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08398,1","9,9,999,9,+023,1","3,1479,9","01,1","SYN07042027 21596 61405 10233 20168 38398 48479 70196 84501 333 58023 6005/=",
"42027099999","2024-08-20T09:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0257,1","+0164,1","99999,9","06,0050,3,1",,,,,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08381,1","9,9,999,9,+035,1","3,1461,9",,"SYN06442027 22596 20502 10257 20164 38381 48461 82200 333 58035 6005/=",
"42027099999","2024-08-20T12:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0270,1","+0158,1","99999,9","09,0050,3,1",,,,,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08357,1","9,9,999,9,+031,1","3,1435,9",,"SYN07042027 22596 21401 10270 20158 38357 48435 82200 333 10275 58031 6005/=",
"42027099999","2024-08-20T15:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0228,1","+0159,1","99999,9","12,0050,3,1","1,1,02,1","0,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08381,1","9,9,999,9,+048,1","3,1463,9","13,1","SYN07042027 21596 60503 10228 20159 38381 48463 71310 84410 333 58048 6005/=",
"42027099999","2024-08-20T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0205,1","+0156,1","99999,9","15,0060,3,1","6,1,02,1","2,1,02,1",,,"03,1,+00800,1,06,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,08393,1","9,9,999,9,+043,1","3,1475,9","01,1","SYN07042027 21596 50501 10205 20156 38393 48475 70162 83510 333 58043 6006/=",
"42027099999","2024-08-20T21:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0188,1","+0162,1","99999,9","18,0060,3,1",,,,,"03,1,+00800,1,06,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,08390,1","9,9,999,9,+042,1","3,1473,9",,"SYN06442027 22596 40000 10188 20162 38390 48473 83510 333 58042 6006/=",
"42027099999","2024-08-21T00:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0174,1","+0162,1","99999,9","21,0060,3,1",,,,,"03,1,+00800,1,06,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,08393,1","9,9,999,9,+044,1","3,1477,9",,"SYN06442027 22596 42302 10174 20162 38393 48477 83510 333 58044 6006/=",
"42027099999","2024-08-21T03:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0199,1","+0159,1","99999,9","24,0060,3,1",,,,,"03,1,+00800,1,08,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0275,1","240,N,+0195,1","99999,9,08401,1","9,9,999,9,+025,1","3,1484,9",,"SYN09242027 22596 80000 10199 20159 38401 48484 8321/ 333 10275 20195 58025 6006/ 555 00058 10125=",
"42027099999","2024-08-21T06:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0210,1","+0172,1","99999,9","03,0000,2,1","2,1,02,1","2,1,02,1",,,"02,1,+00800,1,08,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08414,1","9,9,999,9,+016,1","3,1497,9","50,1","SYN07042027 21596 80000 10210 20172 38414 48497 75022 8221/ 333 58016 6990/=",
"42027099999","2024-08-21T09:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","340,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0236,1","+0181,1","99999,9","06,0000,2,1","5,1,02,1","2,1,02,1",,,"05,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08398,1","9,9,999,9,+017,1","3,1480,9","02,1","SYN07042027 11596 83401 10236 20181 38398 48480 70252 8552/ 333 58017 6990/=",
"42027099999","2024-08-21T12:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0238,1","+0174,1","99999,9","09,0000,2,1","2,1,02,1","2,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08382,1","9,9,999,9,+025,1","3,1463,9","03,1","SYN07642027 21596 63201 10238 20174 38382 48463 70322 84530 333 10245 58025 6990/=",
"42027099999","2024-08-21T15:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","180,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0212,1","+0185,1","99999,9","12,0000,2,1",,,,,,,,,,,,"99999,9,08380,1","9,9,999,9,-001,1","3,1462,9",,"SYN05842027 22996 01801 10212 20185 38380 48462 333 59001 6990/=",
"42027099999","2024-08-21T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","070,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0195,1","+0177,1","99999,9","15,0000,2,1",,,,,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08390,1","9,9,999,9,-003,1","3,1473,9",,"SYN06442027 22596 20701 10195 20177 38390 48473 82100 333 59003 6990/=",
"42027099999","2024-08-21T21:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0176,1","+0161,1","99999,9","18,0000,2,1",,,,,,,,,,,,"99999,9,08394,1","9,9,999,9,+004,1","3,1465,9",,"SYN05842027 22996 00000 10176 20161 38394 48465 333 58004 6990/=",
"42027099999","2024-08-22T00:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0168,1","+0160,1","99999,9","21,0000,2,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,08396,1","9,9,999,9,+003,1","3,1480,9",,"SYN06442027 22996 10000 10168 20160 38396 48480 80001 333 58003 6990/=","Q01    003SCCGA1"
"42027099999","2024-08-22T03:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0192,1","+0166,1","99999,9","24,0000,2,1",,,,,"03,1,+00800,1,06,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0245,1","240,N,+0165,1","99999,9,08401,1","9,9,999,9,+000,1","3,1484,9",,"SYN07642027 22595 52301 10192 20166 38401 48484 83510 333 10245 20165 58000 6990/=",
"42027099999","2024-08-22T06:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","002000,1,9,9","+0246,1","+0166,1","99999,9",,"2,1,02,1","2,1,02,1",,,"03,1,+00800,1,08,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,08390,1","9,9,999,9,-024,1","3,1471,9","05,1","SYN06442027 31595 42301 10246 20166 38390 48471 70522 83210 333 59024=",
"42027099999","2024-08-22T09:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","050,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0285,1","+0168,1","99999,9",,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,08365,1","9,9,999,9,-033,1","3,1443,9",,"SYN05842027 32596 40501 10285 20168 38365 48443 83210 333 59033=",
"42027099999","2024-08-22T12:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0290,1","+0160,1","99999,9",,,,,,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08340,1","9,9,999,9,-042,1","3,1416,9",,"SYN06442027 32596 22301 10290 20160 38340 48416 82200 333 10300 59042=",
"42027099999","2024-08-22T15:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0229,1","+0186,1","99999,9",,,,,,,,,,,,,"99999,9,08351,1","9,9,999,9,-029,1","3,1431,9",,"SYN05242027 32996 02301 10229 20186 38351 48431 333 59029=",
"42027099999","2024-08-22T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0218,1","+0179,1","99999,9",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,08366,1","9,9,999,9,-024,1","3,1447,9",,"SYN05842027 32996 22302 10218 20179 38366 48447 80001 333 59024=","Q01    003SCCGA1"
"42027099999","2024-08-22T21:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0202,1","+0183,1","99999,9",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,08371,1","9,9,999,9,-023,1","3,1453,9",,"SYN05842027 32996 32302 10202 20183 38371 48453 80002 333 59023=","Q01    003SCCGA1"
"42027099999","2024-08-23T00:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0197,1","+0179,1","99999,9",,,,,,"03,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9",,,"99999,9,08381,1","9,9,999,9,-015,1","3,1464,9",,"SYN05842027 32996 30000 10197 20179 38381 48464 83030 333 59015=",
"42027099999","2024-08-23T03:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0209,1","+0167,1","99999,9",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0300,1","240,N,+0187,1","99999,9,08389,1","9,9,999,9,-012,1","3,1471,9",,"SYN08042027 32996 11403 10209 20167 38389 48471 80001 333 10300 20187 59012 555 10125=","Q01    003SCCGA1"
"42027099999","2024-08-23T06:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0271,1","+0167,1","99999,9",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,08383,1","9,9,999,9,-007,1","3,1462,9",,"SYN05842027 32596 42303 10271 20167 38383 48462 83401 333 59007=",
"42027099999","2024-08-23T09:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0309,1","+0147,1","99999,9",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,08362,1","9,9,999,9,-003,1","3,1439,9",,"SYN05842027 32596 42301 10309 20147 38362 48439 83401 333 59003=",
"42027099999","2024-08-23T12:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0288,1","+0149,1","99999,9",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,08355,1","9,9,999,9,+015,1","3,1432,9",,"SYN06442027 32596 62701 10288 20149 38355 48432 83431 333 10316 58015=",
"42027099999","2024-08-23T15:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0238,1","+0157,1","99999,9",,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08365,1","9,9,999,9,+014,1","3,1445,9",,"SYN05842027 32595 60501 10238 20157 38365 48445 84510 333 58014=",
"42027099999","2024-08-23T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","050,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0212,1","+0148,1","99999,9",,,,,,"02,1,+00800,1,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08380,1","9,9,999,9,+014,1","3,1462,9",,"SYN05842027 32596 20501 10212 20148 38380 48462 82030 333 58014=",
"42027099999","2024-08-23T21:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,9","004000,1,9,9","+0190,1","+0157,1","99999,9","99,9999,9,9",,,"0,1,99,9","0,1,99,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,08384,1","9,9,999,9,+013,1","9,1467,9",,"SYN004BUFR",
"42027099999","2024-08-24T00:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0176,1","+0156,1","99999,9",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08393,1","9,9,999,9,+012,1","3,1477,9",,"SYN05842027 32596 30000 10176 20156 38393 48477 82501 333 58012=",
"42027099999","2024-08-24T03:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0210,1","+0146,1","99999,9",,,,,,"02,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9","240,N,+0168,1",,"99999,9,08404,1","9,9,999,9,+015,1","3,1487,9",,"SYN06442027 32596 22301 10210 20146 38404 48487 82500 333 20168 58015=",
"42027099999","2024-08-24T06:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","160,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0269,1","+0157,1","99999,9",,,,,,"02,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08394,1","9,9,999,9,+011,1","3,1474,9",,"SYN05842027 32596 21602 10269 20157 38394 48474 82500 333 58011=",
"42027099999","2024-08-24T09:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0302,1","+0153,1","99999,9",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,08368,1","9,9,999,9,+006,1","3,1445,9",,"SYN05842027 32596 30000 10302 20153 38368 48445 81130 333 58006=",
"42027099999","2024-08-24T12:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0301,1","+0155,1","99999,9",,,,,,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08347,1","9,9,999,9,-008,1","3,1422,9",,"SYN06442027 32596 22301 10301 20155 38347 48422 82100 333 10313 59008=",
"42027099999","2024-08-24T15:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0236,1","+0180,1","99999,9",,,,,,"02,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08355,1","9,9,999,9,-010,1","3,1434,9",,"SYN05842027 32596 20000 10236 20180 38355 48434 82500 333 59010=",
"42027099999","2024-08-24T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0214,1","+0172,1","99999,9",,,,,,"01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,08369,1","9,9,999,9,-011,1","3,1450,9",,"SYN05842027 32596 12301 10214 20172 38369 48450 81500 333 59011=",
"42027099999","2024-08-24T21:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0194,1","+0163,1","99999,9",,,,,,,,,,,,,"99999,9,08375,1","9,9,999,9,-009,1","3,1458,9",,"SYN05242027 32996 00000 10194 20163 38375 48458 333 59009=",
"42027099999","2024-08-25T00:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0192,1","+0171,1","99999,9",,,,,,"02,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08380,1","9,9,999,9,-013,1","3,1463,9",,"SYN05842027 32596 22301 10192 20171 38380 48463 82500 333 59013=",
"42027099999","2024-08-25T03:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0210,1","+0158,1","99999,9",,,,,,,,,,,"240,N,+0171,1",,"99999,9,08390,1","9,9,999,9,-014,1","3,1472,9",,"SYN06842027 32996 01404 10210 20158 38390 48472 333 20171 59014 555 10125=",
"42027099999","2024-08-25T06:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","250,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0274,1","+0167,1","99999,9",,,,,,"01,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,08377,1","9,9,999,9,-017,1","3,1455,9",,"SYN05842027 32596 12501 10274 20167 38377 48455 81200 333 59017=",
"42027099999","2024-08-25T09:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","200,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0306,1","+0150,1","99999,9",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,08355,1","9,9,999,9,-013,1","3,1431,9",,"SYN05842027 32596 22001 10306 20150 38355 48431 81210 333 59013=",
"42027099999","2024-08-25T12:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","360,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0326,1","+0126,1","99999,9",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08333,1","9,9,999,9,-014,1","3,1406,9",,"SYN06442027 32596 33601 10326 20126 38333 48406 82210 333 10330 59014=",
"42027099999","2024-08-25T15:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","270,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0247,1","+0186,1","99999,9",,,,,,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08344,1","9,9,999,9,-011,1","3,1423,9",,"SYN05842027 32596 22701 10247 20186 38344 48423 82200 333 59011=",
"42027099999","2024-08-25T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","110,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0223,1","+0178,1","99999,9",,,,,,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08355,1","9,9,999,9,-014,1","3,1435,9",,"SYN05842027 32596 21101 10223 20178 38355 48435 82200 333 59014=",
"42027099999","2024-08-25T21:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0208,1","+0173,1","99999,9",,,,,,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,08360,1","9,9,999,9,-015,1","3,1442,9",,"SYN05842027 32596 20000 10208 20173 38360 48442 82200 333 59015=",
