"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","GA1","GE1","GF1","KA1","KA2","MA1","MD1","REM","EQD"
"43125099999","2024-04-19T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0310,1","+0198,1","10078,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0370,1","240,N,+0260,1","99999,9,09364,1","9,9,999,9,-016,1","SYN08043125 32997 12702 10310 20198 39364 40078 80000 333 10370 20260 59016 555 10057=",
"43125099999","2024-04-19T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0300,1","+0213,1","10055,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0370,1",,"99999,9,09340,1","9,9,999,9,-008,1","SYN06443125 32997 31802 10300 20213 39340 40055 83000 333 10370 59008=",
"43125099999","2024-04-20T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0264,1","+0211,1","10063,1",,,"05,1,+99999,9,99,9","9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0350,1",,"99999,9,09340,1","9,9,999,9,+000,1","SYN06443125 32997 52502 10264 20211 39340 40063 85000 333 10350 58000=",
"43125099999","2024-04-21T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0276,1","+0206,1","10080,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0350,1","240,N,+0210,1","99999,9,09358,1","9,9,999,9,+014,1","SYN08043125 32997 32302 10276 20206 39358 40080 83000 333 10350 20210 58014 555 10092=",
"43125099999","2024-04-21T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0350,1","+0210,1","10045,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0368,1",,"99999,9,09346,1","9,9,999,9,+006,1","SYN06443125 32997 33002 10350 20210 39346 40045 83000 333 10368 58006=",
"43125099999","2024-04-22T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0288,1","+0210,1","10080,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0368,1","240,N,+0234,1","99999,9,09358,1","9,9,999,9,+000,1","SYN08043125 32997 12702 10288 20210 39358 40080 80000 333 10368 20234 58000 555 10092=",
"43125099999","2024-04-23T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0280,1","+0194,1","10082,1","24,0100,3,1",,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0370,1","240,N,+0216,1","99999,9,09360,1","9,9,999,9,+002,1","SYN09843125 22997 10502 10280 20194 39360 40082 80000 333 10370 20216 58002 6010/ 70100 555 00010 10104=",
"43125099999","2024-04-23T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","030,1,N,0257,1","22000,1,9,N","000200,1,9,9","+9999,9","+0210,1","10058,1",,,"02,2,+01750,1,99,9","9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,01750,1,99,9,99,9","240,M,+0368,1",,"99999,9,09342,1","9,9,999,9,+000,1","SYN05843125 22702 10350 20210 39342 40058 82000 333 10368 58000=",
"43125099999","2024-04-24T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0264,1","+0199,1","10090,1",,,"04,1,+99999,9,99,9","9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0368,1","240,N,+0244,1","99999,9,09366,1","9,9,999,9,+006,1","SYN08043125 32997 40502 10264 20199 39366 40090 84000 333 10368 20244 58006 555 10104=",
"43125099999","2024-04-25T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0270,1","+0209,1","10098,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0366,1","240,N,+0238,1","99999,9,09372,1","9,9,999,9,+006,1","SYN08043125 32997 11402 10270 20209 39372 40098 80000 333 10366 20238 58006 555 10104=",
"43125099999","2024-04-26T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0276,1","+0172,1","10084,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0376,1","240,N,+0235,1","99999,9,09362,1","9,9,999,9,-010,1","SYN08043125 32997 12302 10276 20172 39362 40084 80000 333 10376 20235 59010 555 10104=",
"43125099999","2024-04-28T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0306,1","+0194,1","10082,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0390,1","240,N,+0260,1","99999,9,09368,1","9,9,999,9,-002,1","SYN08043125 32997 12302 10306 20194 39368 40082 80000 333 10390 20260 59002 555 10104=",
"43125099999","2024-04-29T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0378,1","+0176,1","10038,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0396,1",,"99999,9,09342,1","9,9,999,9,+000,1","SYN06443125 32997 11402 10378 20176 39342 40038 80000 333 10396 58000=",
"43125099999","2024-04-30T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0330,1","+0157,1","10080,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0396,1","240,N,+0252,1","99999,9,09370,1","9,9,999,9,+002,1","SYN08043125 32997 12702 10330 20157 39370 40080 80000 333 10396 20252 58002 555 10104=",
"43125099999","2024-05-02T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0324,1","+0077,1","10065,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0412,1","240,N,+0250,1","99999,9,09355,1","9,9,999,9,+000,1","SYN08043125 32997 13002 10324 20077 39355 40065 80000 333 10412 20250 58000 555 10104=",
"43125099999","2024-05-03T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0306,1","+0043,1","10074,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0400,1","240,N,+0196,1","99999,9,09360,1","9,9,999,9,+005,1","SYN08043125 32997 12702 10306 20043 39360 40074 80000 333 10400 20196 58005 555 10104=",
"43125099999","2024-05-03T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0400,1","+0070,1","10010,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0410,1",,"99999,9,09320,1","9,9,999,9,+006,1","SYN06443125 32997 10502 10400 20070 39320 40010 80000 333 10410 58006=",
"43125099999","2024-05-04T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0302,1","+0066,1","10076,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0410,1","240,N,+0208,1","99999,9,09362,1","9,9,999,9,+002,1","SYN08043125 32997 13002 10302 20066 39362 40076 80000 333 10410 20208 58002 555 10104=",
"43125099999","2024-05-06T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0400,1","+0167,1","10010,1",,,"02,1,+99999,9,99,9","9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0415,1",,"99999,9,09320,1","9,9,999,9,+008,1","SYN06443125 32997 20902 10400 20167 39320 40010 82000 333 10415 58008=",
"43125099999","2024-05-07T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0300,1","+0204,1","10087,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0415,1","240,N,+0270,1","99999,9,09370,1","9,9,999,9,+006,1","SYN08043125 32997 12302 10300 20204 39370 40087 80000 333 10415 20270 58006 555 10104=",
"43125099999","2024-05-07T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0392,1","+0155,1","10004,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0402,1",,"99999,9,09320,1","9,9,999,9,+000,1","SYN06443125 32997 32302 10392 20155 39320 40004 83000 333 10402 58000=",
"43125099999","2024-05-08T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0284,1","+0185,1","10091,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0402,1","240,N,+0220,1","99999,9,09370,1","9,9,999,9,+000,1","SYN08043125 32997 12302 10284 20185 39370 40091 80000 333 10402 20220 58000 555 10104=",
"43125099999","2024-05-09T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0272,1","+0184,1","99999,9","24,0420,3,1",,"04,1,+99999,9,99,9","9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0384,1","240,N,+0202,1","99999,9,09364,1","9,9,999,9,-006,1","SYN09243125 22997 41802 10272 20184 39364 40/// 84000 333 10384 20202 59006 6042/ 555 00420 10143=",
"43125099999","2024-05-09T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0350,1","+0173,1","10032,1",,,"02,1,+99999,9,99,9","9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0362,1",,"99999,9,09330,1","9,9,999,9,+000,1","SYN06443125 32997 22302 10350 20173 39330 40032 82000 333 10362 58000=",
"43125099999","2024-05-10T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0290,1","+0202,1","10058,1",,,"04,1,+99999,9,99,9","9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0358,1",,"99999,9,09340,1","9,9,999,9,+010,1","SYN06443125 32997 42302 10290 20202 39340 40058 84000 333 10358 58010=",
"43125099999","2024-05-11T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0282,1","+0225,1","10112,1",,,"02,1,+99999,9,99,9","9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0358,1","240,N,+0235,1","99999,9,09390,1","9,9,999,9,+018,1","SYN08043125 32997 22302 10282 20225 39390 40112 82000 333 10358 20235 58018 555 10143=",
"43125099999","2024-05-11T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0350,1","+0169,1","10051,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0360,1",,"99999,9,09348,1","9,9,999,9,+008,1","SYN06443125 32997 30502 10350 20169 39348 40051 83000 333 10360 58008=",
"43125099999","2024-05-13T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0252,1","+0211,1","10140,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0354,1","240,N,+0222,1","99999,9,09400,1","9,9,999,9,+010,1","SYN07043125 22997 33002 10252 20211 39400 40140 83000 333 10354 20222 58010=",
"43125099999","2024-05-13T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0330,1","+0192,1","10094,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0342,1",,"99999,9,09354,1","9,9,999,9,+002,1","SYN06443125 32997 13002 10330 20192 39354 40094 80000 333 10342 58002=",
"43125099999","2024-05-14T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","360,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0304,1","+0170,1","10061,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0360,1",,"99999,9,09348,1","9,9,999,9,-006,1","SYN06443125 32997 33602 10304 20170 39348 40061 83000 333 10360 59006=",
"43125099999","2024-05-15T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0310,1","+0231,1","10072,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0315,1",,"99999,9,09358,1","9,9,999,9,+010,1","SYN06443125 32997 11402 10310 20231 39358 40072 80000 333 10315 58010=",
"43125099999","2024-05-16T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","010000,1,9,9","+0258,1","+0235,1","10122,1",,,,,,"240,M,+0315,1","240,N,+0230,1","99999,9,09392,1","9,9,999,9,+000,1","SYN07443125 32997 09902 10258 20235 39392 40122 333 10315 20230 58000 555 10170=",
"43125099999","2024-05-17T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0308,1","+0193,1","10055,1",,,"05,1,+99999,9,99,9","9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0324,1",,"99999,9,09342,1","9,9,999,9,-016,1","SYN06443125 32997 50502 10308 20193 39342 40055 85000 333 10324 59016=",
"43125099999","2024-05-18T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0282,1","+0219,1","10093,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0324,1","240,N,+0234,1","99999,9,09372,1","9,9,999,9,-012,1","SYN08043125 32997 31802 10282 20219 39372 40093 83000 333 10324 20234 59012 555 10174=",
"43125099999","2024-05-18T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0290,1","+0221,1","10038,1",,,"04,1,+99999,9,99,9","9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0334,1",,"99999,9,09324,1","9,9,999,9,-020,1","SYN06443125 32997 41402 10290 20221 39324 40038 84000 333 10334 59020=",
"43125099999","2024-05-20T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0282,1","+0222,1","10066,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0348,1","240,N,+0235,1","99999,9,09348,1","9,9,999,9,-004,1","SYN08043125 32997 12302 10282 20222 39348 40066 80000 333 10348 20235 59004 555 10174=",
"43125099999","2024-05-21T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0352,1","+0179,1","10011,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0364,1",,"99999,9,09312,1","9,9,999,9,+000,1","SYN06443125 32997 10502 10352 20179 39312 40011 80000 333 10364 58000=",
"43125099999","2024-05-22T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0352,1","+0194,1","99999,9",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0376,1",,"99999,9,09300,1","9,9,999,9,-012,1","SYN06443125 32997 11402 10352 20194 39300 40998 80000 333 10376 59012=","Q011099.81APOSLP"
"43125099999","2024-05-24T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0286,1","+0220,1","10050,1",,,"05,1,+99999,9,99,9","9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0384,1","240,N,+0256,1","99999,9,09332,1","9,9,999,9,-016,1","SYN08043125 32997 51402 10286 20220 39332 40050 85000 333 10384 20256 59016 555 10174=",
"43125099999","2024-05-25T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0290,1","+0234,1","10040,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0365,1","240,N,+0252,1","99999,9,09332,1","9,9,999,9,+000,1","SYN08043125 32997 13002 10290 20234 39332 40040 80000 333 10365 20252 58000 555 10174=",
"43125099999","2024-05-26T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0306,1","+0201,1","10045,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0404,1","240,N,+0256,1","99999,9,09332,1","9,9,999,9,+000,1","SYN08043125 32997 12302 10306 20201 39332 40045 80000 333 10404 20256 58000 555 10174=",
"43125099999","2024-05-26T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0378,1","+0180,1","99999,9",,,"99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0400,1",,"99999,9,09300,1","9,9,999,9,+010,1","SYN06443125 32997 10502 10378 20180 39300 40993 80001 333 10400 58010=","Q011099.31APOSLPQ02    003SCCGA1"
"43125099999","2024-05-27T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0370,1","+0165,1","99999,9",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0380,1",,"99999,9,09290,1","9,9,999,9,-010,1","SYN06443125 32997 32302 10370 20165 39290 40985 83000 333 10380 59010=","Q011098.51APOSLP"
"43125099999","2024-05-28T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0284,1","+0202,1","10036,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0380,1","240,N,+0250,1","99999,9,09320,1","9,9,999,9,-012,1","SYN08043125 32997 12302 10284 20202 39320 40036 80000 333 10380 20250 59012 555 10174=",
"43125099999","2024-05-31T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0394,1","+0183,1","99999,9",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0410,1",,"99999,9,09310,1","9,9,999,9,+000,1","SYN06443125 32997 31402 10394 20183 39310 40999 83000 333 10410 58000=",
"43125099999","2024-06-01T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0316,1","+0185,1","10119,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0410,1","240,N,+0286,1","99999,9,09404,1","9,9,999,9,+004,1","SYN08043125 32997 12302 10316 20185 39404 40119 80000 333 10410 20286 58004 555 10000=",
"43125099999","2024-06-02T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0330,1","+0188,1","10091,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0395,1","240,N,+0280,1","99999,9,09380,1","9,9,999,9,-024,1","SYN08043125 32997 32302 10330 20188 39380 40091 83000 333 10395 20280 59024 555 10000=",
"43125099999","2024-06-03T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0302,1","+0238,1","10023,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0314,1",,,"9,9,999,9,+004,1","SYN05843125 32997 31402 10302 20238 40023 83000 333 10314 58004=",
"43125099999","2024-06-04T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0278,1","+0208,1","10019,1",,,"06,1,+99999,9,99,9","9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0356,1",,"99999,9,09302,1","9,9,999,9,-010,1","SYN06443125 32997 60502 10278 20208 39302 40019 86000 333 10356 59010=",
"43125099999","2024-06-07T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0244,1","+0227,1","10046,1","09,0220,3,2","09,0216,3,2","06,1,+99999,9,99,9","9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0324,1",,"99999,9,09320,1","9,9,999,9,-020,1","SYN07643125 22997 62302 10244 20227 39320 40046 86000 333 10324 59020 6022/ 70216=",
"43125099999","2024-06-08T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0250,1","+0236,1","10070,1","24,0220,3,2","24,0216,3,2","03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0324,1","240,N,+0220,1","99999,9,09342,1","9,9,999,9,-010,1","SYN09243125 22997 32302 10250 20236 39342 40070 83000 333 10324 20220 59010 6022/ 70216 555 10059=",
"43125099999","2024-06-11T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0278,1","+0224,1","10030,1",,,"05,1,+99999,9,99,9","9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0292,1",,"99999,9,09312,1","9,9,999,9,+002,1","SYN06443125 32997 52302 10278 20224 39312 40030 85000 333 10292 58002=",
"43125099999","2024-06-12T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0298,1","+0224,1","10044,1",,,"02,1,+99999,9,99,9","9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0306,1",,"99999,9,09330,1","9,9,999,9,+018,1","SYN06443125 32997 22702 10298 20224 39330 40044 82000 333 10306 58018=",
"43125099999","2024-06-15T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0266,1","+0211,1","10084,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0310,1","240,N,+0226,1","99999,9,09360,1","9,9,999,9,+008,1","SYN08043125 32997 12702 10266 20211 39360 40084 80000 333 10310 20226 58008 555 10122=",
"43125099999","2024-06-17T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0276,1","+0228,1","10062,1","24,0010,3,1",,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0334,1","240,N,+0230,1","99999,9,09342,1","9,9,999,9,-008,1","SYN09243125 22997 31402 10276 20228 39342 40062 83000 333 10334 20230 59008 6001/ 70010 555 10123=",
"43125099999","2024-06-19T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0260,1","+0213,1","10069,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0330,1","240,N,+0242,1","99999,9,09344,1","9,9,999,9,-006,1","SYN08043125 32997 32302 10260 20213 39344 40069 83000 333 10330 20242 59006 555 10125=",
