"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","GA1","GA2","GA3","GE1","GF1","KA1","MD1","MW1","REM","EQD"
"43057099999","2024-06-28T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0278,1","+0246,1","10002,1","09,0210,3,1","6,1,02,1","6,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+010,1","21,1","SYN07043057 21595 82704 10278 20246 40002 72166 8362/ 333 10288 58010 6021/=",
"43057099999","2024-06-29T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0288,1","+0254,1","10030,1","24,0250,3,1","6,1,02,1","5,1,02,1","02,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9","240,N,+0260,1","9,9,999,9,+013,1","05,1","SYN08643057 21596 40000 10288 20254 40030 70565 82331 333 20260 58013 6025/ 555 00252 10491=",
"43057099999","2024-06-29T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0300,1","+0261,1","10015,1","09,0030,3,1","6,1,02,1","5,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+013,1","05,1","SYN07043057 21595 72302 10300 20261 40015 70565 83731 333 10316 58013 6003/=",
"43057099999","2024-06-30T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0286,1","+0258,1","10035,1","24,0160,3,1","2,1,02,1","0,1,02,1","03,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0259,1","9,9,999,9,+005,1","05,1","SYN08643057 21595 72902 10286 20258 40035 70520 83231 333 20259 58005 6016/ 555 00158 10507=",
"43057099999","2024-06-30T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0294,1","+0260,1","10039,1",,"2,1,02,1","2,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+008,1","05,1","SYN05843057 31595 82502 10294 20260 40039 70522 8377/ 333 58008=",
"43057099999","2024-06-30T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0294,1","+0263,1","10024,1","06,0020,3,1","6,1,02,1","5,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+000,1","61,1","SYN06443057 21595 82502 10294 20263 40024 76165 8373/ 333 58000 6002/=",
"43057099999","2024-06-30T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0294,1","+0254,1","10018,1","09,0020,3,1","6,1,02,1","5,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+003,1","21,1","SYN07043057 21595 72502 10294 20254 40018 72165 83731 333 10301 58003 6002/=",
"43057099999","2024-07-01T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0294,1","+0257,1","10026,1","24,0090,3,1","6,1,02,1","2,1,02,1","02,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9","240,N,+0258,1","9,9,999,9,-009,1","05,1","SYN08643057 21595 60000 10294 20257 40026 70562 82370 333 20258 59009 6009/ 555 00092 10516=",
"43057099999","2024-07-01T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0051,1","99999,9,9,N","002000,1,9,9","+0304,1","+0256,1","10029,1",,"6,1,02,1","2,1,02,1","02,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-010,1","05,1","SYN05843057 31595 72510 10304 20256 40029 70562 82370 333 59010=",
"43057099999","2024-07-01T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0302,1","+0254,1","10003,1","09,0008,3,1","6,1,02,1","2,1,02,1","02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-015,1","05,1","SYN07043057 21595 52303 10302 20254 40003 70562 82231 333 10314 59015 6998/=",
"43057099999","2024-07-02T00:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0082,1","99999,9,9,N","002000,1,9,9","+0280,1","+0252,1","10002,1","21,0290,3,1","2,1,02,1","2,1,02,1","02,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-015,1","05,1","SYN06443057 21595 72516 10280 20252 40002 70522 82370 333 59015 6029/=",
"43057099999","2024-07-02T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","002000,1,9,9","+0290,1","+0253,1","10019,1","24,0290,3,1","4,1,02,1","2,1,02,1","02,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9","240,N,+0242,1","9,9,999,9,-007,1","05,1","SYN08643057 21595 52512 10290 20253 40019 70542 82370 333 20242 59007 6029/ 555 00290 10545=",
"43057099999","2024-07-02T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","004000,1,9,9","+0304,1","+0259,1","10029,1","03,0002,3,1","4,1,02,1","2,1,02,1","02,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+000,1","60,1","SYN06443057 21596 72508 10304 20259 40029 76042 82370 333 58000 6992/=",
"43057099999","2024-07-02T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0302,1","+0263,1","10009,1","09,0002,3,1","2,1,02,1","2,1,02,1","04,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+006,1","05,1","SYN07043057 21595 72303 10302 20263 40009 70522 84570 333 10313 58006 6992/=",
"43057099999","2024-07-03T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0296,1","+0257,1","10031,1","24,0002,3,1","2,1,02,1","1,1,02,1","03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0278,1","9,9,999,9,+012,1","05,1","SYN08643057 21595 62303 10296 20257 40031 70521 83571 333 20278 58012 6992/ 555 00002 10545=",
"43057099999","2024-07-03T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0300,1","+0252,1","10019,1","09,0002,3,1","6,1,02,1","2,1,02,1","02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+010,1","05,1","SYN07043057 21595 70000 10300 20252 40019 70562 82570 333 10315 58010 6992/=",
"43057099999","2024-07-04T00:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0051,1","99999,9,9,N","002000,1,9,9","+0284,1","+0253,1","10025,1","21,0030,3,1","4,1,02,1","2,1,02,1","02,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+009,1","60,1","SYN06443057 21595 82510 10284 20253 40025 76042 8272/ 333 58009 6003/=",
"43057099999","2024-07-04T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","004000,1,9,9","+0294,1","+0263,1","10043,1","24,0030,3,1","6,1,02,1","4,1,02,1","02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9","240,N,+0270,1","9,9,999,9,+012,1","05,1","SYN08643057 21596 52508 10294 20263 40043 70564 82231 333 20270 58012 6003/ 555 00034 10549=",
"43057099999","2024-07-04T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","004000,1,9,9","+0314,1","+0264,1","10048,1",,"6,1,02,1","4,1,02,1","02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+012,1","05,1","SYN05843057 31596 62508 10314 20264 40048 70564 82270 333 58012=",
"43057099999","2024-07-04T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0316,1","+0269,1","10032,1",,"4,1,02,1","2,1,02,1","02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+006,1","05,1","SYN05843057 31596 52303 10316 20269 40032 70542 82271 333 58006=",
"43057099999","2024-07-04T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0286,1","+0264,1","10024,1","09,0008,3,1","6,1,02,1","5,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+005,1","61,1","SYN07043057 21595 80000 10286 20264 40024 76165 8377/ 333 10319 58005 6998/=",
"43057099999","2024-07-05T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0292,1","+0261,1","10030,1","24,0030,3,1","4,1,02,1","2,1,02,1","02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9","240,N,+0265,1","9,9,999,9,-013,1","05,1","SYN08643057 21595 62705 10292 20261 40030 70542 82231 333 20265 59013 6003/ 555 00026 10551=",
"43057099999","2024-07-05T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0302,1","+0260,1","10029,1","03,0001,3,1","6,1,02,1","2,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-019,1","21,1","SYN06443057 21595 72702 10302 20260 40029 72162 83771 333 59019 6991/=",
"43057099999","2024-07-05T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0300,1","+0264,1","10013,1","06,0030,3,1","6,1,02,1","4,1,02,1","02,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-019,1","60,1","SYN06443057 21595 80000 10300 20264 40013 76064 8272/ 333 59019 6003/=",
"43057099999","2024-07-05T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","002000,1,9,9","+0300,1","+0252,1","09999,1","09,0030,3,1","6,1,02,1","4,1,02,1","02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-025,1","05,1","SYN07043057 21595 62508 10300 20252 49999 70564 82270 333 10307 59025 6003/=",
"43057099999","2024-07-06T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0077,1","99999,9,9,N","002000,1,9,9","+0294,1","+0254,1","10010,1","24,0070,3,1","4,1,02,1","2,1,02,1","02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9","240,N,+0265,1","9,9,999,9,-020,1","05,1","SYN08643057 21595 62515 10294 20254 40010 70542 82270 333 20265 59020 6007/ 555 00074 10559=",
"43057099999","2024-07-06T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","002000,1,9,9","+0302,1","+0260,1","10019,1","03,0002,3,1","6,1,02,1","4,1,02,1","02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-010,1","21,1","SYN06443057 21595 62512 10302 20260 40019 72164 82270 333 59010 6992/=",
"43057099999","2024-07-06T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0304,1","+0256,1","10007,1","06,0002,3,1","4,1,02,1","2,1,02,1","02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-006,1","05,1","SYN06443057 21595 72505 10304 20256 40007 70542 82270 333 59006 6992/=",
"43057099999","2024-07-06T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0304,1","+0254,1","09994,1","09,0020,3,1","6,1,02,1","4,1,02,1","02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-005,1","05,1","SYN07043057 21595 72505 10304 20254 49994 70564 82270 333 10315 59005 6002/=",
"43057099999","2024-07-07T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0276,1","+0259,1","10024,1","24,0610,3,1","6,1,02,1","5,1,02,1","03,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0232,1","9,9,999,9,+014,1","63,1","SYN08643057 21595 82703 10276 20259 40024 76365 8337/ 333 20232 58014 6061/ 555 00606 10619=",
"43057099999","2024-07-07T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0282,1","+0239,1","10034,1","03,0030,3,1","6,1,02,1","5,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+015,1","50,1","SYN06443057 21595 82702 10282 20239 40034 75065 8373/ 333 58015 6003/=",
"43057099999","2024-07-07T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0290,1","+0256,1","10016,1","06,0030,3,1","4,1,02,1","2,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+009,1","05,1","SYN06443057 21595 60000 10290 20256 40016 70542 83731 333 58009 6003/=",
"43057099999","2024-07-07T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0296,1","+0260,1","10005,1","09,0030,3,1","4,1,02,1","2,1,02,1","03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+011,1","05,1","SYN07043057 21595 62702 10296 20260 40005 70542 83571 333 10301 58011 6003/=",
"43057099999","2024-07-08T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","002000,1,9,9","+0275,1","+0260,1","10023,1",,"9,1,99,9","6,1,99,9","03,1,+00600,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,10,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00600,1,99,9,99,9","120,N,+0255,1","9,9,999,9,-001,1","25,1","SYN004BUFR",
"43057099999","2024-07-08T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0270,1","+0250,1","10026,1","03,0002,3,1","9,1,02,1","6,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-008,1","62,1","SYN06443057 21595 80000 10270 20250 40026 76296 8377/ 333 59008 6992/=",
"43057099999","2024-07-08T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","002000,1,9,9","+0265,1","+0247,1","10013,1",,"6,1,99,9","6,1,99,9","03,1,+00600,1,07,1","99,9,+99999,9,05,1","99,9,+99999,9,10,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00600,1,99,9,99,9",,"9,9,999,9,-003,1","63,1","SYN004BUFR",
"43057099999","2024-07-08T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0264,1","+0247,1","10005,1","09,1020,3,1","6,1,02,1","6,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+000,1","61,1","SYN07043057 21595 82502 10264 20247 40005 76166 8372/ 333 10278 58000 6102/=",
"43057099999","2024-07-09T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0254,1","+0237,1","10034,1","24,1610,3,1","6,1,02,1","2,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0235,1","9,9,999,9,+011,1","05,1","SYN07043057 21595 80000 10254 20237 40034 70562 8372/ 333 20235 58011 6161/=",
"43057099999","2024-07-09T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0274,1","+0245,1","10037,1",,"6,1,02,1","2,1,02,1","03,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+011,1","05,1","SYN05843057 31595 81402 10274 20245 40037 70562 8352/ 333 58011=",
"43057099999","2024-07-09T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0274,1","+0245,1","10036,1","06,0000,2,1","5,1,02,1","2,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+023,1","50,1","SYN06443057 21595 82503 10274 20245 40036 75052 8373/ 333 58023 6990/=",
"43057099999","2024-07-09T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0262,1","+0239,1","10028,1","09,0030,3,1","6,1,02,1","5,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+013,1","61,1","SYN07043057 21595 82702 10262 20239 40028 76165 8373/ 333 10279 58013 6003/=",
"43057099999","2024-07-10T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","140,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0264,1","+0235,1","10066,1","24,0030,3,1","5,1,02,1","2,1,02,1","03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0247,1","9,9,999,9,+032,1","50,1","SYN07043057 21595 61405 10264 20235 40066 75052 83531 333 20247 58032 6003/=",
"43057099999","2024-07-10T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0294,1","+0245,1","10067,1",,"5,1,02,1","2,1,02,1","02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+030,1","05,1","SYN05843057 31595 41402 10294 20245 40067 70552 82271 333 58030=",
"43057099999","2024-07-10T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0270,1","+0244,1","10056,1","06,0070,3,1","6,1,02,1","2,1,02,1","02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+020,1","21,1","SYN06443057 21595 60000 10270 20244 40056 72162 82270 333 58020 6007/=",
"43057099999","2024-07-10T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0284,1","+0250,1","10046,1","09,0070,3,1","6,1,02,1","4,1,02,1","02,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+018,1","05,1","SYN07043057 21596 42504 10284 20250 40046 70564 82331 333 10300 58018 6007/=",
"43057099999","2024-07-11T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0262,1","+0239,1","10072,1","24,0590,3,1","6,1,02,1","2,1,02,1","02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00800,1,99,9,99,9","240,N,+0240,1","9,9,999,9,+006,1","21,1","SYN07043057 21595 70000 10262 20239 40072 72162 82570 333 20240 58006 6059/=",
"43057099999","2024-07-11T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0280,1","+0243,1","10075,1","03,0002,3,1","6,1,02,1","4,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+008,1","60,1","SYN06443057 21595 80000 10280 20243 40075 76064 8372/ 333 58008 6992/=",
"43057099999","2024-07-11T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0264,1","+0247,1","10039,1","09,0290,3,1","6,1,02,1","5,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-007,1","62,1","SYN07043057 21595 83202 10264 20247 40039 76265 8377/ 333 10286 59007 6029/=",
"43057099999","2024-07-12T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0254,1","+0239,1","10047,1","24,0860,3,1","6,1,02,1","6,1,02,1","03,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0241,1","9,9,999,9,-025,1","62,1","SYN07043057 21595 80000 10254 20239 40047 76266 8337/ 333 20241 59025 6086/=",
"43057099999","2024-07-12T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0256,1","+0241,1","10046,1","03,0050,3,1","6,1,02,1","6,1,02,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-029,1","51,1","SYN06443057 21595 80000 10256 20241 40046 75166 8377/ 333 59029 6005/=",
"43057099999","2024-07-12T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0272,1","+0255,1","10030,1","06,0060,3,1","6,1,02,1","4,1,02,1","02,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-020,1","21,1","SYN06443057 21595 82503 10272 20255 40030 72164 8262/ 333 59020 6006/=",
