"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","AZ1","AZ2","ED1","GA1","GA2","GA3","GA4","GA5","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","OC1","REM","EQD"
"43284099999","2023-05-08T19:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","070,1,N,0036,1","00457,1,C,N","004000,1,9,9","+0260,1","+0240,1","99999,9",,,,,,,,"02,1,+00183,1,99,9","04,1,+00457,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00183,1,99,9,99,9",,,"10090,1,99999,9",,"95,1",,,"MET096METAR VOML 081900Z 07007KT 4000 -TSRA FEW006 SCT015 FEW025CB BKN080 26/24 Q1009 TEMPO 3000 TSRA=",
"43284099999","2023-05-08T19:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","040,1,N,0026,1","00457,1,C,N","004000,1,9,9","+0260,1","+0240,1","99999,9",,,,,,,,"02,1,+00183,1,99,9","04,1,+00457,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00183,1,99,9,99,9",,,"10090,1,99999,9",,"95,1",,,"MET086METAR VOML 081930Z 04005KT 4000 -TSRA FEW006 SCT015 FEW025CB BKN080 26/24 Q1009 NOSIG=",
"43284099999","2023-05-08T20:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","999,9,C,0000,1","02438,1,9,N","006000,1,9,9","+0250,1","+0230,1","99999,9",,,,,,,,"02,1,+00457,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10080,1,99999,9",,"95,1",,,"MET079METAR VOML 082000Z 00000KT 6000 -TSRA FEW015 FEW025CB BKN080 25/23 Q1008 NOSIG=",
"43284099999","2023-05-08T20:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","090,1,N,0015,1","02438,1,9,N","006000,1,9,9","+0250,1","+0230,1","99999,9",,,,,,,,"02,1,+00457,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10070,1,99999,9",,"95,1",,,"MET079METAR VOML 082030Z 09003KT 6000 -TSRA FEW015 FEW025CB BKN080 25/23 Q1007 NOSIG=",
"43284099999","2023-05-08T21:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-12","99999","V020","110,1,N,0021,1","02400,1,9,N","004000,1,9,9","+0252,1","+0240,1","10069,1","18,0030,3,1",,"9,1,02,1","6,1,02,1",,,,"01,1,+00150,1,07,1","03,1,+00360,1,06,1","01,1,+00750,1,09,1","08,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00150,1,99,9,99,9",,,"99999,9,09954,1",,"95,1",,,"SYN10043284 21296 81104 10252 20240 39954 40069 79596 8492/ 333 57972 58000 6003/ 81705 83612 81925 88458=",
"43284099999","2023-05-08T21:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","110,1,N,0021,1","00366,1,C,N","005000,1,9,9","+0250,1","+0240,1","99999,9",,,,,,,,"02,1,+00152,1,99,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9",,,"10070,1,99999,9",,"95,1",,,"MET097METAR VOML 082100Z 11004KT 5000 -TSRA FEW005 SCT012 FEW025CB OVC080 25/24 Q1007 TEMPO 3000 -TSRA=",
"43284099999","2023-05-08T22:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","070,1,N,0021,1","00366,1,C,N","005000,1,9,9","+0250,1","+0240,1","99999,9",,,,,,,,"02,1,+00152,1,99,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9",,,"10070,1,99999,9",,"10,1",,,"MET083METAR VOML 082200Z 07004KT 5000 BR FEW005 SCT012 FEW025CB OVC080 25/24 Q1007 NOSIG=",
"43284099999","2023-05-08T22:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","060,1,N,0031,1","02438,1,9,N","005000,1,9,9","+0250,1","+0240,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","07,1,+02438,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10070,1,99999,9",,"10,1",,,"MET067METAR VOML 082230Z 06006KT 5000 BR FEW012 BKN080 25/24 Q1007 NOSIG=",
"43284099999","2023-05-08T23:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","090,1,N,0015,1","02438,1,9,N","005000,1,9,9","+0250,1","+0240,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","07,1,+02438,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10060,1,99999,9",,"10,1",,,"MET067METAR VOML 082300Z 09003KT 5000 BR FEW012 BKN080 25/24 Q1006 NOSIG=",
"43284099999","2023-05-08T23:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","090,1,N,0015,1","02438,1,9,N","005000,1,9,9","+0250,1","+0240,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","07,1,+02438,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10070,1,99999,9",,"10,1",,,"MET067METAR VOML 082330Z 09003KT 5000 BR FEW012 BKN080 25/24 Q1007 NOSIG=",
"43284099999","2023-05-09T00:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-12","99999","V020","050,1,N,0015,1","02400,1,C,N","004000,1,9,9","+0248,1","+0239,1","10067,1","21,0030,3,1",,"9,1,02,1","6,1,02,1",,,,"02,1,+00360,1,06,1","05,1,+02400,1,04,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00360,1,99,9,99,9",,,"99999,9,09951,1","9,9,999,9,-002,1","10,1",,,"SYN08243284 21496 80503 10248 20239 39951 40067 71096 82572 333 59002 6003/ 82612 85458=",
"43284099999","2023-05-09T00:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","050,1,N,0015,1","02438,1,9,N","005000,1,9,9","+0250,1","+0240,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","07,1,+02438,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10070,1,99999,9",,"10,1",,,"MET067METAR VOML 090000Z 05003KT 5000 BR FEW012 BKN080 25/24 Q1007 NOSIG=",
"43284099999","2023-05-09T00:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","060,1,N,0021,1","02438,1,C,N","005000,1,9,9","+0250,1","+0240,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10070,1,99999,9",,"10,1",,,"MET067METAR VOML 090030Z 06004KT 5000 BR FEW012 SCT080 25/24 Q1007 NOSIG=",
"43284099999","2023-05-09T01:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","070,1,N,0015,1","02438,1,C,N","004000,1,9,9","+0250,1","+0240,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10070,1,99999,9",,"10,1",,,"MET071METAR COR VOML 090100Z 07003KT 4000 BR FEW012 SCT080 25/24 Q1007 NOSIG=",
"43284099999","2023-05-09T01:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","090,1,N,0015,1","00366,1,C,N","003500,1,9,9","+0250,1","+0240,1","99999,9",,,,,,,,"02,1,+00030,1,99,9","04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00030,1,99,9,99,9",,,"10080,1,99999,9",,"10,1",,,"MET067METAR VOML 090130Z 09003KT 3500 BR FEW001 SCT012 25/24 Q1008 NOSIG=",
"43284099999","2023-05-09T02:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","110,1,N,0015,1","00366,1,C,N","002000,1,9,9","+0250,1","+0240,1","99999,9",,,,,,,,"02,1,+00030,1,99,9","04,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00030,1,99,9,99,9",,,"10080,1,99999,9",,"10,1",,,"MET075METAR VOML 090200Z 11003KT 2000 BR FEW001 SCT012 25/24 Q1008 BECMG 3000 BR=",
"43284099999","2023-05-09T03:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-12","99999","V020","070,1,N,0021,1","07500,1,C,N","004000,1,9,9","+0272,1","+0240,1","10086,1","24,0030,3,2","24,0034,3,2","2,1,02,1","2,1,02,1",,,,"02,1,+00360,1,06,1","04,1,+07500,1,00,1",,,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00360,1,99,9,99,9","240,M,+0349,1","240,N,+0242,1","99999,9,09972,1","9,9,999,9,+001,1","10,1",,,"SYN11643284 21496 50704 10272 20240 39972 40086 71022 82802 333 10349 20242 58001 6003/ 70034 82612 84075 555 00034 10003=",
"43284099999","2023-05-09T05:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","310,1,N,0036,1","00610,1,C,N","009999,1,9,9","+0310,1","+0250,1","99999,9",,,,,,,,"02,1,+00457,1,99,9","04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10090,1,99999,9",,,,,"MET064METAR VOML 090500Z 31007KT 9999 FEW015 SCT020 31/25 Q1009 NOSIG=",
"43284099999","2023-05-09T05:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","270,1,N,0036,1","00610,1,C,N","009999,1,9,9","+0320,1","+0250,1","99999,9",,,,,,,,"02,1,+00457,1,99,9","04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10090,1,99999,9",,,,,"MET064METAR VOML 090530Z 27007KT 9999 FEW015 SCT020 32/25 Q1009 NOSIG=",
"43284099999","2023-05-09T06:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-12","99999","V020","290,1,N,0031,1","00600,1,C,N","010000,1,9,9","+0312,1","+0247,1","10084,1",,,,,,,,"03,1,+00450,1,06,1","03,1,+00600,1,08,1",,,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09971,1","9,9,999,9,+009,1",,,,"SYN07043284 32497 72906 10312 20247 39971 40084 85801 333 58009 83615 83820=",
"43284099999","2023-05-09T06:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","290,1,N,0031,1","00610,1,C,N","009999,1,9,9","+0310,1","+0250,1","99999,9",,,,,,,,"04,1,+00457,1,99,9","04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10090,1,99999,9",,,,,"MET068METAR COR VOML 090600Z 29006KT 9999 SCT015 SCT020 31/25 Q1009 NOSIG=",
"43284099999","2023-05-09T06:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","290,1,N,0051,1","00610,1,C,N","009999,1,9,9","+0320,1","+0240,1","99999,9",,,,,,,,"04,1,+00457,1,99,9","04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10090,1,99999,9",,,,,"MET064METAR VOML 090630Z 29010KT 9999 SCT015 SCT020 32/24 Q1009 NOSIG=",
"43284099999","2023-05-09T07:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","290,1,N,0057,1","00610,1,C,N","009999,1,9,9","+0320,1","+0240,1","99999,9",,,,,,,,"04,1,+00457,1,99,9","04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10080,1,99999,9",,,,,"MET064METAR VOML 090700Z 29011KT 9999 SCT015 SCT020 32/24 Q1008 NOSIG=",
"43284099999","2023-05-09T07:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","270,1,N,0057,1","00610,1,C,N","009999,1,9,9","+0330,1","+0240,1","99999,9",,,,,,,,"02,1,+00457,1,99,9","04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10080,1,99999,9",,,,,"MET064METAR VOML 090730Z 27011KT 9999 FEW015 SCT020 33/24 Q1008 NOSIG=",
"43284099999","2023-05-09T08:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","280,1,N,0062,1","00610,1,C,N","009999,1,9,9","+0330,1","+0240,1","99999,9",,,,,,,,"02,1,+00457,1,99,9","04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10070,1,99999,9",,,,,"MET064METAR VOML 090800Z 28012KT 9999 FEW015 SCT020 33/24 Q1007 NOSIG=",
"43284099999","2023-05-09T08:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","290,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0340,1","+0230,1","99999,9",,,,,,,,"04,1,+00457,1,99,9",,,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10070,1,99999,9",,,,,"MET057METAR VOML 090830Z 29012KT 9999 SCT015 34/23 Q1007 NOSIG=",
"43284099999","2023-05-09T09:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-12","99999","V020","270,1,N,0062,1","22000,1,9,N","010000,1,9,9","+0336,1","+0232,1","10058,1",,,,,,,,"03,1,+00450,1,06,1","99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09946,1","9,9,999,9,+002,1",,,,"SYN06443284 32497 42712 10336 20232 39946 40058 83801 333 58002 83615=",
"43284099999","2023-05-09T09:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","270,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0340,1","+0230,1","99999,9",,,,,,,,"04,1,+00457,1,99,9",,,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10060,1,99999,9",,,,,"MET057METAR VOML 090900Z 27012KT 9999 SCT015 34/23 Q1006 NOSIG=",
"43284099999","2023-05-09T09:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","280,1,N,0072,1","99999,9,9,N","009999,1,9,9","+0330,1","+0230,1","99999,9",,,,,,,,"02,1,+00457,1,99,9","02,1,+00762,1,08,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10060,1,99999,9",,,,,"MET067METAR VOML 090930Z 28014KT 9999 FEW015 FEW025TCU 33/23 Q1006 NOSIG=",
"43284099999","2023-05-09T10:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","290,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0330,1","+0230,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","02,1,+00762,1,09,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10050,1,99999,9",,,,,"MET066METAR VOML 091000Z 29012KT 9999 FEW012 FEW025CB 33/23 Q1005 NOSIG=",
"43284099999","2023-05-09T10:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","290,1,N,0067,1","99999,9,9,N","009999,1,9,9","+0320,1","+0230,1","99999,9",,,,,,,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9",,,"10050,1,99999,9",,,,,"MET066METAR VOML 091030Z 29013KT 9999 SCT012 FEW025CB 32/23 Q1005 NOSIG=",
"43284099999","2023-05-09T11:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","280,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0320,1","+0240,1","99999,9",,,,,,,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9",,,"10050,1,99999,9",,,,,"MET066METAR VOML 091100Z 28012KT 9999 SCT012 FEW025CB 32/24 Q1005 NOSIG=",
"43284099999","2023-05-09T11:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","300,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0310,1","+0240,1","99999,9",,,,,,,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9",,,"10050,1,99999,9",,,,,"MET066METAR VOML 091130Z 30012KT 9999 SCT012 FEW025CB 31/24 Q1005 NOSIG=",
"43284099999","2023-05-09T12:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-12","99999","V020","290,1,N,0062,1","07500,1,C,N","010000,1,9,9","+0314,1","+0236,1","10047,1",,,,,,,,"02,1,+00360,1,06,1","01,1,+00750,1,09,1","04,1,+07500,1,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00360,1,99,9,99,9",,,"99999,9,09934,1",,,,,"SYN08843284 32497 62912 10314 20236 39934 40047 82933 333 10340 57923 58000 82612 81925 84075=",
"43284099999","2023-05-09T12:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","290,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0310,1","+0240,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","02,1,+00762,1,09,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10050,1,99999,9",,,,,"MET066METAR VOML 091200Z 29012KT 9999 FEW012 FEW025CB 31/24 Q1005 NOSIG=",
"43284099999","2023-05-09T13:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","330,1,N,0041,1","99999,9,9,N","008000,1,9,9","+0310,1","+0230,1","99999,9",,,,,,,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9",,,"10070,1,99999,9",,,,,"MET066METAR VOML 091300Z 33008KT 8000 SCT012 FEW025CB 31/23 Q1007 NOSIG=",
"43284099999","2023-05-09T13:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","320,1,N,0041,1","99999,9,9,N","008000,1,9,9","+0300,1","+0230,1","99999,9",,,,,,,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9",,,"10070,1,99999,9",,,,,"MET066METAR VOML 091330Z 32008KT 8000 SCT012 FEW025CB 30/23 Q1007 NOSIG=",
"43284099999","2023-05-09T14:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","320,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0300,1","+0240,1","99999,9",,,,,,,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9",,,"10070,1,99999,9",,,,,"MET066METAR VOML 091400Z 32005KT 6000 SCT012 FEW025CB 30/24 Q1007 NOSIG=",
"43284099999","2023-05-09T14:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","320,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0300,1","+0240,1","99999,9",,,,,,,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9",,,"10070,1,99999,9",,"61,1",,,"MET070METAR VOML 091430Z 32005KT 6000 -RA SCT012 FEW025CB 30/24 Q1007 NOSIG=",
"43284099999","2023-05-09T15:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-12","99999","V020","320,1,N,0026,1","02400,1,9,N","004000,1,9,9","+0296,1","+0257,1","10079,1","12,0000,2,1",,"9,1,02,1","6,1,02,1",,,,"02,1,+00360,1,06,1","01,1,+00750,1,09,1","06,1,+02400,1,02,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00360,1,99,9,99,9",,,"99999,9,09966,1",,"95,1",,,"SYN10043284 21496 73205 10296 20257 39966 40079 79596 82971 333 57912 57922 58007 6990/ 82612 81925 86258=",
"43284099999","2023-05-09T15:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","320,1,N,0026,1","02438,1,9,N","006000,1,9,9","+0300,1","+0260,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10080,1,99999,9",,"95,1",,,"MET079METAR VOML 091500Z 32005KT 6000 -TSRA FEW012 FEW025CB BKN080 30/26 Q1008 NOSIG=",
"43284099999","2023-05-09T15:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","350,1,N,0026,1","02438,1,9,N","006000,1,9,9","+0290,1","+0250,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10090,1,99999,9",,"95,1",,,"MET079METAR VOML 091530Z 35005KT 6000 -TSRA FEW012 FEW025CB BKN080 29/25 Q1009 NOSIG=",
"43284099999","2023-05-09T16:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","010,1,N,0026,1","02438,1,9,N","006000,1,9,9","+0290,1","+0250,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10090,1,99999,9",,"95,1",,,"MET079METAR VOML 091600Z 01005KT 6000 -TSRA FEW012 FEW025CB BKN080 29/25 Q1009 NOSIG=",
"43284099999","2023-05-09T16:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","999,9,C,0000,1","02438,1,9,N","006000,1,9,9","+0290,1","+0260,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10090,1,99999,9",,"61,1",,,"MET077METAR VOML 091630Z 00000KT 6000 -RA FEW012 FEW025CB BKN080 29/26 Q1009 NOSIG=",
"43284099999","2023-05-09T17:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","320,1,N,0021,1","02438,1,9,N","006000,1,9,9","+0290,1","+0260,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10080,1,99999,9",,"61,1",,,"MET077METAR VOML 091700Z 32004KT 6000 -RA FEW012 FEW025CB BKN080 29/26 Q1008 NOSIG=",
"43284099999","2023-05-09T17:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","280,1,N,0031,1","02438,1,9,N","006000,1,9,9","+0290,1","+0260,1","99999,9",,,,,,,,"02,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9",,,"10080,1,99999,9",,"61,1",,,"MET077METAR VOML 091730Z 28006KT 6000 -RA FEW012 FEW025CB BKN080 29/26 Q1008 NOSIG=",
"43284099999","2023-05-09T18:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-12","99999","V020","020,1,N,0021,1","02400,1,9,N","004000,1,9,9","+0286,1","+0264,1","10085,1","15,0004,3,1",,"9,1,02,1","6,1,02,1",,,,"03,1,+00360,1,06,1","01,1,+00750,1,09,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00360,1,99,9,99,9",,,"99999,9,09971,1",,"60,1",,,"SYN09443284 21496 80204 10286 20264 39971 40085 76096 83971 333 57923 59005 6994/ 83612 81925 86458=",
"43284099999","2023-05-09T18:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","020,1,N,0021,1","02438,1,9,N","006000,1,9,9","+0290,1","+0260,1","99999,9",,,,,,,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9",,,"10090,1,99999,9",,"61,1",,,"MET077METAR VOML 091800Z 02004KT 6000 -RA SCT012 FEW025CB BKN080 29/26 Q1009 NOSIG=",
"43284099999","2023-05-09T18:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","020,1,N,0015,1","02438,1,9,N","006000,1,9,9","+0280,1","+0260,1","99999,9",,,,,,,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9",,,"10080,1,99999,9",,"61,1",,,"MET077METAR VOML 091830Z 02003KT 6000 -RA SCT012 FEW025CB BKN080 28/26 Q1008 NOSIG=",
"43284099999","2023-05-09T19:00:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","100,1,N,0015,1","02438,1,9,N","006000,1,9,9","+0280,1","+0260,1","99999,9",,,,,,,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9",,,"10080,1,99999,9",,,,,"MET073METAR VOML 091900Z 10003KT 6000 SCT012 FEW025CB BKN080 28/26 Q1008 NOSIG=",
"43284099999","2023-05-09T19:30:00","4","12.961267","74.890069","102.71","MANGALORE, IN","FM-15","99999","V020","060,1,N,0015,1","02438,1,9,N","006000,1,9,9","+0270,1","+0260,1","99999,9",,,,,,,,"04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9",,,"10080,1,99999,9",,,,,"MET073METAR VOML 091930Z 06003KT 6000 SCT012 FEW025CB BKN080 27/26 Q1008 NOSIG=",
