"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43277099999","2023-04-05T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0300,1","+0240,1","10107,1",,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0356,1","240,N,+0250,1","99999,9,10008,1","9,9,999,9,+000,1",,"SYN08043277 32596 62702 10300 20240 30008 40107 84801 333 10356 20250 58000 555 10072=",
"43277099999","2023-04-05T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","110,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0340,1","+0224,1","10061,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0366,1",,"99999,9,09964,1","9,9,999,9,+000,1",,"SYN06443277 32997 41102 10340 20224 39964 40061 80002 333 10366 58000=","Q01    003SCCGA1"
"43277099999","2023-04-06T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0290,1","+0232,1","10117,1",,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0366,1","240,N,+0252,1","99999,9,10018,1","9,9,999,9,+010,1",,"SYN08043277 32597 62305 10290 20232 30018 40117 84870 333 10366 20252 58010 555 10072=",
"43277099999","2023-04-06T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","110,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0344,1","+0208,1","10061,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0367,1",,"99999,9,09964,1","9,9,999,9,+000,1",,"SYN06443277 32997 61101 10344 20208 39964 40061 80002 333 10367 58000=","Q01    003SCCGA1"
"43277099999","2023-04-07T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0294,1","+0236,1","10127,1",,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0367,1","240,N,+0245,1","99999,9,10028,1","9,9,999,9,+010,1",,"SYN08043277 32597 60000 10294 20236 30028 40127 84870 333 10367 20245 58010 555 10072=",
"43277099999","2023-04-07T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","110,1,N,0005,1","22000,1,9,N","010000,1,9,9","+0340,1","+0213,1","10092,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09955,1","9,9,999,9,-009,1",,"SYN06443277 32597 41101 10340 20213 39955 40092 82801 333 10356 59009=",
"43277099999","2023-04-08T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0288,1","+0233,1","10137,1",,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0356,1","240,N,+0232,1","99999,9,10038,1","9,9,999,9,+010,1",,"SYN08043277 32597 61102 10288 20233 30038 40137 84870 333 10356 20232 58010 555 10072=",
"43277099999","2023-04-08T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","070,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0320,1","+0188,1","10093,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0353,1",,"99999,9,09995,1","9,9,999,9,+040,1",,"SYN06443277 32997 20702 10320 20188 39995 40093 80001 333 10353 58040=","Q01    003SCCGA1"
"43277099999","2023-04-09T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0296,1","+0232,1","10149,1",,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0353,1","240,N,+0226,1","99999,9,10050,1","9,9,999,9,+012,1",,"SYN08043277 32597 60000 10296 20232 30050 40149 84870 333 10353 20226 58012 555 10072=",
"43277099999","2023-04-09T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","110,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0324,1","+0215,1","10103,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0354,1",,"99999,9,10006,1","9,9,999,9,+011,1",,"SYN06443277 32997 41102 10324 20215 30006 40103 80002 333 10354 58011=","Q01    003SCCGA1"
"43277099999","2023-04-10T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0298,1","+0228,1","10128,1",,,,,,"04,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0354,1","240,N,+0230,1","99999,9,10029,1","9,9,999,9,-021,1",,"SYN08043277 32597 40000 10298 20228 30029 40128 84800 333 10354 20230 59021 555 10072=",
"43277099999","2023-04-10T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","090,1,N,0005,1","22000,1,9,N","010000,1,9,9","+0344,1","+0211,1","10093,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0360,1",,"99999,9,09996,1","9,9,999,9,-010,1",,"SYN06443277 32997 20901 10344 20211 39996 40093 80001 333 10360 59010=","Q01    003SCCGA1"
"43277099999","2023-04-11T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0282,1","+0220,1","10129,1",,,,,,"04,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0360,1","240,N,+0222,1","99999,9,10030,1","9,9,999,9,+001,1",,"SYN08043277 32597 40000 10282 20220 30030 40129 84800 333 10360 20222 58001 555 10072=",
"43277099999","2023-04-11T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","090,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0344,1","+0185,1","10093,1",,,,,,,,,,,"240,M,+0366,1",,"99999,9,09996,1","9,9,999,9,+000,1",,"SYN05843277 32997 00901 10344 20185 39996 40093 333 10366 58000=",
"43277099999","2023-04-12T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0274,1","+0194,1","10120,1",,,,,,,,,,,"240,M,+0366,1","240,N,+0220,1","99999,9,10021,1","9,9,999,9,-009,1",,"SYN07443277 32997 02702 10274 20194 30021 40120 333 10366 20220 59009 555 10072=",
"43277099999","2023-04-12T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","110,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0370,1","+0177,1","10083,1",,,,,,,,,,,"240,M,+0381,1",,"99999,9,09987,1","9,9,999,9,-009,1",,"SYN05843277 32997 01101 10370 20177 39987 40083 333 10381 59009=",
"43277099999","2023-04-13T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0294,1","+0186,1","10120,1",,,,,,,,,,,"240,M,+0381,1","240,N,+0200,1","99999,9,10021,1","9,9,999,9,+000,1",,"SYN07443277 32997 02703 10294 20186 30021 40120 333 10381 20200 58000 555 10072=",
"43277099999","2023-04-13T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0364,1","+0181,1","10073,1",,,,,,,,,,,"240,M,+0391,1",,"99999,9,09977,1","9,9,999,9,-010,1",,"SYN05843277 32997 00000 10364 20181 39977 40073 333 10391 59010=",
"43277099999","2023-04-17T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0310,1","+0205,1","10097,1",,,,,,,,,,,"240,M,+0395,1","240,N,+0215,1","99999,9,09999,1","9,9,999,9,+000,1",,"SYN07443277 32997 02701 10310 20205 39999 40097 333 10395 20215 58000 555 10072=",
"43277099999","2023-04-18T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0364,1","+0193,1","10072,1",,,,,,,,,,,"240,M,+0392,1",,"99999,9,09976,1","9,9,999,9,+011,1",,"SYN05843277 32997 00000 10364 20193 39976 40072 333 10392 58011=",
"43277099999","2023-04-20T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0304,1","+0247,1","10076,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0381,1","240,N,+0250,1","99999,9,09978,1","9,9,999,9,-020,1",,"SYN08043277 32596 42302 10304 20247 39978 40076 82801 333 10381 20250 59020 555 10072=",
"43277099999","2023-04-21T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0306,1","+0246,1","10065,1",,,,,,,,,,,"240,M,+0396,1","240,N,+0255,1","99999,9,09967,1","9,9,999,9,-011,1",,"SYN07443277 32996 01802 10306 20246 39967 40065 333 10396 20255 59011 555 10072=",
"43277099999","2023-04-23T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0300,1","+0233,1","10076,1",,,,,,"06,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,02250,1,99,9,99,9","240,M,+0381,1","240,N,+0255,1","99999,9,09977,1","9,9,999,9,+000,1",,"SYN07043277 32896 62701 10300 20233 39977 40076 86070 333 10381 20255 58000=",
"43277099999","2023-04-23T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","290,1,N,0041,1","99999,9,9,N","004000,1,9,9","+0294,1","+0210,1","10042,1","09,0000,9,1",,,,,"08,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,02250,1,99,9,99,9","240,M,+0386,1",,"99999,9,09944,1","9,9,999,9,+011,1",,"SYN07043277 22896 82908 10294 20210 39944 40042 8807/ 333 10386 58011 6990/=","Q01  00002PRCP09"
"43277099999","2023-04-24T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","004000,1,9,9","+0298,1","+0190,1","10066,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0356,1",,"99999,9,09967,1","9,9,999,9,+023,1",,"SYN06443277 32596 62308 10298 20190 39967 40066 82870 333 10356 58023=",
"43277099999","2023-04-25T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0300,1","+0249,1","10108,1",,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0356,1","240,N,+0250,1","99999,9,10009,1","9,9,999,9,+009,1",,"SYN08043277 32596 60000 10300 20249 30009 40108 84870 333 10356 20250 58009 555 10100=",
"43277099999","2023-04-25T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0332,1","+0234,1","10053,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0352,1",,"99999,9,09956,1","9,9,999,9,-011,1",,"SYN06443277 32597 61401 10332 20234 39956 40053 82270 333 10352 59011=",
"43277099999","2023-04-26T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0302,1","+0248,1","10106,1",,,,,,"04,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0352,1","240,N,+0255,1","99999,9,10008,1","9,9,999,9,-001,1",,"SYN08043277 32596 40000 10302 20248 30008 40106 84800 333 10352 20255 59001 555 10100=",
"43277099999","2023-04-27T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0308,1","+0239,1","10096,1",,,,,,"04,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0366,1","240,N,+0250,1","99999,9,09998,1","9,9,999,9,-010,1",,"SYN08043277 32596 40000 10308 20239 39998 40096 84800 333 10366 20250 59010 555 10100=",
"43277099999","2023-04-27T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","140,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0334,1","+0216,1","10062,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0358,1",,"99999,9,09965,1","9,9,999,9,+010,1",,"SYN06443277 32997 41403 10334 20216 39965 40062 80002 333 10358 58010=","Q01    003SCCGA1"
"43277099999","2023-04-28T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","140,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0310,1","+0244,1","10106,1",,,,,,"04,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0358,1","240,N,+0255,1","99999,9,10008,1","9,9,999,9,+010,1",,"SYN08043277 32597 41403 10310 20244 30008 40106 84800 333 10358 20255 58010 555 10100=",
"43277099999","2023-04-28T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0284,1","+0241,1","10064,1","09,0020,3,1",,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09965,1","9,9,999,9,+000,1",,"SYN07043277 22596 50000 10284 20241 39965 40064 82830 333 10366 58000 6002/=",
"43277099999","2023-04-29T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0300,1","+0249,1","10107,1","24,0020,3,1",,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0366,1","240,N,+0257,1","99999,9,10008,1","9,9,999,9,+000,1",,"SYN09243277 22596 60000 10300 20249 30008 40107 84870 333 10366 20257 58000 6002/ 555 00020 10102=",
"43277099999","2023-04-29T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","090,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0312,1","+0243,1","10063,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0352,1",,"99999,9,09965,1","9,9,999,9,+000,1",,"SYN06443277 32996 60901 10312 20243 39965 40063 80002 333 10352 58000=","Q01    003SCCGA1"
"43277099999","2023-04-30T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0296,1","+0245,1","10098,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0352,1","240,N,+0254,1","99999,9,09999,1","9,9,999,9,-009,1",,"SYN08043277 32596 42702 10296 20245 39999 40098 82801 333 10352 20254 59009 555 10102=",
"43277099999","2023-04-30T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","180,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0328,1","+0230,1","10040,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0358,1",,"99999,9,09944,1","9,9,999,9,-021,1",,"SYN06443277 32597 41803 10328 20230 39944 40040 82130 333 10358 59021=",
"43277099999","2023-05-01T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0312,1","+0228,1","10085,1",,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0358,1","240,N,+0260,1","99999,9,09987,1","9,9,999,9,-012,1",,"SYN08043277 32597 61402 10312 20228 39987 40085 84802 333 10358 20260 59012 555 10102=",
"43277099999","2023-05-01T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","320,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0266,1","+0225,1","10064,1",,,,,,"08,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,02250,1,99,9,99,9","240,M,+0361,1",,"99999,9,09965,1","9,9,999,9,+021,1",,"SYN06443277 32896 83205 10266 20225 39965 40064 8807/ 333 10361 58021=",
"43277099999","2023-05-02T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0264,1","+0235,1","10108,1","24,0020,3,1",,,,,"03,1,+00450,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00450,1,99,9,99,9","240,M,+0361,1","240,N,+0245,1","99999,9,10009,1","9,9,999,9,+022,1",,"SYN09243277 22496 81802 10264 20235 30009 40108 8367/ 333 10361 20245 58022 6002/ 555 00022 10104=",
"43277099999","2023-05-02T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0300,1","+0243,1","10057,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0321,1",,"99999,9,09958,1","9,9,999,9,-007,1",,"SYN06443277 32597 50902 10300 20243 39958 40057 82830 333 10321 59007=",
"43277099999","2023-05-03T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0294,1","+0230,1","10099,1",,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0321,1","240,N,+0245,1","99999,9,10000,1","9,9,999,9,-009,1",,"SYN08043277 32597 60000 10294 20230 30000 40099 84830 333 10321 20245 59009 555 10104=",
"43277099999","2023-05-03T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","180,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0310,1","+0244,1","10055,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0334,1",,"99999,9,09957,1","9,9,999,9,-001,1",,"SYN06443277 32597 61801 10310 20244 39957 40055 82802 333 10334 59001=",
"43277099999","2023-05-04T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","090,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0294,1","+0239,1","10089,1",,,,,,"07,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,02250,1,99,9,99,9","240,M,+0334,1","240,N,+0245,1","99999,9,09990,1","9,9,999,9,-010,1",,"SYN08043277 32896 70901 10294 20239 39990 40089 87070 333 10334 20245 59010 555 10104=",
"43277099999","2023-05-04T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0324,1","+0241,1","10044,1",,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0353,1",,"99999,9,09947,1","9,9,999,9,-010,1",,"SYN06443277 32597 50902 10324 20241 39947 40044 83830 333 10353 59010=",
"43277099999","2023-05-05T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","290,1,N,0026,1","22000,1,9,N","010000,1,9,9","+0304,1","+0225,1","10086,1",,,,,,"04,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,02250,1,99,9,99,9","240,M,+0353,1","240,N,+0255,1","99999,9,09988,1","9,9,999,9,-002,1",,"SYN08043277 32897 42905 10304 20225 39988 40086 84030 333 10353 20255 59002 555 10104=",
"43277099999","2023-05-05T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0264,1","+0219,1","10059,1",,,,,,"08,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,02250,1,99,9,99,9","240,M,+0358,1",,"99999,9,09960,1","9,9,999,9,+013,1",,"SYN06443277 32896 83204 10264 20219 39960 40059 8807/ 333 10358 58013=",
"43277099999","2023-05-06T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","360,1,N,0005,1","22000,1,9,N","010000,1,9,9","+0300,1","+0233,1","10079,1","24,0010,3,1",,,,,"04,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,02250,1,99,9,99,9","240,M,+0358,1","240,N,+0246,1","99999,9,09980,1","9,9,999,9,-008,1",,"SYN09243277 22897 43601 10300 20233 39980 40079 84030 333 10358 20246 59008 6001/ 555 00010 10105=",
"43277099999","2023-05-06T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","180,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0290,1","+0238,1","10057,1",,,,,,"08,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,02250,1,99,9,99,9","240,M,+0348,1",,"99999,9,09958,1","9,9,999,9,-002,1",,"SYN06443277 32896 81801 10290 20238 39958 40057 8807/ 333 10348 59002=",
"43277099999","2023-05-07T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0310,1","+0225,1","10068,1",,,,,,"06,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,02250,1,99,9,99,9","240,M,+0348,1","240,N,+0250,1","99999,9,09970,1","9,9,999,9,-010,1",,"SYN08043277 32896 62703 10310 20225 39970 40068 86030 333 10348 20250 59010 555 10105=",
"43277099999","2023-05-07T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0334,1","+0237,1","10043,1",,,,,,"08,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,02250,1,99,9,99,9","240,M,+0360,1",,"99999,9,09947,1","9,9,999,9,-011,1",,"SYN06443277 32896 80000 10334 20237 39947 40043 8807/ 333 10360 59011=",
"43277099999","2023-05-08T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0294,1","+0227,1","10070,1","24,0410,3,1",,,,,"03,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0360,1","240,N,+0225,1","99999,9,09971,1","9,9,999,9,+001,1",,"SYN09243277 22597 30000 10294 20227 39971 40070 83400 333 10360 20225 58001 6041/ 555 00406 10146=",
"43277099999","2023-05-08T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0330,1","+0251,1","10033,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09937,1","9,9,999,9,-010,1",,"SYN06443277 32597 41402 10330 20251 39937 40033 82401 333 10360 59010=",
"43277099999","2023-05-09T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0304,1","+0256,1","10067,1",,,,,,,,,,,"240,M,+0360,1","240,N,+0260,1","99999,9,09969,1","9,9,999,9,-002,1",,"SYN07443277 32997 02701 10304 20256 39969 40067 333 10360 20260 59002 555 10146=",
"43277099999","2023-05-09T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","140,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0340,1","+0240,1","10031,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0376,1",,"99999,9,09935,1","9,9,999,9,-002,1",,"SYN06443277 32997 61403 10340 20240 39935 40031 80002 333 10376 59002=","Q01    003SCCGA1"
