"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MD1","MW1","REM","EQD"
"42262099999","2023-03-11T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0296,1","+0136,1","10130,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,+002,1","05,1","SYN05842262 31995 03602 10296 20136 40130 70500 333 10316 58002=",
"42262099999","2023-03-12T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","001000,1,9,9","+0206,1","+0162,1","10167,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0316,1","240,N,+0178,1","9,9,999,9,-002,1","10,1","SYN07442262 31994 03202 10206 20162 40167 71000 333 10316 20178 59002 555 10000=",
"42262099999","2023-03-12T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0308,1","+0126,1","10113,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-016,1","05,1","SYN05842262 31995 03203 10308 20126 40113 70500 333 10322 59016=",
"42262099999","2023-03-13T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","001000,1,9,9","+0220,1","+0145,1","10152,1",,"2,1,02,1","1,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0322,1","240,N,+0178,1","9,9,999,9,-014,1","05,1","SYN08042262 31994 52302 10220 20145 40152 70521 80001 333 10322 20178 59014 555 10000=","Q01    003SCCGA1"
"42262099999","2023-03-13T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0306,1","+0158,1","10098,1",,"2,1,02,1","1,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,-015,1","05,1","SYN06442262 31995 53203 10306 20158 40098 70521 80001 333 10332 59015=","Q01    003SCCGA1"
"42262099999","2023-03-14T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0308,1","+0157,1","10063,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-035,1","05,1","SYN05842262 31995 03204 10308 20157 40063 70500 333 10336 59035=",
"42262099999","2023-03-15T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","001000,1,9,9","+0214,1","+0146,1","10112,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0336,1","240,N,+0178,1","9,9,999,9,-012,1","05,1","SYN07442262 31994 03203 10214 20146 40112 70500 333 10336 20178 59012 555 10000=",
"42262099999","2023-03-15T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0312,1","+0170,1","10067,1",,"2,1,02,1","2,1,02,1","99,9,+99999,1,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,0,99999,9,99,1,99,1",,,"9,0,999,0,+006,1","05,1","SYN06442262 31995 52303 10312 20170 40067 70522 80002 333 10334 58006=","Q01    003SCCGA1"
"42262099999","2023-03-16T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0236,1","+0164,1","10123,1","24,0000,2,1","2,1,02,1","2,1,02,1","01,1,+01750,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,01750,1,99,9,99,9","240,M,+0334,1","240,N,+0214,1","9,9,999,9,+013,1","50,1","SYN09242262 21795 60504 10236 20164 40123 75022 81032 333 10334 20214 58013 6990/ 555 00000 10000=",
"42262099999","2023-03-16T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0278,1","+0154,1","10082,1",,"2,1,02,1","1,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,+012,1","05,1","SYN06442262 31995 50504 10278 20154 40082 70521 80001 333 10292 58012=","Q01    003SCCGA1"
"42262099999","2023-03-17T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","002000,1,9,9","+0274,1","+0161,1","10094,1",,"2,1,02,1","1,1,02,1","01,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,+011,1","05,1","SYN06442262 31995 51408 10274 20161 40094 70521 81032 333 10294 58011=",
"42262099999","2023-03-18T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","001000,1,9,9","+0208,1","+0169,1","10127,1",,"2,1,02,1","1,1,02,1","01,1,+01750,1,05,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,01750,1,99,9,99,9","240,M,+0294,1","240,N,+0186,1","9,9,999,9,-010,1","10,1","SYN08042262 31794 63204 10208 20169 40127 71021 81022 333 10294 20186 59010 555 10000=",
"42262099999","2023-03-18T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","140,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0256,1","+0166,1","10085,1",,"2,1,02,1","2,1,02,1","01,1,+01750,1,05,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,01750,1,99,9,99,9",,,"9,9,999,9,-010,1","05,1","SYN06442262 31795 61405 10256 20166 40085 70522 81022 333 10274 59010=",
"42262099999","2023-03-19T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0192,1","+0179,1","10114,1","24,0070,3,1","6,1,02,1","2,1,02,1","02,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0274,1","240,N,+0176,1","9,9,999,9,-014,1","50,1","SYN09242262 21595 71402 10192 20179 40114 75062 82520 333 10274 20176 59014 6007/ 555 00068 10007=",
"42262099999","2023-03-19T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0252,1","+0175,1","10060,1",,"2,1,02,1","1,1,02,1","02,1,+01750,1,05,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,01750,1,99,9,99,9",,,"9,9,999,9,-025,1","05,1","SYN06442262 31795 60904 10252 20175 40060 70521 82022 333 10280 59025=",
"42262099999","2023-03-20T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","001000,1,9,9","+0202,1","+0169,1","10095,1",,"2,1,02,1","2,1,02,1","02,1,+01750,1,05,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,01750,1,99,9,99,9","240,M,+0280,1","240,N,+0174,1","9,9,999,9,-019,1","10,1","SYN08042262 31794 73203 10202 20169 40095 71022 82022 333 10280 20174 59019 555 10007=",
"42262099999","2023-03-20T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","001000,1,9,9","+0206,1","+0197,1","10056,1","09,0030,3,1","5,1,02,1","2,1,02,1","03,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0228,1",,"9,9,999,9,-007,1","51,1","SYN07042262 21594 73602 10206 20197 40056 75152 83520 333 10228 59007 6003/=",
"42262099999","2023-03-21T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000500,1,9,9","+0190,1","+0177,1","10096,1","24,0060,3,1","4,1,02,1","0,1,02,1","01,1,+01750,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,01750,1,99,9,99,9","240,M,+0228,1","240,N,+0170,1","9,9,999,9,+001,1","44,1","SYN09242262 21793 50504 10190 20177 40096 74440 81032 333 10228 20170 58001 6006/ 555 00062 10013=",
"42262099999","2023-03-21T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","002000,1,9,9","+0220,1","+0175,1","10083,1",,"2,1,02,1","1,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,-028,1","10,1","SYN06442262 31995 50506 10220 20175 40083 71021 80002 333 10238 59028=","Q01    003SCCGA1"
"42262099999","2023-03-22T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","000500,1,9,9","+0190,1","+0160,1","10129,1",,"0,1,02,1","0,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0238,1","240,N,+0156,1","9,9,999,9,+033,1","42,1","SYN08042262 31993 23202 10190 20160 40129 74200 80002 333 10238 20156 58033 555 10013=","Q01    003SCCGA1"
"42262099999","2023-03-22T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0270,1","+0164,1","10074,1",,"2,1,02,1","1,1,02,1","01,1,+01750,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,01750,1,99,9,99,9","240,M,+0284,1",,"9,9,999,9,-005,1","05,1","SYN06442262 31795 63203 10270 20164 40074 70521 81032 333 10284 59005=",
"42262099999","2023-03-23T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0198,1","+0158,1","10105,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0284,1","240,N,+0166,1","9,9,999,9,-024,1","10,1","SYN07442262 31995 00000 10198 20158 40105 71000 333 10284 20166 59024 555 10013=",
"42262099999","2023-03-23T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","360,1,N,0015,1","22000,1,9,N","002000,1,9,9","+0300,1","+0150,1","10064,1",,"0,1,02,1","0,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,-008,1","05,1","SYN06442262 31995 23603 10300 20150 40064 70500 80001 333 10314 59008=","Q01    003SCCGA1"
"42262099999","2023-03-24T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","140,1,N,0021,1","22000,1,9,N","002000,1,9,9","+0234,1","+0158,1","10104,1",,"0,1,02,1","0,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0314,1","240,N,+0184,1","9,9,999,9,+002,1","05,1","SYN08042262 31995 31404 10234 20158 40104 70500 80002 333 10314 20184 58002 555 10013=","Q01    003SCCGA1"
"42262099999","2023-03-27T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0220,1","+0168,1","10110,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0316,1","240,N,+0194,1","9,9,999,9,-012,1","05,1","SYN07442262 31995 03202 10220 20168 40110 70500 333 10316 20194 59012 555 10019=",
"42262099999","2023-03-29T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0230,1","+0157,1","10117,1",,"2,1,02,1","1,1,02,1","01,1,+01750,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,01750,1,99,9,99,9","240,M,+0318,1","240,N,+0188,1","9,9,999,9,+007,1","05,1","SYN08042262 31795 60000 10230 20157 40117 70521 81032 333 10318 20188 58007 555 10019=",
"42262099999","2023-03-29T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0021,1","22000,1,9,N","002000,1,9,9","+0318,1","+0150,1","10072,1",,"2,1,02,1","1,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,+002,1","05,1","SYN06442262 31995 33204 10318 20150 40072 70521 80001 333 10336 58002=","Q01    003SCCGA1"
"42262099999","2023-03-30T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0234,1","+0158,1","10114,1",,"2,1,02,1","1,1,02,1","01,1,+01750,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,01750,1,99,9,99,9","240,M,+0336,1","240,N,+0192,1","9,9,999,9,-003,1","05,1","SYN08042262 31795 41402 10234 20158 40114 70521 81031 333 10336 20192 59003 555 10019=",
"42262099999","2023-03-30T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0298,1","+0198,1","10045,1",,"2,1,02,1","2,1,02,1","02,1,+00800,1,06,1","99,9,+99999,9,05,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-029,1","05,1","SYN06442262 31595 70502 10298 20198 40045 70522 82521 333 10342 59029=",
"42262099999","2023-03-31T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","050,1,N,0015,1","22000,1,9,N","002000,1,9,9","+0202,1","+0169,1","10097,1","24,0080,3,1","2,1,02,1","1,1,02,1","01,1,+01750,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,01750,1,99,9,99,9","240,M,+0342,1","240,N,+0176,1","9,9,999,9,-019,1","10,1","SYN07642262 21795 30503 10202 20169 40097 71021 81031 333 10342 20176 59019 6008/=",
"42262099999","2023-03-31T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","230,1,N,0026,1","22000,1,9,N","002000,1,9,9","+0252,1","+0172,1","10070,1",,"2,1,02,1","1,1,02,1","01,1,+01750,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,01750,1,99,9,99,9",,,"9,9,999,9,-022,1","05,1","SYN06442262 31795 42305 10252 20172 40070 70521 81031 333 10274 59022=",
"42262099999","2023-04-01T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","000200,1,9,9","+0174,1","+0172,1","10167,1","24,0240,3,1","4,1,02,1","4,1,02,1","02,1,+00800,1,06,1","99,9,+99999,9,05,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0274,1","240,N,+0158,1","9,9,999,9,+066,1","42,1","SYN09242262 21592 60503 10174 20172 40167 74244 82521 333 10274 20158 58066 6024/ 555 00244 10052=",
"42262099999","2023-04-01T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0021,1","22000,1,9,N","002000,1,9,9","+0258,1","+0186,1","10072,1",,"2,1,02,1","1,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,+003,1","05,1","SYN06442262 31995 33204 10258 20186 40072 70521 80001 333 10278 58003=","Q01    003SCCGA1"
"42262099999","2023-04-02T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","001000,1,9,9","+0196,1","+0165,1","10109,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0278,1","240,N,+0162,1","9,9,999,9,-055,1","10,1","SYN07442262 31994 02302 10196 20165 40109 71000 333 10278 20162 59055 555 10052=",
"42262099999","2023-04-02T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0031,1","22000,1,9,N","002000,1,9,9","+0290,1","+0169,1","10059,1",,"2,1,02,1","1,1,02,1","02,1,+01750,1,05,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,01750,1,99,9,99,9",,,"9,9,999,9,-011,1","05,1","SYN06442262 31795 43206 10290 20169 40059 70521 82021 333 10306 59011=",
"42262099999","2023-04-03T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","001000,1,9,9","+0230,1","+0175,1","10074,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0306,1","240,N,+0176,1","9,9,999,9,-031,1","05,1","SYN07442262 31994 01402 10230 20175 40074 70500 333 10306 20176 59031 555 10052=",
"42262099999","2023-04-03T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","002000,1,9,9","+0310,1","+0172,1","10047,1",,"2,1,02,1","1,1,02,1","01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-010,1","05,1","SYN06442262 31595 53212 10310 20172 40047 70521 81531 333 10340 59010=",
"42262099999","2023-04-04T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0204,1","+0185,1","10112,1","24,0090,3,1","2,1,02,1","1,1,02,1","01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,00800,1,99,9,99,9","240,M,+0340,1","240,N,+0182,1","9,9,999,9,+035,1","10,1","SYN09242262 21595 50503 10204 20185 40112 71021 81531 333 10340 20182 58035 6009/ 555 00086 10060=",
"42262099999","2023-04-04T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","002000,1,9,9","+0312,1","+0170,1","10057,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,+007,1","05,1","SYN05842262 31995 03608 10312 20170 40057 70500 333 10326 58007=",
"42262099999","2023-04-05T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0224,1","+0172,1","10112,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0326,1","240,N,+0178,1","9,9,999,9,+001,1","05,1","SYN07442262 31995 03202 10224 20172 40112 70500 333 10326 20178 58001 555 10060=",
"42262099999","2023-04-05T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0322,1","+0128,1","10066,1",,,,,,,,,,,"9,9,999,9,+012,1",,"SYN05242262 32996 03205 10322 20128 40066 333 10334 58012=",
"42262099999","2023-04-06T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0031,1","22000,1,9,N","002000,1,9,9","+0228,1","+0135,1","10133,1",,"2,1,02,1","1,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0334,1","240,N,+0184,1","9,9,999,9,+021,1","05,1","SYN08042262 31995 23206 10228 20135 40133 70521 80001 333 10334 20184 58021 555 10060=","Q01    003SCCGA1"
"42262099999","2023-04-06T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0322,1","+0147,1","10086,1",,"2,1,02,1","1,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,+019,1","05,1","SYN06442262 31995 03203 10322 20147 40086 70521 80001 333 10336 58019=","Q01    003SCCGA1"
"42262099999","2023-04-07T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","002000,1,9,9","+0230,1","+0134,1","10151,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0336,1","240,N,+0186,1","9,9,999,9,+018,1","05,1","SYN07442262 31995 03206 10230 20134 40151 70500 333 10336 20186 58018 555 10060=",
"42262099999","2023-04-07T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","004000,1,9,9","+0324,1","+0136,1","10112,1",,,,,,,,,,,"9,9,999,9,+026,1",,"SYN05242262 32996 03208 10324 20136 40112 333 10340 58026=",
"42262099999","2023-04-08T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0021,1","22000,1,9,N","002000,1,9,9","+0238,1","+0123,1","10160,1",,"2,1,02,1","1,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0340,1","240,N,+0182,1","9,9,999,9,+009,1","05,1","SYN08042262 31995 23204 10238 20123 40160 70521 80001 333 10340 20182 58009 555 10060=","Q01    003SCCGA1"
"42262099999","2023-04-08T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0334,1","+0151,1","10112,1",,,,,,,,,,,"9,9,999,9,+001,1",,"SYN05242262 32996 03206 10334 20151 40112 333 10344 58001=",
"42262099999","2023-04-09T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0250,1","+0126,1","10152,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0344,1","240,N,+0198,1","9,9,999,9,-007,1","05,1","SYN07442262 31995 03202 10250 20126 40152 70500 333 10344 20198 59007 555 10060=",
"42262099999","2023-04-09T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0336,1","+0143,1","10093,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-019,1","05,1","SYN05842262 31995 03204 10336 20143 40093 70500 333 10342 59019=",
"42262099999","2023-04-10T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0262,1","+0137,1","10134,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0352,1","240,N,+0188,1","9,9,999,9,-016,1","05,1","SYN07442262 31995 03602 10262 20137 40134 70500 333 10352 20188 59016 555 10060=",
"42262099999","2023-04-10T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0036,1","22000,1,9,N","002000,1,9,9","+0350,1","+0098,1","10088,1",,"2,1,02,1","1,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,-004,1","05,1","SYN06442262 31995 23207 10350 20098 40088 70521 80001 333 10360 59004=","Q01    003SCCGA1"
"42262099999","2023-04-11T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0266,1","+0134,1","10122,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0360,1","240,N,+0188,1","9,9,999,9,-012,1","05,1","SYN06442262 31995 03203 10266 20134 40122 70500 333 10360 20188 59012=",
"42262099999","2023-04-12T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0274,1","+0140,1","10115,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0370,1","240,N,+0212,1","9,9,999,9,-006,1","05,1","SYN07442262 31995 03202 10274 20140 40115 70500 333 10370 20212 59006 555 10060=",
"42262099999","2023-04-12T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0046,1","99999,9,9,N","002000,1,9,9","+0364,1","+0111,1","10067,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-020,1","05,1","SYN05842262 31995 03209 10364 20111 40067 70500 333 10376 59020=",
"42262099999","2023-04-13T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0278,1","+0133,1","10107,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0376,1","240,N,+0222,1","9,9,999,9,-008,1","05,1","SYN07442262 31995 03202 10278 20133 40107 70500 333 10376 20222 59008 555 10060=",
"42262099999","2023-04-13T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","002000,1,9,9","+0376,1","+0094,1","10056,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-010,1","05,1","SYN05842262 31995 03206 10376 20094 40056 70500 333 10386 59010=",
"42262099999","2023-04-14T03:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0284,1","+0128,1","10105,1",,"0,1,02,1","0,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0386,1","240,N,+0224,1","9,9,999,9,-002,1","05,1","SYN08042262 31995 13202 10284 20128 40105 70500 80001 333 10386 20224 59002 555 10060=","Q01    003SCCGA1"
"42262099999","2023-04-14T12:00:00","4","27.8833333","78.0666666","187.0","ALIGARH, IN","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","002000,1,9,9","+0376,1","+0098,1","10043,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-013,1","05,1","SYN05842262 31995 03208 10376 20098 40043 70500 333 10396 59013=",
