"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","GA1","GA2","GE1","GF1","KA1","KA2","MD1","MW1","REM","EQD"
"42137099999","2023-05-25T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0248,1","+0199,1","10068,1","24,0000,9,1",,,,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0322,1","240,N,+0196,1","9,9,999,9,+013,1",,"SYN08042137 21996 20000 10248 20199 40068 333 10322 20196 58013 6990/ 555 00000 10197=","Q01  00002PRCP24"
"42137099999","2023-05-26T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0246,1","+0196,1","10080,1","24,0020,3,1",,,,,,,"240,M,+0342,1","240,N,+0207,1","9,9,999,9,+012,1",,"SYN08042137 22996 00000 10246 20196 40080 333 10342 20207 58012 6002/ 555 00020 10199=",
"42137099999","2023-05-27T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","002000,1,9,9","+0204,1","+0182,1","10046,1","24,0090,3,1","6,1,02,1","2,1,02,1","04,1,+00800,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0327,1","240,N,+0194,1","9,9,999,9,-037,1","50,1","SYN09242137 21595 81808 10204 20182 40046 75062 8452/ 333 10327 20194 59037 6009/ 555 00090 10208=",
"42137099999","2023-05-29T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0262,1","+0207,1","10094,1",,,,,,,,"240,M,+0344,1","240,N,+0230,1","9,9,999,9,+000,1",,"SYN06842137 32996 00000 10262 20207 40094 333 10344 20230 58000 555 10208=",
"42137099999","2023-05-30T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0272,1","+0195,1","10093,1","24,0140,3,1",,,"99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0348,1","240,N,+0203,1","9,9,999,9,+000,1",,"SYN08642137 22996 31402 10272 20195 40093 80001 333 10348 20203 58000 6014/ 555 00140 10222=","Q01    003SCCGA1"
"42137099999","2023-05-31T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0238,1","+0198,1","10077,1","24,0000,9,1",,,"05,1,+01250,1,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,01250,1,99,9,99,9","240,M,+0335,1","240,N,+0217,1","9,9,999,9,-019,1",,"SYN08642137 22696 52303 10238 20198 40077 85400 333 10335 20217 59019 6990/ 555 00000 10222=","Q01  00002PRCP24"
"42137099999","2023-06-01T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0246,1","+0206,1","10081,1","24,0060,3,1",,,"99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0272,1","240,N,+0196,1","9,9,999,9,+005,1",,"SYN08642137 22996 40000 10246 20206 40081 80001 333 10272 20196 58005 6006/ 555 00056 10227=","Q01    003SCCGA1"
"42137099999","2023-06-02T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0238,1","+0194,1","10070,1","24,0040,3,1",,,"02,1,+01250,1,06,1","99,9,+99999,9,03,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,01250,1,99,9,99,9","240,M,+0312,1","240,N,+0194,1","9,9,999,9,-012,1",,"SYN08642137 22696 40000 10238 20194 40070 82430 333 10312 20194 59012 6004/ 555 00040 10010=",
"42137099999","2023-06-03T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0276,1","+0196,1","10066,1",,,,,,,,"240,M,+0318,1","240,N,+0216,1","9,9,999,9,+000,1",,"SYN06842137 32996 00000 10276 20196 40066 333 10318 20216 58000 555 10010=",
"42137099999","2023-06-05T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","320,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0298,1","+0215,1","10043,1",,,,"99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0357,1","240,N,+0240,1","9,9,999,9,+000,1",,"SYN07442137 32996 33203 10298 20215 40043 80001 333 10357 20240 58000 555 10010=","Q01    003SCCGA1"
"42137099999","2023-06-06T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0308,1","+0188,1","10052,1",,,,,,,,"240,M,+0382,1","240,N,+0233,1","9,9,999,9,+009,1",,"SYN06842137 32996 00000 10308 20188 40052 333 10382 20233 58009 555 10010=",
"42137099999","2023-06-07T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0284,1","+0173,1","10047,1",,,,,,,,"240,M,+0367,1","240,N,+0222,1","9,9,999,9,-007,1",,"SYN06842137 32996 02702 10284 20173 40047 333 10367 20222 59007 555 10010=",
"42137099999","2023-06-08T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0310,1","+0191,1","10040,1",,,,,,,,"240,M,+0368,1","240,N,+0236,1","9,9,999,9,-004,1",,"SYN06842137 32996 00000 10310 20191 40040 333 10368 20236 59004 555 10010=",
"42137099999","2023-06-09T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0330,1","+0197,1","10014,1",,,,,,,,"240,M,+0387,1","240,N,+0240,1","9,9,999,9,-024,1",,"SYN06842137 32996 00000 10330 20197 40014 333 10387 20240 59024 555 10010=",
"42137099999","2023-06-10T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0334,1","+0209,1","09990,1",,,,,,,,"240,M,+0407,1","240,N,+0259,1","9,9,999,9,-023,1",,"SYN06842137 32996 00000 10334 20209 49990 333 10407 20259 59023 555 10010=",
"42137099999","2023-06-12T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0310,1","+0219,1","09987,1",,,,,,,,"240,M,+0378,1","240,N,+0250,1","9,9,999,9,+000,1",,"SYN06842137 32996 02704 10310 20219 49987 333 10378 20250 58000 555 10010=",
"42137099999","2023-06-13T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0340,1","+0240,1","09988,1",,,,,,,,"240,M,+0405,1","240,N,+0274,1","9,9,999,9,+004,1",,"SYN06842137 32996 03202 10340 20240 49988 333 10405 20274 58004 555 10010=",
"42137099999","2023-06-14T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0328,1","+0195,1","09999,1",,,,,,,,"240,M,+0412,1","240,N,+0265,1","9,9,999,9,+009,1",,"SYN06842137 32996 02704 10328 20195 49999 333 10412 20265 58009 555 10010=",
"42137099999","2023-06-15T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0286,1","+0211,1","10011,1","24,0000,9,1",,,"03,1,+99999,9,06,1",,"9,AGL   ,+99999,+99999","99,99,9,03,1,99,9,99999,9,99,9,99,9","240,M,+0402,1","240,N,+0254,1","9,9,999,9,+008,1",,"SYN08642137 22696 00503 10286 20211 40011 83400 333 10402 20254 58008 6990/ 555 00000 10010=","Q01  00002PRCP24"
"42137099999","2023-06-16T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0306,1","+0214,1","10002,1",,,,,,,,"240,M,+0368,1","240,N,+0245,1","9,9,999,9,-004,1",,"SYN06842137 32996 02704 10306 20214 40002 333 10368 20245 59004 555 10010=",
"42137099999","2023-06-17T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","320,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0324,1","+0222,1","10008,1",,,,"04,1,+01250,1,06,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,01250,1,99,9,99,9","240,M,+0384,1","240,N,+0274,1","9,9,999,9,+005,1",,"SYN07442137 32696 43204 10324 20222 40008 84400 333 10384 20274 58005 555 10010=",
"42137099999","2023-06-19T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","020,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0310,1","+0228,1","10001,1","24,0000,9,1",,,"02,1,+01250,1,06,1",,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9","240,M,+0350,1","240,N,+0268,1","9,9,999,9,+000,1",,"SYN08642137 22696 20203 10310 20228 40001 82400 333 10350 20268 58000 6990/ 555 00000 10010=","Q01  00002PRCP24"
"42137099999","2023-06-20T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","140,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0320,1","+0230,1","09999,1",,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0378,1","240,N,+0269,1","9,9,999,9,-001,1",,"SYN07442137 32996 31404 10320 20230 49999 83030 333 10378 20269 59001 555 10010=",
"42137099999","2023-06-21T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0294,1","+0257,1","10012,1","24,0040,3,1","2,1,02,1","2,1,02,1","03,1,+01250,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,01250,1,99,9,99,9","240,M,+0377,1","240,N,+0268,1","9,9,999,9,+010,1","10,1","SYN09242137 21695 71804 10294 20257 40012 71022 83420 333 10377 20268 58010 6004/ 555 00036 10013=",
"42137099999","2023-06-22T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0272,1","+0261,1","10017,1","24,0360,3,1","2,1,02,1","2,1,02,1","04,1,+00800,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0363,1","240,N,+0260,1","9,9,999,9,+003,1","10,1","SYN09242137 21595 80000 10272 20261 40017 71022 8442/ 333 10363 20260 58003 6036/ 555 00362 10049=",
"42137099999","2023-06-23T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0290,1","+0276,1","10011,1","24,0100,3,1","2,1,02,1","2,1,02,1","04,1,+01250,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01250,1,99,9,99,9","240,M,+0354,1","240,N,+0272,1","9,9,999,9,-004,1","10,1","SYN09242137 21695 70000 10290 20276 40011 71022 84420 333 10354 20272 59004 6010/ 555 00100 10059=",
"42137099999","2023-06-24T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0304,1","+0279,1","10001,1",,"2,1,02,1","2,1,02,1","04,1,+01250,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01250,1,99,9,99,9","240,M,+0310,1","240,N,+0288,1","9,9,999,9,-009,1","10,1","SYN08042137 31695 71402 10304 20279 40001 71022 84420 333 10310 20288 59009 555 10059=",
"42137099999","2023-06-26T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0282,1","+0254,1","10025,1","24,0220,3,1","2,1,02,1","1,1,02,1","02,1,+01250,1,06,1","99,9,+99999,9,03,1","9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,01250,1,99,9,99,9","240,M,+0284,1","240,N,+0250,1","9,9,999,9,+000,1","10,1","SYN09242137 21695 50000 10282 20254 40025 71021 82430 333 10284 20250 58000 6022/ 555 00221 10107=",
"42137099999","2023-06-27T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0274,1","+0251,1","10011,1","24,0030,3,1","2,1,02,1","2,1,02,1","05,1,+01250,1,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,01250,1,99,9,99,9","240,M,+0316,1","240,N,+0259,1","9,9,999,9,-015,1","10,1","SYN09242137 21696 51402 10274 20251 40011 71022 85400 333 10316 20259 59015 6003/ 555 00028 10110=",
"42137099999","2023-06-28T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0250,1","+0250,1","10044,1","24,0400,3,1","9,1,02,1","6,1,02,1","05,1,+00800,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9","240,M,+0330,1","240,N,+0244,1","9,9,999,9,+030,1","63,1","SYN09242137 21594 80000 10250 20250 40044 76396 8552/ 333 10330 20244 58030 6040/ 555 00396 10149=",
"42137099999","2023-06-29T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0290,1","+0265,1","10024,1","24,0360,3,1","2,1,02,1","2,1,02,1","04,1,+01250,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01250,1,99,9,99,9","240,M,+0309,1","240,N,+0268,1","9,9,999,9,-016,1","10,1","SYN09242137 21695 70000 10290 20265 40024 71022 84420 333 10309 20268 59016 6036/ 555 00362 10185=",
"42137099999","2023-06-30T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0250,1","+0247,1","10006,1","24,0280,3,1",,,"03,1,+01250,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,01250,1,99,9,99,9","240,M,+0305,1","240,N,+0237,1","9,9,999,9,-021,1",,"SYN08642137 22696 50000 10250 20247 40006 83420 333 10305 20237 59021 6028/ 555 00282 10214=",
"42137099999","2023-07-01T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0270,1","+0256,1","99999,9","24,0160,3,1","2,1,02,1","2,1,02,1","05,1,+00800,1,06,1","99,9,+99999,9,04,1","9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,00800,1,99,9,99,9","240,N,+0220,1",,,"05,1","SYN08042137 21595 60000 10270 20256 4//// 70522 85510 333 20220 5//// 6016/ 555 00160=",
"42137099999","2023-07-03T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0298,1","+0264,1","10014,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0338,1","240,N,+0279,1","9,9,999,9,+000,1","10,1","SYN07442137 31995 00000 10298 20264 40014 71000 333 10338 20279 58000 555 10214=",
"42137099999","2023-07-04T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0286,1","+0246,1","09991,1",,,,,,,,"240,M,+0366,1","240,N,+0276,1","9,9,999,9,-023,1",,"SYN06842137 32996 00904 10286 20246 49991 333 10366 20276 59023 555 10214=",
"42137099999","2023-07-05T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","180,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0290,1","+0268,1","09994,1",,"2,1,02,1","2,1,02,1","04,1,+01250,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,01250,1,99,9,99,9","240,M,+0332,1","240,N,+0274,1","9,9,999,9,+004,1","10,1","SYN08042137 31695 61803 10290 20268 49994 71022 84420 333 10332 20274 58004 555 10214=",
"42137099999","2023-07-06T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","002000,1,9,9","+0260,1","+0243,1","10021,1","24,0060,3,1","2,1,02,1","2,1,02,1","04,1,+00800,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0322,1","240,N,+0245,1","9,9,999,9,+023,1","50,1","SYN09242137 21595 80906 10260 20243 40021 75022 8442/ 333 10322 20245 58023 6006/ 555 00064 10220=",
"42137099999","2023-07-07T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","140,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0282,1","+0251,1","10025,1","24,0000,2,1","2,1,02,1","2,1,02,1","03,1,+01250,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,01250,1,99,9,99,9","240,M,+0305,1","240,N,+0261,1","9,9,999,9,+006,1","10,1","SYN09242137 21695 51405 10282 20251 40025 71022 83420 333 10305 20261 58006 6990/ 555 00000 10220=",
"42137099999","2023-07-08T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","090,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0270,1","+0264,1","10035,1","24,0050,3,1","6,1,02,1","2,1,02,1","04,1,+00800,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0320,1","240,N,+0255,1","9,9,999,9,+008,1","10,1","SYN09242137 21595 80903 10270 20264 40035 71062 8442/ 333 10320 20255 58008 6005/ 555 00051 10226=",
"42137099999","2023-07-10T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0268,1","+0265,1","10014,1","24,0300,3,1","5,1,02,1","2,1,02,1","04,1,+00800,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0277,1","240,N,+0260,1","9,9,999,9,+000,1","10,1","SYN09242137 21595 80000 10268 20265 40014 71052 8442/ 333 10277 20260 58000 6030/ 555 00304 10337=",
"42137099999","2023-07-11T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0260,1","+0249,1","10023,1","24,0440,3,1","2,1,02,1","2,1,02,1","04,1,+00800,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0289,1","240,N,+0228,1","9,9,999,9,+008,1","10,1","SYN09242137 21595 70000 10260 20249 40023 71022 84420 333 10289 20228 58008 6044/ 555 00438 10381=",
"42137099999","2023-07-12T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0254,1","+0254,1","10022,1","24,0320,3,1","6,1,02,1","2,1,02,1","04,1,+00800,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0312,1","240,N,+0252,1","9,9,999,9,-002,1","60,1","SYN09242137 21595 80902 10254 20254 40022 76062 8452/ 333 10312 20252 59002 6032/ 555 00316 10413=",
"42137099999","2023-07-13T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0264,1","+0253,1","10014,1","24,0060,3,1",,,"04,1,+01250,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01250,1,99,9,99,9","240,M,+0282,1","240,N,+0260,1","9,9,999,9,-005,1",,"SYN08642137 22696 70904 10264 20253 40014 84420 333 10282 20260 59005 6006/ 555 00057 10418=",
"42137099999","2023-07-14T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","140,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0276,1","+0262,1","10029,1",,"2,1,02,1","2,1,02,1","04,1,+01250,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01250,1,99,9,99,9","240,M,+0313,1","240,N,+0262,1","9,9,999,9,+014,1","10,1","SYN08042137 31696 71405 10276 20262 40029 71022 84420 333 10313 20262 58014 555 10418=",
"42137099999","2023-07-15T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0294,1","+0269,1","10014,1",,"2,1,02,1","2,1,02,1","05,1,+01250,1,06,1",,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,01250,1,99,9,99,9","240,M,+0335,1","240,N,+0270,1","9,9,999,9,-013,1","10,1","SYN08042137 31695 50000 10294 20269 40014 71022 85400 333 10335 20270 59013 555 10418=",
"42137099999","2023-07-17T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","140,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0290,1","+0273,1","10010,1",,"2,1,02,1","2,1,02,1","04,1,+01250,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01250,1,99,9,99,9","240,M,+0338,1","240,N,+0278,1","9,9,999,9,+000,1","10,1","SYN08042137 31695 71403 10290 20273 40010 71022 84420 333 10338 20278 58000 555 10418=",
"42137099999","2023-07-18T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","140,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0286,1","+0272,1","10012,1","24,0002,3,1","2,1,02,1","2,1,02,1","04,1,+01250,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,01250,1,99,9,99,9","240,M,+0326,1","240,N,+0268,1","9,9,999,9,+001,1","10,1","SYN09242137 21695 81405 10286 20272 40012 71022 8442/ 333 10326 20268 58001 6992/ 555 00002 10418=",
"42137099999","2023-07-19T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","140,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0280,1","+0263,1","10015,1",,"2,1,02,1","2,1,02,1","04,1,+01250,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01250,1,99,9,99,9","240,M,+0310,1","240,N,+0267,1","9,9,999,9,+003,1","10,1","SYN08042137 31696 71403 10280 20263 40015 71022 84420 333 10310 20267 58003 555 10418=",
"42137099999","2023-07-20T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0312,1","+0271,1","10013,1","24,0000,9,1",,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0337,1","240,N,+0279,1","9,9,999,9,+001,1",,"SYN08042137 22996 30000 10312 20271 40013 83030 333 10337 20279 58001 6990/ 555 10418=","Q01  00002PRCP24"
"42137099999","2023-07-21T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0328,1","+0270,1","10018,1",,,,,,,,"240,M,+0362,1","240,N,+0287,1","9,9,999,9,+006,1",,"SYN06842137 32996 00000 10328 20270 40018 333 10362 20287 58006 555 10418=",
"42137099999","2023-07-22T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0298,1","+0276,1","10059,1",,"2,1,02,1","2,1,02,1","04,1,+01250,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01250,1,99,9,99,9","240,M,+0362,1","240,N,+0286,1","9,9,999,9,+037,1","10,1","SYN08042137 31695 70904 10298 20276 40059 71022 84420 333 10362 20286 58037 555 10418=",
"42137099999","2023-07-24T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0310,1","+0279,1","10033,1",,,,,,,,"240,M,+0347,1","240,N,+0279,1","9,9,999,9,+000,1",,"SYN06842137 32996 01404 10310 20279 40033 333 10347 20279 58000 555 10478=",
"42137099999","2023-07-25T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","140,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0306,1","+0264,1","10025,1",,,,,,,,"240,M,+0338,1","240,N,+0280,1","9,9,999,9,-008,1",,"SYN06842137 32996 01403 10306 20264 40025 333 10338 20280 59008 555 10478=",
"42137099999","2023-07-26T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0244,1","+0244,1","10053,1","24,0990,3,1","6,1,02,1","2,1,02,1","04,1,+00800,1,06,1","99,9,+99999,9,05,1","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0342,1","240,N,+0240,1","9,9,999,9,+021,1","61,1","SYN09242137 21595 80000 10244 20244 40053 76162 8452/ 333 10342 20240 58021 6099/ 555 00992 10578=",
"42137099999","2023-07-27T03:00:00","4","29.7","77.0333333","249.0","KARNAL, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0292,1","+0252,1","10038,1","24,0010,3,1",,,"02,1,+01250,1,06,1",,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9","240,M,+0304,1","240,N,+0258,1","9,9,999,9,-010,1",,"SYN08642137 22696 20000 10292 20252 40038 82400 333 10304 20258 59010 6001/ 555 00014 10579=",
