"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GA4","GA5","GE1","GF1","KA1","KA2","MA1","MD1","MW1","OC1","REM","EQD"
"43128099999","2023-06-28T05:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","250,1,N,0051,1","03048,1,9,N","006000,1,9,9","+0270,1","+0210,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10110,1,99999,9",,,,"MET064METAR VOHY 280500Z 25010KT 6000 SCT015 BKN100 27/21 Q1011 NOSIG=",
"43128099999","2023-06-28T05:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","270,1,N,0051,1","03048,1,9,N","006000,1,9,9","+0280,1","+0210,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10110,1,99999,9",,,,"MET064METAR VOHY 280530Z 27010KT 6000 SCT015 BKN100 28/21 Q1011 NOSIG=",
"43128099999","2023-06-28T06:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","270,1,N,0015,1","00450,1,C,N","004000,1,9,9","+0294,1","+0229,1","10063,1",,"2,1,02,1","2,1,02,1",,,"02,1,+00300,1,07,1","03,1,+00450,1,06,1","05,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00300,1,99,9,99,9",,,"99999,9,09472,1",,"05,1",,"SYN08843128 31496 72703 10294 20229 39472 40063 70522 84730 333 56690 58017 82710 83615 85360=",
"43128099999","2023-06-28T06:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","260,1,N,0057,1","03048,1,9,N","006000,1,9,9","+0290,1","+0210,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10110,1,99999,9",,,,"MET064METAR VOHY 280600Z 26011KT 6000 SCT015 BKN100 29/21 Q1011 NOSIG=",
"43128099999","2023-06-28T06:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","260,1,N,0062,1","03048,1,9,N","006000,1,9,9","+0290,1","+0210,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10100,1,99999,9",,,,"MET064METAR VOHY 280630Z 26012KT 6000 SCT015 BKN100 29/21 Q1010 NOSIG=",
"43128099999","2023-06-28T07:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","280,1,N,0072,1","03048,1,9,N","006000,1,9,9","+0300,1","+0210,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10100,1,99999,9",,,,"MET064METAR VOHY 280730Z 28014KT 6000 SCT015 BKN100 30/21 Q1010 NOSIG=",
"43128099999","2023-06-28T08:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","260,1,N,0062,1","03048,1,9,N","006000,1,9,9","+0300,1","+0210,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10090,1,99999,9",,,,"MET064METAR VOHY 280800Z 26012KT 6000 SCT015 BKN100 30/21 Q1009 NOSIG=",
"43128099999","2023-06-28T08:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","270,1,N,0067,1","03048,1,9,N","006000,1,9,9","+0300,1","+0210,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10090,1,99999,9",,,,"MET064METAR VOHY 280830Z 27013KT 6000 SCT015 BKN100 30/21 Q1009 NOSIG=",
"43128099999","2023-06-28T09:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","270,1,N,0021,1","00450,1,C,N","004000,1,9,9","+0318,1","+0221,1","10035,1",,"2,1,02,1","2,1,02,1",,,"02,1,+00300,1,07,1","03,1,+00450,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00300,1,99,9,99,9",,,"99999,9,09450,1",,"05,1",,"SYN08243128 31496 62704 10318 20221 39450 40035 70522 84731 333 56699 58010 82710 83615=",
"43128099999","2023-06-28T09:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","280,1,N,0051,1","00762,1,C,N","006000,1,9,9","+0310,1","+0210,1","99999,9",,,,,,"02,1,+00457,1,99,9","04,1,+00762,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10080,1,99999,9",,,,"MET071METAR VOHY 280900Z 28010KT 6000 FEW015 SCT025 BKN100 31/21 Q1008 NOSIG=",
"43128099999","2023-06-28T09:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","240,1,N,0057,1","00762,1,C,N","006000,1,9,9","+0310,1","+0210,1","99999,9",,,,,,"02,1,+00457,1,99,9","04,1,+00762,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10080,1,99999,9",,,,"MET071METAR VOHY 280930Z 24011KT 6000 FEW015 SCT025 BKN100 31/21 Q1008 NOSIG=",
"43128099999","2023-06-28T10:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","250,1,N,0057,1","00762,1,C,N","006000,1,9,9","+0310,1","+0200,1","99999,9",,,,,,"02,1,+00457,1,99,9","04,1,+00762,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10070,1,99999,9",,,,"MET071METAR VOHY 281000Z 25011KT 6000 FEW015 SCT025 BKN100 31/20 Q1007 NOSIG=",
"43128099999","2023-06-28T10:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","260,1,N,0051,1","00762,1,C,N","006000,1,9,9","+0300,1","+0200,1","99999,9",,,,,,"02,1,+00457,1,99,9","04,1,+00762,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10070,1,99999,9",,,,"MET071METAR VOHY 281030Z 26010KT 6000 FEW015 SCT025 SCT100 30/20 Q1007 NOSIG=",
"43128099999","2023-06-28T11:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","280,1,N,0046,1","00762,1,C,N","006000,1,9,9","+0310,1","+0200,1","99999,9",,,,,,"02,1,+00457,1,99,9","04,1,+00762,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10070,1,99999,9",,,,"MET075METAR COR VOHY 281100Z 28009KT 6000 FEW015 SCT025 BKN100 31/20 Q1007 NOSIG=",
"43128099999","2023-06-28T11:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","280,1,N,0046,1","03048,1,9,N","006000,1,9,9","+0310,1","+0200,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10070,1,99999,9",,,,"MET064METAR VOHY 281130Z 28009KT 6000 SCT015 BKN100 31/20 Q1007 NOSIG=",
"43128099999","2023-06-28T12:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,V,0010,1","03000,1,C,N","004000,1,9,9","+0318,1","+0218,1","10021,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00450,1,06,1","03,1,+03000,1,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09436,1",,"05,1",,"SYN08843128 31496 69902 10318 20218 39436 40021 70522 84831 333 10328 56699 58001 83615 83360=",
"43128099999","2023-06-28T12:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","230,1,N,0051,1","03048,1,9,N","006000,1,9,9","+0300,1","+0200,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10070,1,99999,9",,,,"MET064METAR VOHY 281200Z 23010KT 6000 SCT015 BKN100 30/20 Q1007 NOSIG=",
"43128099999","2023-06-28T12:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","260,1,N,0036,1","03048,1,9,N","006000,1,9,9","+0300,1","+0200,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10070,1,99999,9",,,,"MET064METAR VOHY 281230Z 26007KT 6000 SCT015 BKN100 30/20 Q1007 NOSIG=",
"43128099999","2023-06-28T13:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","300,1,N,0026,1","03048,1,9,N","006000,1,9,9","+0300,1","+0210,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10070,1,99999,9",,,,"MET064METAR VOHY 281300Z 30005KT 6000 SCT015 BKN100 30/21 Q1007 NOSIG=",
"43128099999","2023-06-28T13:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","300,1,N,0026,1","03048,1,9,N","006000,1,9,9","+0290,1","+0200,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10080,1,99999,9",,,,"MET064METAR VOHY 281330Z 30005KT 6000 SCT015 BKN100 29/20 Q1008 NOSIG=",
"43128099999","2023-06-28T14:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","250,1,N,0041,1","03048,1,9,N","006000,1,9,9","+0300,1","+0200,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10080,1,99999,9",,,,"MET064METAR VOHY 281400Z 25008KT 6000 SCT015 BKN100 30/20 Q1008 NOSIG=",
"43128099999","2023-06-28T14:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","240,1,N,0036,1","03048,1,9,N","006000,1,9,9","+0300,1","+0200,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10090,1,99999,9",,,,"MET064METAR VOHY 281430Z 24007KT 6000 SCT015 BKN100 30/20 Q1009 NOSIG=",
"43128099999","2023-06-28T15:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,V,0010,1","00750,1,C,N","004000,1,9,9","+0298,1","+0221,1","10048,1",,"2,1,02,1","2,1,02,1",,,"02,1,+00450,1,06,1","03,1,+00750,1,08,1",,,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,09458,1",,"05,1",,"SYN08243128 31496 69902 10298 20221 39458 40048 70522 84801 333 56609 58011 82615 83825=",
"43128099999","2023-06-28T15:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","250,1,N,0051,1","03048,1,9,N","006000,1,9,9","+0300,1","+0200,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10090,1,99999,9",,,,"MET064METAR VOHY 281500Z 25010KT 6000 SCT015 BKN100 30/20 Q1009 NOSIG=",
"43128099999","2023-06-28T15:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","270,1,N,0057,1","03048,1,9,N","006000,1,9,9","+0290,1","+0210,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10100,1,99999,9",,,,"MET064METAR VOHY 281530Z 27011KT 6000 SCT015 BKN100 29/21 Q1010 NOSIG=",
"43128099999","2023-06-28T16:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","300,1,N,0031,1","03048,1,9,N","006000,1,9,9","+0280,1","+0210,1","99999,9",,,,,,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10100,1,99999,9",,,,"MET064METAR VOHY 281600Z 30006KT 6000 SCT015 BKN100 28/21 Q1010 NOSIG=",
"43128099999","2023-06-28T18:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,V,0010,1","00450,1,C,N","004000,1,9,9","+0272,1","+0229,1","10068,1",,"2,1,02,1","2,1,02,1",,,"02,1,+00300,1,07,1","03,1,+00450,1,06,1","08,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00300,1,99,9,99,9",,,"99999,9,09473,1",,"05,1",,"SYN08843128 31496 89902 10272 20229 39473 40068 70522 8572/ 333 56699 58007 82710 83615 88458=",
"43128099999","2023-06-28T21:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,C,0000,1","06000,1,C,N","004000,1,9,9","+0268,1","+0231,1","10056,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00600,1,06,1","04,1,+06000,1,00,1",,,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00600,1,99,9,99,9",,,"99999,9,09460,1","9,9,999,9,+010,1","05,1",,"SYN07643128 31596 50000 10268 20231 39460 40056 70522 83501 333 58010 83620 84070=",
"43128099999","2023-06-29T00:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0246,1","+0210,1","10061,1",,"2,1,02,1","2,1,02,1",,,"01,1,+00300,1,07,1","03,1,+00450,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00300,1,99,9,99,9",,,"99999,9,09461,1",,"05,1",,"SYN08243128 31496 62704 10246 20210 39461 40061 70522 84731 333 56699 58004 81710 83615=",
"43128099999","2023-06-29T01:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","250,1,N,0057,1","03048,1,9,N","006000,1,9,9","+0250,1","+0200,1","99999,9",,,,,,"02,1,+00305,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10100,1,99999,9",,,,"MET064METAR VOHY 290130Z 25011KT 6000 FEW010 BKN100 25/20 Q1010 NOSIG=",
"43128099999","2023-06-29T02:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","260,1,N,0062,1","03048,1,9,N","006000,1,9,9","+0250,1","+0200,1","99999,9",,,,,,"02,1,+00305,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10100,1,99999,9",,,,"MET064METAR VOHY 290200Z 26012KT 6000 FEW010 BKN100 25/20 Q1010 NOSIG=",
"43128099999","2023-06-29T02:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","240,1,N,0062,1","03048,1,9,N","006000,1,9,9","+0250,1","+0200,1","99999,9",,,,,,"02,1,+00305,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10110,1,99999,9",,,,"MET064METAR VOHY 290230Z 24012KT 6000 FEW010 BKN100 25/20 Q1011 NOSIG=",
"43128099999","2023-06-29T03:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","250,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0260,1","+0222,1","10068,1",,"2,1,02,1","2,1,02,1",,,"01,1,+00300,1,07,1","03,1,+00450,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00300,1,99,9,99,9","240,M,+0328,1","240,N,+0243,1","99999,9,09470,1",,"05,1",,"SYN10443128 31496 72506 10260 20222 39470 40068 70522 83731 333 10328 20243 56699 59003 81710 83615 555 10080=",
"43128099999","2023-06-29T03:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","250,1,N,0057,1","03048,1,9,N","006000,1,9,9","+0260,1","+0200,1","99999,9",,,,,,"02,1,+00305,1,99,9","07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10110,1,99999,9",,,,"MET064METAR VOHY 290300Z 25011KT 6000 FEW010 BKN100 26/20 Q1011 NOSIG=",
"43128099999","2023-06-29T03:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","250,1,N,0062,1","00457,1,C,N","006000,1,9,9","+0270,1","+0210,1","99999,9",,,,,,"02,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10110,1,99999,9",,,,"MET071METAR VOHY 290330Z 25012KT 6000 FEW010 SCT015 BKN100 27/21 Q1011 NOSIG=",
"43128099999","2023-06-29T04:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","270,1,N,0067,1","00457,1,C,N","006000,1,9,9","+0270,1","+0210,1","99999,9",,,,,,"02,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10110,1,99999,9",,,,"MET071METAR VOHY 290400Z 27013KT 6000 FEW010 SCT015 BKN100 27/21 Q1011 NOSIG=",
"43128099999","2023-06-29T04:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","270,1,N,0051,1","00457,1,C,N","006000,1,9,9","+0280,1","+0210,1","99999,9",,,,,,"02,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10110,1,99999,9",,,,"MET071METAR VOHY 290430Z 27010KT 6000 FEW010 SCT015 BKN100 28/21 Q1011 NOSIG=",
"43128099999","2023-06-29T05:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","260,1,N,0057,1","00457,1,C,N","006000,1,9,9","+0290,1","+0210,1","99999,9",,,,,,"04,1,+00305,1,99,9","04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10110,1,99999,9",,,,"MET064METAR VOHY 290500Z 26011KT 6000 SCT010 SCT015 29/21 Q1011 NOSIG=",
"43128099999","2023-06-29T05:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","270,1,N,0067,1","00457,1,C,N","006000,1,9,9","+0290,1","+0210,1","99999,9",,,,,,"04,1,+00305,1,99,9","04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10110,1,99999,9",,,,"MET064METAR VOHY 290530Z 27013KT 6000 SCT010 SCT015 29/21 Q1011 NOSIG=",
"43128099999","2023-06-29T06:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","250,1,N,0026,1","02400,1,9,N","004000,1,9,9","+0304,1","+0227,1","10063,1",,"2,1,02,1","2,1,02,1",,,"01,1,+00300,1,07,1","03,1,+00450,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00300,1,99,9,99,9",,,"99999,9,09474,1",,"05,1",,"SYN08843128 31496 72505 10304 20227 39474 40063 70522 84720 333 56690 58002 81710 83615 85458=",
"43128099999","2023-06-29T06:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","280,1,N,0062,1","00457,1,C,N","006000,1,9,9","+0290,1","+0210,1","99999,9",,,,,,"04,1,+00305,1,99,9","04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10100,1,99999,9",,,,"MET064METAR VOHY 290600Z 28012KT 6000 SCT010 SCT015 29/21 Q1010 NOSIG=",
"43128099999","2023-06-29T06:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","280,1,N,0041,1","00457,1,C,N","006000,1,9,9","+0300,1","+0210,1","99999,9",,,,,,"04,1,+00305,1,99,9","04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10090,1,99999,9",,,,"MET064METAR VOHY 290630Z 28008KT 6000 SCT010 SCT015 30/21 Q1009 NOSIG=",
"43128099999","2023-06-29T07:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","280,1,N,0046,1","00457,1,C,N","006000,1,9,9","+0300,1","+0210,1","99999,9",,,,,,"04,1,+00305,1,99,9","04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10090,1,99999,9",,,,"MET064METAR VOHY 290700Z 28009KT 6000 SCT010 SCT015 30/21 Q1009 NOSIG=",
"43128099999","2023-06-29T07:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","290,1,N,0046,1","00457,1,C,N","006000,1,9,9","+0300,1","+0210,1","99999,9",,,,,,"04,1,+00305,1,99,9","04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10090,1,99999,9",,,,"MET064METAR VOHY 290730Z 29009KT 6000 SCT010 SCT015 30/21 Q1009 NOSIG=",
"43128099999","2023-06-29T08:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","260,1,N,0062,1","00457,1,C,N","006000,1,9,9","+0300,1","+0210,1","99999,9",,,,,,"04,1,+00305,1,99,9","04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10090,1,99999,9",,,,"MET064METAR VOHY 290800Z 26012KT 6000 SCT010 SCT015 30/21 Q1009 NOSIG=",
"43128099999","2023-06-29T08:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","270,1,N,0057,1","00457,1,C,N","006000,1,9,9","+0300,1","+0210,1","99999,9",,,,,,"04,1,+00305,1,99,9","04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10090,1,99999,9",,,,"MET064METAR VOHY 290830Z 27011KT 6000 SCT010 SCT015 30/21 Q1009 NOSIG=",
"43128099999","2023-06-29T09:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","250,1,N,0026,1","02400,1,9,N","004000,1,9,9","+0316,1","+0228,1","10044,1",,"2,1,02,1","2,1,02,1",,,"01,1,+00300,1,07,1","03,1,+00450,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00300,1,99,9,99,9",,,"99999,9,09458,1",,"05,1",,"SYN08843128 31496 72505 10316 20228 39458 40044 70522 84720 333 56690 58008 81710 83615 86458=",
"43128099999","2023-06-29T09:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","250,1,N,0051,1","00457,1,C,N","006000,1,9,9","+0300,1","+0200,1","99999,9",,,,,,"04,1,+00305,1,99,9","04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10080,1,99999,9",,,,"MET064METAR VOHY 290900Z 25010KT 6000 SCT010 SCT015 30/20 Q1008 NOSIG=",
"43128099999","2023-06-29T09:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","280,1,N,0051,1","00762,1,C,N","006000,1,9,9","+0300,1","+0210,1","99999,9",,,,,,"02,1,+00457,1,99,9","04,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10080,1,99999,9",,,,"MET064METAR VOHY 290930Z 28010KT 6000 FEW015 SCT025 30/21 Q1008 NOSIG=",
"43128099999","2023-06-29T10:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","260,1,N,0051,1","00762,1,C,N","006000,1,9,9","+0320,1","+0210,1","99999,9",,,,,,"02,1,+00457,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10070,1,99999,9",,,,"MET074METAR VOHY 291000Z 26010KT 6000 FEW015 SCT025 FEW030TCU 32/21 Q1007 NOSIG=",
"43128099999","2023-06-29T10:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","260,1,N,0062,1","00762,1,C,N","006000,1,9,9","+0310,1","+0200,1","99999,9",,,,,,"02,1,+00457,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10070,1,99999,9",,,,"MET074METAR VOHY 291030Z 26012KT 6000 FEW015 SCT025 FEW030TCU 31/20 Q1007 NOSIG=",
