"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43303099999","2023-06-21T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0254,1","+0245,1","10060,1","24,0340,3,1",,,,,"08,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,02250,1,99,9,99,9","240,M,+0295,1","240,N,+0234,1","99999,9,09820,1","9,9,999,9,+002,1",,"SYN09243303 22896 82502 10254 20245 39820 40060 8807/ 333 10295 20234 58002 6034/ 555 00340 10136=",
"43303099999","2023-06-21T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0292,1","+0249,1","10055,1",,,,,,"05,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,02250,1,99,9,99,9",,,"99999,9,09818,1","9,9,999,9,+000,1",,"SYN05843303 32897 82503 10292 20249 39818 40055 85072 333 58000=",
"43303099999","2023-06-21T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0316,1","+0263,1","10030,1",,,,,,"08,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,02250,1,99,9,99,9",,,"99999,9,09795,1","9,9,999,9,-001,1",,"SYN05843303 32896 82503 10316 20263 39795 40030 8807/ 333 59001=",
"43303099999","2023-06-21T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","110,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0300,1","+0237,1","10036,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09799,1","9,9,999,9,+013,1",,"SYN06443303 32596 81103 10300 20237 39799 40036 8257/ 333 10321 58013=",
"43303099999","2023-06-22T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0274,1","+0236,1","10059,1","24,0010,3,1",,,,,"03,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,02250,1,99,9,99,9","240,M,+0321,1","240,N,+0248,1","99999,9,09821,1","9,9,999,9,+001,1",,"SYN09243303 22897 62903 10274 20236 39821 40059 83032 333 10321 20248 58001 6001/ 555 00014 10138=",
"43303099999","2023-06-22T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0334,1","+0240,1","10049,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09815,1","9,9,999,9,-003,1",,"SYN05843303 32597 62305 10334 20240 39815 40049 81872 333 59003=",
"43303099999","2023-06-22T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","290,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0292,1","+0237,1","10050,1","06,0002,3,1","9,1,02,1","6,1,02,1",,,"02,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09813,1",,"95,1","SYN07643303 21596 82904 10292 20237 39813 40050 79596 8297/ 333 57990 58018 6992/=",
"43303099999","2023-06-22T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0254,1","+0245,1","10038,1","09,0130,3,1","9,1,02,1","6,1,02,1",,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09798,1","9,9,999,9,-001,1","02,1","SYN07643303 21596 80000 10254 20245 39798 40038 70296 8257/ 333 10339 59001 6013/=",
"43303099999","2023-06-23T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0256,1","+0247,1","10071,1","24,0190,3,1",,,,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00800,1,99,9,99,9","240,M,+0339,1","240,N,+0241,1","99999,9,09830,1","9,9,999,9,+009,1",,"SYN09243303 22596 70000 10256 20247 39830 40071 81572 333 10339 20241 58009 6019/ 555 00189 10157=",
"43303099999","2023-06-23T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0306,1","+0252,1","10061,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09825,1","9,9,999,9,+010,1",,"SYN05843303 32597 82903 10306 20252 39825 40061 8157/ 333 58010=",
"43303099999","2023-06-23T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0336,1","+0255,1","10033,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09799,1","9,9,999,9,-014,1",,"SYN05843303 32597 80202 10336 20255 39799 40033 81837 333 59014=",
"43303099999","2023-06-23T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","160,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0322,1","+0245,1","10030,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09796,1","9,9,999,9,-002,1",,"SYN06443303 32597 81605 10322 20245 39796 40030 8287/ 333 10339 59002=",
"43303099999","2023-06-24T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0286,1","+0224,1","10060,1","24,0006,3,1",,,,,"03,1,+02250,1,03,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,02250,1,99,9,99,9","240,M,+0339,1","240,N,+0262,1","99999,9,09822,1","9,9,999,9,-008,1",,"SYN09243303 22897 82304 10286 20224 39822 40060 83038 333 10339 20262 59008 6996/ 555 00006 10157=",
"43303099999","2023-06-24T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","290,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0318,1","+0225,1","10052,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09817,1","9,9,999,9,-008,1",,"SYN05843303 32597 72904 10318 20225 39817 40052 81132 333 59008=",
"43303099999","2023-06-24T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0336,1","+0215,1","10028,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09794,1","9,9,999,9,-005,1",,"SYN05843303 32597 61602 10336 20215 39794 40028 82832 333 59005=",
"43303099999","2023-06-24T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0326,1","+0250,1","10028,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09794,1","9,9,999,9,-002,1",,"SYN06443303 32597 82505 10326 20250 39794 40028 82832 333 10343 59002=",
"43303099999","2023-06-25T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0274,1","+0227,1","10056,1",,,,,,"04,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,02250,1,99,9,99,9","240,M,+0343,1","240,N,+0261,1","99999,9,09818,1","9,9,999,9,-004,1",,"SYN07043303 32897 72503 10274 20227 39818 40056 84032 333 10343 20261 59004=",
"43303099999","2023-06-25T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0334,1","+0246,1","10029,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09795,1","9,9,999,9,+001,1",,"SYN05843303 32597 83202 10334 20246 39795 40029 81832 333 58001=",
"43303099999","2023-06-26T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0282,1","+0226,1","10069,1","24,0000,9,1",,,,,"08,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,02250,1,99,9,99,9","240,M,+0343,1","240,N,+0267,1","99999,9,09830,1","9,9,999,9,+012,1",,"SYN08643303 22897 82503 10282 20226 39830 40069 8807/ 333 10343 20267 58012 6990/ 555 10157=","Q01  00002PRCP24"
"43303099999","2023-06-26T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","290,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0314,1","+0220,1","10055,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09820,1","9,9,999,9,+006,1",,"SYN05843303 32597 82904 10314 20220 39820 40055 82837 333 58006=",
"43303099999","2023-06-26T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","070,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0348,1","+0243,1","10032,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09799,1","9,9,999,9,+004,1",,"SYN05843303 32597 70703 10348 20243 39799 40032 82872 333 58004=",
"43303099999","2023-06-26T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0316,1","+0242,1","10033,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09798,1","9,9,999,9,+006,1",,"SYN06443303 32597 82504 10316 20242 39798 40033 8287/ 333 10350 58006=",
"43303099999","2023-06-27T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0280,1","+0230,1","10071,1",,,,,,"06,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,02250,1,99,9,99,9","240,M,+0350,1","240,N,+0258,1","99999,9,09831,1","9,9,999,9,+001,1",,"SYN08043303 32897 83402 10280 20230 39831 40071 86072 333 10350 20258 58001 555 10157=",
"43303099999","2023-06-27T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","290,1,N,0041,1","99999,9,9,N","010000,1,9,9","+0322,1","+0229,1","10064,1",,,,,,"03,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,02250,1,99,9,99,9",,,"99999,9,09828,1","9,9,999,9,+008,1",,"SYN05843303 32897 72908 10322 20229 39828 40064 83072 333 58008=",
"43303099999","2023-06-27T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","340,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0342,1","+0212,1","10039,1",,,,,,"02,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,02250,1,99,9,99,9",,,"99999,9,09806,1","9,9,999,9,+007,1",,"SYN05843303 32897 63403 10342 20212 39806 40039 82032 333 58007=",
"43303099999","2023-06-27T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0342,1","+0223,1","10036,1",,,,,,"01,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,02250,1,99,9,99,9",,,"99999,9,09803,1","9,9,999,9,+005,1",,"SYN06443303 32897 62305 10342 20223 39803 40036 81032 333 10359 58005=",
"43303099999","2023-06-28T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","270,1,N,0031,1","99999,9,9,N","010000,1,9,9","+0286,1","+0211,1","10080,1",,,,,,"05,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,02250,1,99,9,99,9","240,M,+0359,1","240,N,+0264,1","99999,9,09841,1","9,9,999,9,+010,1",,"SYN08043303 32897 62706 10286 20211 39841 40080 85032 333 10359 20264 58010 555 10157=",
"43303099999","2023-06-28T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0041,1","22000,1,9,N","010000,1,9,9","+0340,1","+0217,1","10065,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09830,1","9,9,999,9,+002,1",,"SYN05843303 32597 42508 10340 20217 39830 40065 82132 333 58002=",
"43303099999","2023-06-28T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0366,1","+0225,1","10038,1",,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09807,1","9,9,999,9,+001,1",,"SYN05843303 32597 52505 10366 20225 39807 40038 83831 333 58001=",
"43303099999","2023-06-28T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0348,1","+0230,1","10039,1",,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09806,1","9,9,999,9,+003,1",,"SYN06443303 32597 62505 10348 20230 39806 40039 83872 333 10376 58003=",
"43303099999","2023-06-29T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0292,1","+0215,1","10085,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,00800,1,99,9,99,9","240,M,+0376,1","240,N,+0268,1","99999,9,09847,1","9,9,999,9,+006,1",,"SYN08043303 32597 52705 10292 20215 39847 40085 81832 333 10376 20268 58006 555 10157=",
"43303099999","2023-06-29T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","320,1,N,0021,1","22000,1,9,N","010000,1,9,9","+0354,1","+0224,1","10066,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09833,1","9,9,999,9,+003,1",,"SYN05843303 32597 43204 10354 20224 39833 40066 81832 333 58003=",
"43303099999","2023-06-29T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0374,1","+0231,1","10039,1",,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09808,1","9,9,999,9,+001,1",,"SYN05843303 32597 52504 10374 20231 39808 40039 84830 333 58001=",
"43303099999","2023-06-29T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0354,1","+0224,1","10035,1",,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09803,1","9,9,999,9,-003,1",,"SYN06443303 32597 72504 10354 20224 39803 40035 83870 333 10381 59003=",
"43303099999","2023-06-30T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","290,1,N,0031,1","99999,9,9,N","010000,1,9,9","+0292,1","+0224,1","10085,1","24,0000,9,1",,,,,"05,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,02250,1,99,9,99,9","240,M,+0381,1","240,N,+0268,1","99999,9,09847,1","9,9,999,9,+000,1",,"SYN08643303 22897 62906 10292 20224 39847 40085 85072 333 10381 20268 58000 6990/ 555 10157=","Q01  00002PRCP24"
"43303099999","2023-06-30T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","290,1,N,0026,1","22000,1,9,N","010000,1,9,9","+0352,1","+0225,1","10070,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09837,1","9,9,999,9,+004,1",,"SYN05843303 32597 42905 10352 20225 39837 40070 82831 333 58004=",
"43303099999","2023-06-30T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","320,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0386,1","+0214,1","10036,1",,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09806,1","9,9,999,9,-002,1",,"SYN05843303 32597 43203 10386 20214 39806 40036 83801 333 59002=",
"43303099999","2023-06-30T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","290,1,N,0021,1","22000,1,9,N","010000,1,9,9","+0362,1","+0216,1","10031,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09800,1","9,9,999,9,-003,1",,"SYN06443303 32597 42904 10362 20216 39800 40031 81832 333 10393 59003=",
"43303099999","2023-07-01T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0296,1","+0222,1","10088,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,00800,1,99,9,99,9","240,M,+0393,1","240,N,+0281,1","99999,9,09850,1","9,9,999,9,+003,1",,"SYN08043303 32597 52902 10296 20222 39850 40088 81532 333 10393 20281 58003 555 10157=",
"43303099999","2023-07-01T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0356,1","+0223,1","10060,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09827,1","9,9,999,9,-010,1",,"SYN05843303 32597 53203 10356 20223 39827 40060 81832 333 59010=",
"43303099999","2023-07-01T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0336,1","+0226,1","10043,1","09,0000,9,1","5,1,02,1","2,1,02,1",,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09809,1","9,9,999,9,+009,1","02,1","SYN07643303 21596 82504 10336 20226 39809 40043 70252 82877 333 10377 58009 6990/=","Q01  00002PRCP09"
"43303099999","2023-07-02T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0298,1","+0228,1","10071,1","24,0000,9,1",,,,,"03,1,+02250,1,03,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,02250,1,99,9,99,9","240,M,+0377,1","240,N,+0274,1","99999,9,09833,1","9,9,999,9,-017,1",,"SYN08643303 22897 82705 10298 20228 39833 40071 83077 333 10377 20274 59017 6990/ 555 10157=","Q01  00002PRCP24"
"43303099999","2023-07-02T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0312,1","+0231,1","10069,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09833,1","9,9,999,9,+006,1",,"SYN05843303 32597 82504 10312 20231 39833 40069 81877 333 58006=",
"43303099999","2023-07-02T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0324,1","+0238,1","10039,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09805,1","9,9,999,9,-004,1",,"SYN06443303 32597 72304 10324 20238 39805 40039 81578 333 10332 59004=",
"43303099999","2023-07-03T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0282,1","+0232,1","10066,1","24,0007,3,1",,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0332,1","240,N,+0261,1","99999,9,09827,1","9,9,999,9,-006,1",,"SYN09243303 22596 80000 10282 20232 39827 40066 8257/ 333 10332 20261 59006 6997/ 555 00007 10158=",
"43303099999","2023-07-03T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0312,1","+0234,1","10044,1",,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09809,1","9,9,999,9,-024,1",,"SYN05843303 32597 72504 10312 20234 39809 40044 84870 333 59024=",
"43303099999","2023-07-03T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0366,1","+0225,1","10018,1",,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09787,1",,,"SYN05843303 32597 82903 10366 20225 39787 40018 83877 333 5////=",
"43303099999","2023-07-03T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0300,1","+0220,1","10025,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09788,1","9,9,999,9,-017,1",,"SYN06443303 32596 72702 10300 20220 39788 40025 81872 333 10371 59017=",
"43303099999","2023-07-04T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0288,1","+0213,1","10044,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00800,1,99,9,99,9","240,M,+0371,1","240,N,+0265,1","99999,9,09806,1","9,9,999,9,-021,1",,"SYN08043303 32597 72305 10288 20213 39806 40044 81832 333 10371 20265 59021 555 10158=",
"43303099999","2023-07-04T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0342,1","+0219,1","10029,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09796,1","9,9,999,9,-013,1",,"SYN05843303 32597 82505 10342 20219 39796 40029 82872 333 59013=",
"43303099999","2023-07-04T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0346,1","+0224,1","10007,1",,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09775,1","9,9,999,9,-012,1",,"SYN05843303 32597 82705 10346 20224 39775 40007 83872 333 59012=",
"43303099999","2023-07-04T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","070,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0322,1","+0236,1","10005,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09772,1","9,9,999,9,-016,1",,"SYN06443303 32597 80701 10322 20236 39772 40005 8287/ 333 10357 59016=",
