"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"42176099999","2023-09-18T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0270,1","+0262,1","10015,1","24,0040,3,1",,,,,"03,1,+00800,1,06,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0309,1","240,N,+0240,1",,"9,9,999,9,+002,1",,"SYN07042176 22596 30502 10270 20262 40015 83500 333 10309 20240 58002 6004/=",
"42176099999","2023-09-18T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0310,1","+0294,1","09995,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0315,1",,,"9,9,999,9,+012,1",,"SYN05842176 32996 61402 10310 20294 49995 86030 333 10315 58012=",
"42176099999","2023-09-19T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0236,1","+9999,9","10016,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0339,1",,,"9,9,999,9,+022,1",,"SYN05842176 32996 60502 10236 20285 40016 86030 333 10339 58022=","Q0128.5  2ATOD  "
"42176099999","2023-09-20T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0290,1","+0262,1","10059,1",,,,,,,,,,"240,M,+0339,1","240,N,+0268,1",,"9,9,999,9,+020,1",,"SYN06842176 32996 01402 10290 20262 40059 333 10339 20268 58020 555 10397=",
"42176099999","2023-09-20T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0346,1","+0281,1","10008,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0349,1",,,"9,9,999,9,-008,1",,"SYN05842176 32996 33602 10346 20281 40008 83030 333 10349 59008=",
"42176099999","2023-09-21T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0342,1","+0282,1","10010,1",,,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0345,1",,,"9,9,999,9,+003,1",,"SYN05842176 32996 73602 10342 20282 40010 87030 333 10345 58003=",
"42176099999","2023-09-22T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0296,1","+0282,1","10050,1",,,,,,,,,,"240,M,+0345,1","240,N,+0274,1",,"9,9,999,9,+004,1",,"SYN06842176 32996 03202 10296 20282 40050 333 10345 20274 58004 555 10397=",
"42176099999","2023-09-22T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0240,1","+9999,9","10013,1",,,,,,,,,,"240,M,+0346,1",,,"9,9,999,9,+003,1",,"SYN05242176 32996 03402 10240 20283 40013 333 10346 58003=","Q0128.3  2ATOD  "
"42176099999","2023-09-23T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0296,1","+0280,1","10053,1",,,,,,,,,,"240,M,+0346,1","240,N,+0274,1",,"9,9,999,9,+003,1",,"SYN06842176 32996 01402 10296 20280 40053 333 10346 20274 58003 555 10397=",
"42176099999","2023-09-23T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0314,1","+0292,1","10031,1","09,0020,3,1",,,,,,,,,"240,M,+0325,1",,,"9,9,999,9,+015,1",,"SYN05842176 22996 01402 10314 20292 40031 333 10325 58015 6002/=",
"42176099999","2023-09-24T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0270,1","+0262,1","10052,1","24,0020,3,1",,,,,,,,,"240,M,+0325,1","240,N,+0246,1",,"9,9,999,9,-004,1",,"SYN08042176 22996 01602 10270 20262 40052 333 10325 20246 59004 6002/ 555 00020 10399=",
"42176099999","2023-09-24T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0288,1","+0274,1","10021,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0293,1",,,"9,9,999,9,-011,1",,"SYN05842176 32996 62702 10288 20274 40021 86030 333 10293 59011=",
"42176099999","2023-09-25T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0268,1","+0242,1","10057,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0293,1","240,N,+0236,1",,"9,9,999,9,+005,1",,"SYN07442176 32996 41402 10268 20242 40057 84030 333 10293 20236 58005 555 10399=",
"42176099999","2023-09-26T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0326,1","+0288,1","10038,1",,,,,,,,,,"240,M,+0329,1",,,"9,9,999,9,+011,1",,"SYN05242176 32996 03602 10326 20288 40038 333 10329 58011=",
"42176099999","2023-09-27T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0272,1","+0258,1","10073,1",,,,,,,,,,"240,M,+0329,1","240,N,+0246,1",,"9,9,999,9,+002,1",,"SYN06842176 32996 03602 10272 20258 40073 333 10329 20246 58002 555 10399=",
"42176099999","2023-09-28T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0246,1","+0234,1","10069,1",,,,,,,,,,"240,M,+0328,1","240,N,+0216,1",,"9,9,999,9,-006,1",,"SYN06842176 32996 01602 10246 20234 40069 333 10328 20216 59006 555 10399=",
"42176099999","2023-09-29T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0240,1","+0225,1","10065,1",,,,,,,,,,"240,M,+0330,1","240,N,+0218,1",,"9,9,999,9,-005,1",,"SYN06842176 32996 02302 10240 20225 40065 333 10330 20218 59005 555 10399=",
"42176099999","2023-09-29T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0328,1","+0287,1","10024,1",,,,,,,,,,"240,M,+0331,1",,,"9,9,999,9,-006,1",,"SYN05242176 32996 03602 10328 20287 40024 333 10331 59006=",
"42176099999","2023-09-30T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0250,1","+0238,1","10060,1",,,,,,,,,,"240,M,+0331,1","240,N,+0228,1",,"9,9,999,9,-004,1",,"SYN06842176 32996 03202 10250 20238 40060 333 10331 20228 59004 555 10399=",
"42176099999","2023-09-30T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0324,1","+0289,1","10026,1",,,,,,,,,,"240,M,+0328,1",,,"9,9,999,9,+002,1",,"SYN05242176 32996 03202 10324 20289 40026 333 10328 58002=",
"42176099999","2023-10-01T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0252,1","+0237,1","10059,1",,,,,,,,,,"240,M,+0328,1","240,N,+0222,1",,"9,9,999,9,-001,1",,"SYN06842176 32996 03202 10252 20237 40059 333 10328 20222 59001 555 10000=",
"42176099999","2023-10-01T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0322,1","+0285,1","10021,1",,,,,,,,,,"240,M,+0324,1",,,"9,9,999,9,-004,1",,"SYN05242176 32996 03202 10322 20285 40021 333 10324 59004=",
"42176099999","2023-10-02T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0232,1","+0217,1","10064,1",,,,,,,,,,"240,M,+0324,1","240,N,+0198,1",,"9,9,999,9,+004,1",,"SYN06842176 32996 03202 10232 20217 40064 333 10324 20198 58004 555 10000=",
"42176099999","2023-10-02T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0318,1","+0285,1","10039,1",,,,,,,,,,"240,M,+0320,1",,,"9,9,999,9,+017,1",,"SYN05242176 32996 03202 10318 20285 40039 333 10320 58017=",
"42176099999","2023-10-03T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0222,1","+0207,1","10076,1",,,,,,,,,,"240,M,+0320,1","240,N,+0182,1",,"9,9,999,9,+011,1",,"SYN06842176 32996 02002 10222 20207 40076 333 10320 20182 58011 555 10000=",
"42176099999","2023-10-03T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0318,1","+0288,1","10039,1",,,,,,,,,,"240,M,+0336,1",,,"9,9,999,9,+000,1",,"SYN05242176 32996 02702 10318 20288 40039 333 10336 58000=",
"42176099999","2023-10-04T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0232,1","+0217,1","10076,1",,,,,,,,,,"240,M,+0336,1","240,N,+0192,1",,"9,9,999,9,+001,1",,"SYN06842176 32996 02502 10232 20217 40076 333 10336 20192 58001 555 10000=",
"42176099999","2023-10-04T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0326,1","+0288,1","10042,1",,,,,,,,,,"240,M,+0329,1",,,"9,9,999,9,+003,1",,"SYN05242176 32996 03202 10326 20288 40042 333 10329 58003=",
"42176099999","2023-10-05T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0220,1","+0205,1","10076,1",,,,,,,,,,"240,M,+0329,1","240,N,+0184,1",,"9,9,999,9,-002,1",,"SYN06842176 32996 02002 10220 20205 40076 333 10329 20184 59002 555 10000=",
"42176099999","2023-10-05T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0326,1","+0288,1","10030,1",,,,,,,,,,"240,M,+0328,1",,,"9,9,999,9,-012,1",,"SYN05242176 32996 03202 10326 20288 40030 333 10328 59012=",
"42176099999","2023-10-06T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0234,1","+0219,1","10059,1",,,,,,,,,,"240,M,+0328,1","240,N,+0192,1",,"9,9,999,9,-015,1",,"SYN06842176 32996 02302 10234 20219 40059 333 10328 20192 59015 555 10000=",
"42176099999","2023-10-06T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0330,1","+0287,1","10023,1",,,,,,,,,,"240,M,+0333,1",,,"9,9,999,9,-008,1",,"SYN05242176 32996 03202 10330 20287 40023 333 10333 59008=",
"42176099999","2023-10-07T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0250,1","+0235,1","10068,1",,,,,,,,,,"240,M,+0333,1","240,N,+0214,1",,"9,9,999,9,+010,1",,"SYN06842176 32996 02502 10250 20235 40068 333 10333 20214 58010 555 10000=",
"42176099999","2023-10-07T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0336,1","+0285,1","10041,1",,,,,,,,,,"240,M,+0339,1",,,"9,9,999,9,+017,1",,"SYN05242176 32996 03202 10336 20285 40041 333 10339 58017=",
"42176099999","2023-10-08T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0262,1","+0242,1","10071,1",,,,,,,,,,"240,M,+0339,1","240,N,+0224,1",,"9,9,999,9,+004,1",,"SYN05842176 32996 02702 10262 20242 40071 333 10339 20224 58004=",
"42176099999","2023-10-08T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0342,1","+0282,1","10039,1",,,,,,,,,,"240,M,+0344,1",,,"9,9,999,9,-002,1",,"SYN05242176 32996 03202 10342 20282 40039 333 10344 59002=",
"42176099999","2023-10-09T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0262,1","+0236,1","10082,1",,,,,,,,,,"240,M,+0344,1","240,N,+0240,1",,"9,9,999,9,+010,1",,"SYN06842176 32996 02302 10262 20236 40082 333 10344 20240 58010 555 10000=",
"42176099999","2023-10-10T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0252,1","+0237,1","10097,1",,,,,,,,,,"240,M,+0338,1","240,N,+0232,1",,"9,9,999,9,+014,1",,"SYN06842176 32996 03402 10252 20237 40097 333 10338 20232 58014 555 10000=",
"42176099999","2023-10-10T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0322,1","+0269,1","10065,1",,,,,,,,,,"240,M,+0325,1",,,,,"SYN04642176 32996 03202 10322 20269 40065 333 10325=",
"42176099999","2023-10-11T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0232,1","+0217,1","10105,1",,,,,,,,,,"240,M,+0324,1","240,N,+0208,1",,"9,9,999,9,+008,1",,"SYN06442176 32996 02302 10232 20217 40105 333 10324 20208 58008 10000=",
"42176099999","2023-10-11T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0328,1","+0285,1","10068,1",,,,,,,,,,"240,M,+0332,1",,,"9,9,999,9,+003,1",,"SYN05242176 32996 03202 10328 20285 40068 333 10332 58003=",
"42176099999","2023-10-12T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0212,1","+0196,1","10113,1",,,,,,,,,,"240,M,+0332,1","240,N,+0178,1",,"9,9,999,9,+008,1",,"SYN06842176 32996 02302 10212 20196 40113 333 10332 20178 58008 555 10000=",
"42176099999","2023-10-12T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0312,1","+0289,1","10090,1",,,,,,,,,,"240,M,+0317,1",,,"9,9,999,9,+020,1",,"SYN05242176 32996 03602 10312 20289 40090 333 10317 58020=",
"42176099999","2023-10-13T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0236,1","+0202,1","10124,1",,,,,,,,,,"240,M,+0317,1","240,N,+0200,1",,"9,9,999,9,+012,1",,"SYN06842176 32996 01602 10236 20202 40124 333 10317 20200 58012 555 10000=",
"42176099999","2023-10-13T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0326,1","+0288,1","10079,1",,,,,,,,,,"240,M,+0339,1",,,"9,9,999,9,-008,1",,"SYN05242176 32996 03402 10326 20288 40079 333 10339 59008=",
"42176099999","2023-10-14T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0250,1","+0235,1","10116,1",,,,,,,,,,"240,M,+0339,1","240,N,+0218,1",,"9,9,999,9,-005,1",,"SYN05842176 32996 02302 10250 20235 40116 333 10339 20218 59005=",
"42176099999","2023-10-14T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0328,1","+0287,1","10056,1",,,,,,,,,,"240,M,+0331,1",,,"9,9,999,9,-003,1",,"SYN05242176 32996 03202 10328 20287 40056 333 10331 59003=",
"42176099999","2023-10-15T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0234,1","+0225,1","10104,1",,,,,,,,,,"240,M,+0331,1","240,N,+0218,1",,"9,9,999,9,-015,1",,"SYN06842176 32996 03202 10234 20225 40104 333 10331 20218 59015 555 10000=",
"42176099999","2023-10-15T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0318,1","+0291,1","10058,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-018,1",,"SYN05842176 32996 60702 10318 20291 40058 86030 333 10320 59018=",
"42176099999","2023-10-16T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0252,1","+0246,1","10109,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0320,1","240,N,+0228,1",,"9,9,999,9,+005,1",,"SYN07442176 32996 62502 10252 20246 40109 86030 333 10320 20228 58005 555 10000=",
"42176099999","2023-10-16T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0252,1","+0246,1","10092,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+028,1",,"SYN05842176 32996 60502 10252 20246 40092 86030 333 10259 58028=",
"42176099999","2023-10-17T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0200,1","+0190,1","10151,1","24,0020,3,1",,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0259,1","240,N,+0178,1",,"9,9,999,9,+037,1",,"SYN08642176 22996 63402 10200 20190 40151 86030 333 10259 20178 58037 6002/ 555 00016 10002=",
"42176099999","2023-10-17T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0252,1","+0240,1","10063,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0262,1",,,"9,9,999,9,+003,1",,"SYN05842176 32996 63202 10252 20240 40063 86030 333 10262 58003=",
"42176099999","2023-10-18T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0206,1","+0197,1","10155,1",,,,,,,,,,"240,M,+0262,1","240,N,+0184,1",,"9,9,999,9,+004,1",,"SYN06842176 32996 02902 10206 20197 40155 333 10262 20184 58004 555 10002=",
"42176099999","2023-10-18T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0270,1","+0259,1","10121,1",,,,,,,,,,"240,M,+0272,1",,,"9,9,999,9,+027,1",,"SYN05242176 32996 02902 10270 20259 40121 333 10272 58027=",
"42176099999","2023-10-19T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0206,1","+0197,1","10157,1",,,,,,,,,,"240,M,+0272,1","240,N,+0184,1",,"9,9,999,9,+002,1",,"SYN06842176 32996 03202 10206 20197 40157 333 10272 20184 58002 555 10002=",
"42176099999","2023-10-19T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0270,1","+0253,1","10112,1",,,,,,,,,,"240,M,+0273,1",,,"9,9,999,9,-008,1",,"SYN05242176 32996 02902 10270 20253 40112 333 10273 59008=",
"42176099999","2023-10-20T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0200,1","+0181,1","10160,1",,,,,,,,,,"240,M,+0273,1","240,N,+0170,1",,"9,9,999,9,+003,1",,"SYN06842176 32996 02902 10200 20181 40160 333 10273 20170 58003 555 10002=",
"42176099999","2023-10-20T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0276,1","+0253,1","10117,1",,,,,,,,,,"240,M,+0279,1",,,"9,9,999,9,+005,1",,"SYN05242176 32996 03402 10276 20253 40117 333 10279 58005=",
"42176099999","2023-10-21T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0192,1","+0172,1","10159,1",,,,,,,,,,"240,M,+0279,1","240,N,+0164,1",,"9,9,999,9,-002,1",,"SYN06842176 32996 01802 10192 20172 40159 333 10279 20164 59002 555 10002=",
"42176099999","2023-10-21T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0276,1","+0256,1","10125,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0284,1",,,"9,9,999,9,+008,1",,"SYN05842176 32996 33202 10276 20256 40125 83030 333 10284 58008=",
"42176099999","2023-10-22T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0214,1","+0175,1","10165,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0284,1","240,N,+0172,1",,"9,9,999,9,+007,1",,"SYN07442176 32996 43202 10214 20175 40165 84030 333 10284 20172 58007 555 10002=",
"42176099999","2023-10-22T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0286,1","+0272,1","10121,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0288,1",,,"9,9,999,9,-003,1",,"SYN05842176 32996 63202 10286 20272 40121 86030 333 10288 59003=",
"42176099999","2023-10-23T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0200,1","+0184,1","10155,1",,,,,,,,,,"240,M,+0288,1","240,N,+0176,1",,"9,9,999,9,-010,1",,"SYN06842176 32996 02302 10200 20184 40155 333 10288 20176 59010 555 10002=",
"42176099999","2023-10-23T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0284,1","+0264,1","10104,1",,,,,,,,,,"240,M,+0288,1",,,"9,9,999,9,-017,1",,"SYN05242176 32996 03202 10284 20264 40104 333 10288 59017=",
"42176099999","2023-10-24T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0200,1","+0181,1","10138,1",,,,,,,,,,"240,M,+0288,1","240,N,+0168,1",,"9,9,999,9,-016,1",,"SYN06842176 32996 02302 10200 20181 40138 333 10288 20168 59016 555 10002=",
"42176099999","2023-10-24T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0282,1","+0262,1","10107,1",,,,,,,,,,"240,M,+0285,1",,,"9,9,999,9,+003,1",,"SYN05242176 32996 02902 10282 20262 40107 333 10285 58003=",
"42176099999","2023-10-25T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0198,1","+0182,1","10148,1",,,,,,,,,,"240,M,+0285,1","240,N,+0176,1",,"9,9,999,9,+008,1",,"SYN06842176 32996 03202 10198 20182 40148 333 10285 20176 58008 555 10002=",
"42176099999","2023-10-25T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0280,1","+0257,1","10104,1",,,,,,,,,,"240,M,+0302,1",,,"9,9,999,9,+000,1",,"SYN05242176 32996 02902 10280 20257 40104 333 10302 58000=",
"42176099999","2023-10-26T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0284,1","+0259,1","10111,1",,,,,,,,,,"240,M,+0288,1",,,"9,9,999,9,+007,1",,"SYN05242176 32996 02502 10284 20259 40111 333 10288 58007=",
