"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AW2","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"43302599999","2023-09-07T02:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0041,1","00366,1,C,N","006000,1,9,9","+0250,1","+0210,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070230Z 26008KT 6000 SCT008 SCT012 25/21 Q1013 NOSIG=",
"43302599999","2023-09-07T03:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0057,1","00366,1,C,N","006000,1,9,9","+0250,1","+0220,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070300Z 25011KT 6000 SCT008 SCT012 25/22 Q1013 NOSIG=",
"43302599999","2023-09-07T03:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0260,1","+0220,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 070330Z 25010KT 6000 SCT008 SCT012 26/22 Q1014 NOSIG=",
"43302599999","2023-09-07T04:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0057,1","00366,1,C,N","006000,1,9,9","+0260,1","+0220,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070400Z 26011KT 6000 SCT008 SCT012 26/22 Q1013 NOSIG=",
"43302599999","2023-09-07T04:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0057,1","00366,1,C,N","006000,1,9,9","+0270,1","+0220,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070430Z 26011KT 6000 SCT008 SCT012 27/22 Q1013 NOSIG=",
"43302599999","2023-09-07T05:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0057,1","00366,1,C,N","006000,1,9,9","+0280,1","+0220,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070500Z 26011KT 6000 SCT008 SCT012 28/22 Q1013 NOSIG=",
"43302599999","2023-09-07T05:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0062,1","00366,1,C,N","006000,1,9,9","+0280,1","+0220,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070530Z 26012KT 6000 SCT008 SCT012 28/22 Q1013 NOSIG=",
"43302599999","2023-09-07T06:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0062,1","00366,1,C,N","006000,1,9,9","+0300,1","+0220,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070600Z 24012KT 6000 SCT008 SCT012 30/22 Q1013 NOSIG=",
"43302599999","2023-09-07T06:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0062,1","00549,1,C,N","006000,1,9,9","+0300,1","+0220,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 070630Z 26012KT 6000 SCT012 SCT018 30/22 Q1012 NOSIG=",
"43302599999","2023-09-07T07:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","270,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0300,1","+0220,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 070700Z 27010KT 6000 SCT008 SCT012 30/22 Q1012 NOSIG=",
"43302599999","2023-09-07T07:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0310,1","+0220,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 070730Z 24010KT 6000 SCT008 SCT012 31/22 Q1012 NOSIG=",
"43302599999","2023-09-07T08:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","270,1,N,0062,1","00366,1,C,N","006000,1,9,9","+0310,1","+0230,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 070800Z 27012KT 6000 SCT008 SCT012 31/23 Q1011 NOSIG=",
"43302599999","2023-09-07T08:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0057,1","00366,1,C,N","006000,1,9,9","+0300,1","+0220,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 070830Z 24011KT 6000 SCT008 SCT012 30/22 Q1011 NOSIG=",
"43302599999","2023-09-07T09:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0057,1","00549,1,C,N","006000,1,9,9","+0300,1","+0220,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 070900Z 23011KT 6000 SCT012 SCT018 30/22 Q1011 NOSIG=",
"43302599999","2023-09-07T09:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0062,1","00549,1,C,N","006000,1,9,9","+0300,1","+0220,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOBG 070930Z 26012KT 6000 SCT012 SCT018 30/22 Q1010 NOSIG=",
"43302599999","2023-09-07T10:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0062,1","00549,1,C,N","006000,1,9,9","+0310,1","+0220,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOBG 071000Z 26012KT 6000 SCT012 SCT018 31/22 Q1010 NOSIG=",
"43302599999","2023-09-07T10:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0057,1","00549,1,C,N","006000,1,9,9","+0300,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOBG 071030Z 25011KT 6000 SCT012 SCT018 30/21 Q1010 NOSIG=",
"43302599999","2023-09-07T11:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0062,1","00549,1,C,N","006000,1,9,9","+0280,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOBG 071100Z 25012KT 6000 SCT012 SCT018 28/21 Q1010 NOSIG=",
"43302599999","2023-09-07T11:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0046,1","00549,1,C,N","006000,1,9,9","+0280,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOBG 071130Z 24009KT 6000 SCT012 SCT018 28/21 Q1010 NOSIG=",
"43302599999","2023-09-07T12:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0051,1","00549,1,C,N","006000,1,9,9","+0250,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 071230Z 23010KT 6000 SCT012 SCT018 25/21 Q1011 NOSIG=",
"43302599999","2023-09-07T15:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0026,1","02438,1,C,N","006000,1,9,9","+0210,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 071500Z 25005KT 6000 SCT012 SCT080 21/21 Q1013 NOSIG=",
"43302599999","2023-09-07T15:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0021,1","02438,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 071530Z 25004KT 6000 SCT012 SCT080 21/20 Q1014 NOSIG=",
"43302599999","2023-09-07T16:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","220,1,N,0041,1","02438,1,C,N","006000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 071600Z 22008KT 6000 SCT012 SCT080 22/20 Q1014 NOSIG=",
"43302599999","2023-09-07T16:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0041,1","00366,1,C,N","006000,1,9,9","+0220,1","+0210,1","99999,9",,,"02,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 071630Z 24008KT 6000 FEW008 SCT012 22/21 Q1014 NOSIG=",
"43302599999","2023-09-07T17:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0036,1","00366,1,C,N","006000,1,9,9","+0220,1","+0220,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 071700Z 24007KT 6000 SCT008 SCT012 22/22 Q1014 NOSIG=",
"43302599999","2023-09-07T17:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0041,1","00366,1,C,N","006000,1,9,9","+0220,1","+0210,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 071730Z 23008KT 6000 SCT008 SCT012 22/21 Q1015 NOSIG=",
"43302599999","2023-09-07T18:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0046,1","00366,1,C,N","006000,1,9,9","+0220,1","+0210,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 071800Z 24009KT 6000 SCT008 SCT012 22/21 Q1014 NOSIG=",
"43302599999","2023-09-07T18:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0220,1","+0210,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 071830Z 24010KT 6000 SCT008 SCT012 22/21 Q1014 NOSIG=",
"43302599999","2023-09-07T19:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0041,1","00366,1,C,N","006000,1,9,9","+0220,1","+0210,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 071900Z 23008KT 6000 SCT008 SCT012 22/21 Q1014 NOSIG=",
"43302599999","2023-09-07T19:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 071930Z 23010KT 6000 SCT008 SCT012 22/20 Q1014 NOSIG=",
"43302599999","2023-09-07T20:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0062,1","00366,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 072000Z 24012KT 6000 SCT008 SCT012 21/20 Q1013 NOSIG=",
"43302599999","2023-09-07T20:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0062,1","00366,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 072030Z 24012KT 6000 SCT008 SCT012 21/20 Q1013 NOSIG=",
"43302599999","2023-09-07T21:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0067,1","00366,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 072100Z 24013KT 6000 SCT008 SCT012 21/20 Q1013 NOSIG=",
"43302599999","2023-09-07T21:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0067,1","00366,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 072130Z 24013KT 6000 SCT008 SCT012 21/20 Q1012 NOSIG=",
"43302599999","2023-09-07T22:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 072200Z 24010KT 6000 SCT008 SCT012 21/20 Q1013 NOSIG=",
"43302599999","2023-09-07T22:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 072230Z 24010KT 6000 SCT008 SCT012 21/20 Q1013 NOSIG=",
"43302599999","2023-09-07T23:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 072300Z 24010KT 6000 SCT008 SCT012 21/20 Q1013 NOSIG=",
"43302599999","2023-09-07T23:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0057,1","00366,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 072330Z 25011KT 6000 SCT008 SCT012 21/20 Q1013 NOSIG=",
"43302599999","2023-09-08T00:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 080000Z 25010KT 6000 SCT008 SCT012 21/20 Q1013 NOSIG=",
"43302599999","2023-09-08T00:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 080030Z 25010KT 6000 SCT008 SCT012 21/20 Q1013 NOSIG=",
"43302599999","2023-09-08T01:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 080100Z 25010KT 6000 SCT008 SCT012 21/20 Q1013 NOSIG=",
"43302599999","2023-09-08T01:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 080130Z 25010KT 6000 SCT008 SCT012 22/20 Q1013 NOSIG=",
"43302599999","2023-09-08T02:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0220,1","+0200,1","99999,9",,,"04,1,+00244,1,99,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10140,1,99999,9",,,,"MET071METAR VOBG 080200Z 24010KT 6000 SCT008 SCT012 BKN080 22/20 Q1014 NOSIG=",
"43302599999","2023-09-08T02:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0051,1","00366,1,C,N","006000,1,9,9","+0230,1","+0210,1","99999,9",,,"04,1,+00305,1,99,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10140,1,99999,9",,,,"MET071METAR VOBG 080230Z 24010KT 6000 SCT010 SCT012 BKN080 23/21 Q1014 NOSIG=",
"43302599999","2023-09-08T03:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0062,1","00366,1,C,N","006000,1,9,9","+0240,1","+0220,1","99999,9",,,"04,1,+00305,1,99,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10150,1,99999,9",,,,"MET071METAR VOBG 080300Z 24012KT 6000 SCT010 SCT012 BKN080 24/22 Q1015 NOSIG=",
"43302599999","2023-09-08T03:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0062,1","00366,1,C,N","006000,1,9,9","+0240,1","+0210,1","99999,9",,,"04,1,+00305,1,99,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10150,1,99999,9",,,,"MET071METAR VOBG 080330Z 24012KT 6000 SCT010 SCT012 BKN080 24/21 Q1015 NOSIG=",
"43302599999","2023-09-08T04:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0057,1","00366,1,C,N","006000,1,9,9","+0250,1","+0210,1","99999,9",,,"04,1,+00305,1,99,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10150,1,99999,9",,,,"MET071METAR VOBG 080400Z 25011KT 6000 SCT010 SCT012 BKN080 25/21 Q1015 NOSIG=",
"43302599999","2023-09-08T05:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0072,1","00549,1,C,N","008000,1,9,9","+0250,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET071METAR VOBG 080530Z 24014KT 8000 SCT012 SCT018 BKN080 25/21 Q1015 NOSIG=",
"43302599999","2023-09-08T06:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0072,1","00549,1,C,N","008000,1,9,9","+0260,1","+0230,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBG 080600Z 26014KT 8000 SCT012 SCT018 26/23 Q1015 NOSIG=",
"43302599999","2023-09-08T06:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0067,1","00549,1,C,N","008000,1,9,9","+0280,1","+0220,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 080630Z 25013KT 8000 SCT012 SCT018 28/22 Q1014 NOSIG=",
"43302599999","2023-09-08T07:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0062,1","00549,1,C,N","008000,1,9,9","+0290,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOBG 080700Z 26012KT 8000 SCT012 SCT018 29/21 Q1014 NOSIG=",
"43302599999","2023-09-08T07:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0072,1","00549,1,C,N","008000,1,9,9","+0300,1","+0220,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 080730Z 26014KT 8000 SCT012 SCT018 30/22 Q1013 NOSIG=",
"43302599999","2023-09-08T08:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0062,1","00549,1,C,N","008000,1,9,9","+0300,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 080800Z 24012KT 8000 SCT012 SCT018 30/21 Q1012 NOSIG=",
"43302599999","2023-09-08T08:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0072,1","00549,1,C,N","008000,1,9,9","+0290,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 080830Z 26014KT 8000 SCT012 SCT018 29/21 Q1012 NOSIG=",
"43302599999","2023-09-08T09:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0067,1","00549,1,C,N","008000,1,9,9","+0290,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 080930Z 25013KT 8000 SCT012 SCT018 29/21 Q1011 NOSIG=",
"43302599999","2023-09-08T10:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0072,1","00549,1,C,N","009999,1,9,9","+0280,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 081000Z 24014KT 9999 SCT012 SCT018 28/21 Q1011 NOSIG=",
