station_id,station_name,state,district,climate_zone,cluster,evaluation_role,latitude,longitude,elevation_m,icao,wmo_id,wigos_id,is_benchmark,is_active_2024_plus,is_active_2020_plus,BEGIN,END
55FE0566,TSEMINU,NAGALAND,WOKHA,Northeast Hills,northeast_hills,all_india_network,25.92,94.22,650.0,,,,0,1,1,20200101,20260925
55FE2D58,ABOI,NAGALAND,MON,Northeast Hills,northeast_hills,all_india_network,25.42,94.43,650.0,,,,0,1,1,20200101,20260925
55FE9ED6,LONGDING,ARUNACHAL_PRADESH,TIRAP,Northeast Hills,northeast_hills,all_india_network,26.8869,95.3219,650.0,,,,0,1,1,20200101,20260925
55FF14EA,BHAINSA_ARG,TELANGANA,NIRMAL,Deccan Plateau,deccan_plateau,all_india_network,19.1031,77.9653,550.0,,,,0,1,1,20200101,20260925
55FF1A38,BOBBILI,ANDHRA_PRADESH,VIZIANAGARAM,Coastal Plains,coastal_plains,all_india_network,18.57,83.35,30.0,,,,0,1,1,20200101,20260925
55FFA9B6,TASGAON,MAHARASHTRA,SANGLI,Deccan Plateau,deccan_plateau,all_india_network,17.42,74.6,550.0,,,,0,1,1,20200101,20260925
55FFDF26,SHEVGAON,MAHARASHTRA,AHMEDNAGAR,Deccan Plateau,deccan_plateau,all_india_network,19.3472,75.2183,550.0,,,,0,1,1,20200101,20260925
561268A2,SONEMARG,JAMMU_AND_KASHMIR,GANDERBAL,Northern Himalayas,northern_himalayas,all_india_network,34.3,75.2,1600.0,,,,0,1,1,20200101,20260925
56187A86,TENALI,ARUNACHAL_PRADESH,UPPER_SIANG,Northeast Hills,northeast_hills,all_india_network,29.0796,95.1171,650.0,,,,0,1,1,20200101,20260925
5618C7DA,MAYABUNDER,ANDAMAN_AND_NICOBAR,N_M_ANDAMAN,Island Territories,island_territories,all_india_network,12.8755,92.8922,0.0,,,,0,1,1,20200101,20260925
5618D4AC,SHAHEED_DWEEP,ANDAMAN_AND_NICOBAR,SOUTH_ANDAMAN,Island Territories,island_territories,all_india_network,11.6562,92.7432,30.4,,,,0,1,1,20200101,20260925
5618DA7E,HUT_BAY,ANDAMAN_AND_NICOBAR,SOUTH_ANDAMAN,Island Territories,island_territories,all_india_network,10.5962,92.5364,7.9,,,,0,1,1,20200101,20260925
5618EFE4,NANCOWRY,ANDAMAN_AND_NICOBAR,NICOBAR,Island Territories,island_territories,all_india_network,7.9768,93.5509,0.0,,,,0,1,1,20200101,20260925
5618F240,CAMPBELL_BAY,ANDAMAN_AND_NICOBAR,NICOBAR,Island Territories,island_territories,all_india_network,7.0076,93.9048,0.0,,,,1,1,1,20200101,20260925
561935A4,LAMANG_2,ARUNACHAL_PRADESH,SHIYOMI,Northeast Hills,northeast_hills,all_india_network,28.7594,93.9585,650.0,,,,0,1,1,20200101,20260925
5619C520,RAJOURI,JAMMU_AND_KASHMIR,RAJOURI,Northern Himalayas,northern_himalayas,all_india_network,33.375627,74.290072,1600.0,,,,0,1,1,20200101,20260925
5619CBF2,BHELLA,JAMMU_AND_KASHMIR,DODA,Northern Himalayas,northern_himalayas,all_india_network,33.129137,75.662562,1027.2,,,,1,1,1,20200101,20260925
561DB68A,PASHAN_TDMA_TEST,MAHARASHTRA,PUNE,Deccan Plateau,deccan_plateau,all_india_network,18.5167,73.85,540.4,,,,0,1,1,20200101,20260925
561E99BA,CAR_NICOBAR,ANDAMAN_AND_NICOBAR,NICOBAR,Island Territories,island_territories,all_india_network,9.1573,92.7581,14.6,,,,1,1,1,20200101,20260925
5B75F92E,RUDRA_PRAYAG,UTTARAKHAND,RUDRAPRAYAG,Northern Himalayas,northern_himalayas,all_india_network,30.3167,78.9667,1600.0,,,,0,1,1,20200101,20260925
5B760076,CHAMOLI,UTTARAKHAND,CHAMOLI,Northern Himalayas,northern_himalayas,all_india_network,30.4,79.3167,1105.6,,,,1,1,1,20200101,20260925
5B761DD2,COLABA_TEST,MAHARASHTRA,MUMBAI_CITY,Deccan Plateau,deccan_plateau,all_india_network,18.8978,72.8128,32.1,,,,0,1,1,20200101,20260925
5B76269A,MUKTESHWAR,UTTARAKHAND,NAINITAL,Northern Himalayas,northern_himalayas,all_india_network,29.4667,79.65,1600.0,,,,0,1,1,20200101,20260925
A0A01392,BARNALA,PUNJAB,BARNALA,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,30.36,75.53,79.8,,,,0,1,1,20200101,20260925
A0A01D40,BHATINDA_AMFU,PUNJAB,BATHINDA,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,30.19,74.9333,75.6,,,,0,1,1,20200101,20260925
A0A028DA,FARIDKOT_AMFU,PUNJAB,FARIDKOT,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,30.67,74.74,99.1,,,,0,1,1,20200101,20260925
A0A0357E,FATEHGARH_SAHIB,PUNJAB,FATEHGARH_SAHIB,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,30.62,76.41,78.1,,,,0,1,1,20200101,20260925
A0A03BAC,FEROJPUR,PUNJAB,FIROZPUR,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,30.91,74.66,89.0,,,,0,1,1,20200101,20260925
A0A043EE,GURDASPUR_AMFU,PUNJAB,GURDASPUR,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,32.05,75.42,84.0,,,,0,1,1,20200101,20260925
A0A04D3C,HOSIYARPUR,PUNJAB,HOSHIARPUR,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,31.38,76.0239,78.1,,,,0,1,1,20200101,20260925
A0A05098,JALANDHAR,PUNJAB,JALANDHAR,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,31.05,75.34,99.1,,,,0,1,1,20200101,20260925
A0A05E4A,KAPURTHALA,PUNJAB,KAPURTHALA,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,31.39,75.36,79.8,,,,0,1,1,20200101,20260925
A0A06502,LUDHIYANA_AMFU,PUNJAB,LUDHIANA,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,30.55,75.51,119.3,,,,0,1,1,20200101,20260925
A0A078A6,MOHALI,PUNJAB,MOHALI,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,30.79,76.81,0.0,,,,0,1,1,20200101,20260925
A0A086F0,MUKTSAR,PUNJAB,MUKTSAR,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,30.45,74.51,81.5,,,,0,1,1,20200101,20260925
A0A09586,PATIALA,PUNJAB,PATIALA,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,30.34,76.31,41.3,,,,0,1,1,20200101,20260925
A0A0A01C,SANGRUR,PUNJAB,SANGRUR,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,30.12,75.89,83.2,,,,0,1,1,20200101,20260925
A0A0BDB8,BALASMAND,HARYANA,HISAR,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,29.03,75.28,87.4,,,,0,1,1,20200101,20260925
A0A0C5FA,BAWAL,HARYANA,REWARI,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,28.08,76.59,73.9,,,,0,1,1,20200101,20260925
A0A0CB28,BHIWANI,HARYANA,BHIWANI,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,28.8,76.13,77.3,,,,0,1,1,20200101,20260925
A0A0D85E,DAMLA,HARYANA,YAMUNANAGAR,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,30.1,77.28,32.9,,,,0,1,1,20200101,20260925
A0A0EDC4,FATEHABAD,HARYANA,FATEHABAD,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,29.31,75.2833,80.6,,,,0,1,1,20200101,20260925
A0A0F060,TINSUKIA,ASSAM,TINSUKIA,Northeast Hills,northeast_hills,all_india_network,27.87,95.3167,29.6,,,,0,1,1,20200101,20260925
A0A0FEB2,JHAJJAR,HARYANA,JHAJJAR,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,28.5833,76.65,160.0,,,,0,1,1,20200101,20260925
A0A1021E,KAITHAL,HARYANA,KAITHAL,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,29.78,76.4,55.5,,,,0,1,1,20200101,20260925
A0A10CCC,KARNAL,HARYANA,KARNAL,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,29.42,76.57,78.1,,,,0,1,1,20200101,20260925
A0A11FBA,KURUKSHETRA,HARYANA,KURUKSHETRA,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,29.58,76.51,64.7,,,,0,1,1,20200101,20260925
A0A124F2,MAHENDRAGARH_AWS,HARYANA,MAHENDRAGARH,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,28.1,76.1,95.8,,,,0,1,1,20200101,20260925
A0A13784,MANDKOLA,HARYANA,MEWAT,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,28.1,77.0,160.0,,,,0,1,1,20200101,20260925
A0A13956,NUH,HARYANA,MEWAT,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,28.84,76.9967,160.0,,,,0,1,1,20200101,20260925
A0A14114,WARDHA,MAHARASHTRA,WARDHA,Deccan Plateau,deccan_plateau,all_india_network,20.78,78.59,128.6,,,,0,1,1,20200101,20260925
A0A14FC6,PANCHKULA,HARYANA,PANCHKULA,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,30.67,76.98,160.0,,,,0,1,1,20200101,20260925
A0A1692A,ROHTAK,HARYANA,ROHTAK,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,28.88,76.62,79.0,,,,0,1,1,20200101,20260925
A0A1748E,SADALPUR,HARYANA,HISAR,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,29.2833,75.45,84.0,,,,0,1,1,20200101,20260925
A0A17A5C,SIRSA,HARYANA,SIRSA,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,29.54,75.04,84.8,,,,0,1,1,20200101,20260925
A0A1840A,JAGDISHPUR,HARYANA,SONIPAT,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,30.48,77.1,84.0,,,,0,1,1,20200101,20260925
A0A18AD8,UCHANI,HARYANA,KARNAL,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,29.68,77.0,160.0,,,,0,1,1,20200101,20260925
A0A1977C,UJHA,HARYANA,PANIPAT,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,29.38,77.0,90.7,,,,0,1,1,20200101,20260925
A0A199AE,DIBRUGARH,ASSAM,DIBRUGARH,Northeast Hills,northeast_hills,all_india_network,27.4705,94.9125,6.2,,,,0,1,1,20200101,20260925
A0A1AC34,UDAIPUR,HIMACHAL_PRADESH,CHAMBA,Northern Himalayas,northern_himalayas,all_india_network,32.5894,76.1022,1600.0,,,,0,1,1,20200101,20260925
A0A1C700,BAJAURA,HIMACHAL_PRADESH,KULLU,Northern Himalayas,northern_himalayas,all_india_network,31.8456,77.1642,1600.0,,,,0,1,1,20200101,20260925
A0A1C9D2,KEYLONG,HIMACHAL_PRADESH,LAHAUL_AND_SPITI,Northern Himalayas,northern_himalayas,all_india_network,32.5719,77.0353,1600.0,,,,0,1,1,20200101,20260925
A0A1D476,SHIMALA_CPRI,HIMACHAL_PRADESH,SHIMLA,Northern Himalayas,northern_himalayas,all_india_network,31.0958,77.1717,1600.0,,,,0,1,1,20200101,20260925
A0A1E1EC,BARPETA,ASSAM,BARPETA,Northeast Hills,northeast_hills,all_india_network,26.4689,90.9,37.1,,,,0,1,1,20200101,20260925
A0A1F29A,GOALPARA,ASSAM,GOALPARA,Northeast Hills,northeast_hills,all_india_network,26.1594,90.6292,33.8,,,,0,1,1,20200101,20260925
A0A1FC48,NALBARI,ASSAM,NALBARI,Northeast Hills,northeast_hills,all_india_network,26.2719,92.5236,21.3,,,,0,1,1,20200101,20260925
A0A20BC2,MUSHALPUR,ASSAM,BAKSA,Northeast Hills,northeast_hills,all_india_network,26.5847,91.9167,37.9,,,,0,1,1,20200101,20260925
A0A21666,MANGALDAI,ASSAM,DARRANG,Northeast Hills,northeast_hills,all_india_network,26.4328,92.0283,54.7,,,,0,1,1,20200101,20260925
A0A223FC,MARIGAON,ASSAM,MARIGAON,Northeast Hills,northeast_hills,all_india_network,26.2394,92.2939,57.2,,,,0,1,1,20200101,20260925
A0A2308A,KAJALGAON,ASSAM,CHIRANG,Northeast Hills,northeast_hills,all_india_network,26.5225,90.4997,11.2,,,,0,1,1,20200101,20260925
A0A23E58,GOLAGHAT,ASSAM,GOLAGHAT,Northeast Hills,northeast_hills,all_india_network,26.5,93.9167,46.3,,,,0,1,1,20200101,20260925
A0A2556C,WILLIAMNAGAR,MEGHALAYA,EAST_GARO_HILLS,Northeast Hills,northeast_hills,all_india_network,25.5094,90.5989,10.4,,,,0,1,1,20200101,20260925
A0A25BBE,BAGHMARA,MEGHALAYA,SOUTH_GARO_HILLS,Northeast Hills,northeast_hills,all_india_network,25.2083,90.6425,26.3,,,,0,1,1,20200101,20260925
A0A260F6,TURA,MEGHALAYA,WEST_GARO_HILLS,Northeast Hills,northeast_hills,all_india_network,25.495,90.2094,0.0,,,,0,1,1,20200101,20260925
A0A27380,SHILLONG,MEGHALAYA,EAST_KHASI_HILLS,Northeast Hills,northeast_hills,all_india_network,25.5658,91.8597,650.0,,,,0,1,1,20200101,20260925
A0A27D52,NONGSTOIN,MEGHALAYA,WEST_KHASI_HILLS,Northeast Hills,northeast_hills,all_india_network,25.5219,91.265,650.0,,,,0,1,1,20200101,20260925
A0A28304,JOWAI,MEGHALAYA,JAINTIA_HILLS,Northeast Hills,northeast_hills,all_india_network,25.4544,92.2069,650.0,,,,0,1,1,20200101,20260925
A0A2B84C,GOKULPUR,TRIPURA,SOUTH_TRIPURA,Northeast Hills,northeast_hills,all_india_network,23.53,91.4617,36.3,,,,0,1,1,20200101,20260925
A0A2FB46,POROMPAT,MANIPUR,IMPHAL_EAST,Northeast Hills,northeast_hills,all_india_network,24.8067,93.9603,43.8,,,,0,1,1,20200101,20260925
A0A307EA,JIRIBAM,MANIPUR,IMPHAL_EAST,Northeast Hills,northeast_hills,all_india_network,24.7864,93.1539,43.8,,,,0,1,1,20200101,20260925
A0A32FD4,UDALGURI,ASSAM,UDALGURI,Northeast Hills,northeast_hills,all_india_network,26.7322,92.0939,104.2,,,,0,1,1,20200101,20260925
A0A34A32,ALONG,ARUNACHAL_PRADESH,WEST_SIANG,Northeast Hills,northeast_hills,all_india_network,28.2028,94.8025,650.0,,,,0,1,1,20200101,20260925
A0A35796,DEOMALI,ARUNACHAL_PRADESH,TIRAP,Northeast Hills,northeast_hills,all_india_network,27.1919,95.4636,650.0,,,,0,1,1,20200101,20260925
A0A36CDE,ANINI,ARUNACHAL_PRADESH,DIBANG_VALLEY,Northeast Hills,northeast_hills,all_india_network,28.7928,95.8956,650.0,,,,0,1,1,20200101,20260925
A0A38F2C,IMPHAL_AMFU,MANIPUR,IMPHAL_WEST,Northeast Hills,northeast_hills,all_india_network,24.8267,93.9244,60.5,,,,0,1,1,20200101,20260925
A0A3B464,TALEGAON,MAHARASHTRA,PUNE,Deccan Plateau,deccan_plateau,all_india_network,18.722,73.6632,73.1,,,,0,1,1,20200101,20260925
A0A3EACA,HINGOLI,MAHARASHTRA,HINGOLI,Deccan Plateau,deccan_plateau,all_india_network,19.73369,77.15007,35.4,,,,0,1,1,20200101,20260925
A0A3F76E,NANDED,MAHARASHTRA,NANDED,Deccan Plateau,deccan_plateau,all_india_network,19.150274,77.31266,550.0,,,,0,1,1,20200101,20260925
A0A3F9BC,CHOPDA,MAHARASHTRA,JALGAON,Deccan Plateau,deccan_plateau,all_india_network,21.236927,75.294945,69.7,,,,0,1,1,20200101,20260925
A0A405DE,AMBEJOGAI,MAHARASHTRA,BEED,Deccan Plateau,deccan_plateau,all_india_network,18.72423,76.365425,550.0,,,,0,1,1,20200101,20260925
A0A416A8,LATUR,MAHARASHTRA,LATUR,Deccan Plateau,deccan_plateau,all_india_network,18.40045,76.562149,63.0,,,,0,1,1,20200101,20260925
A0A44806,JALGAON,MAHARASHTRA,JALGAON,Deccan Plateau,deccan_plateau,all_india_network,21.023033,75.538528,68.1,,,,0,1,1,20200101,20260925
A0A45B70,KARJAT,MAHARASHTRA,RAIGAD,Deccan Plateau,deccan_plateau,all_india_network,18.915956,73.317216,50.5,,,,0,1,1,20200101,20260925
A0A47D9C,KOPERGAON,MAHARASHTRA,AHMEDNAGAR,Deccan Plateau,deccan_plateau,all_india_network,19.87598,74.482903,78.1,,,,0,1,1,20200101,20260925
A0A483CA,MALEGAON,MAHARASHTRA,NASHIK,Deccan Plateau,deccan_plateau,all_india_network,20.569239,74.513275,88.2,,,,0,1,1,20200101,20260925
A0A48D18,SOLAPUR,MAHARASHTRA,SOLAPUR,Deccan Plateau,deccan_plateau,all_india_network,17.2,75.9,77.3,,,,0,1,1,20200101,20260925
A0A4B882,BOLANGIR,ODISHA,BALANGIR,Coastal Plains,coastal_plains,all_india_network,20.7,83.47,155.6,,,,0,1,1,20200101,20260925
A0A4CE12,YAVATMAL,MAHARASHTRA,YAVATMAL,Deccan Plateau,deccan_plateau,all_india_network,20.4025,78.1169,132.8,,,,0,1,1,20200101,20260925
A0A4F55A,GANDHINAGAR,GUJARAT,GANDHINAGAR,Western Arid/Semi-Arid,western_arid_semi-arid,all_india_network,23.27,72.65,73.1,,,,0,1,1,20200101,20260925
A0A521C8,PATAN,GUJARAT,PATAN,Western Arid/Semi-Arid,western_arid_semi-arid,all_india_network,23.86,72.13,78.1,,,,0,1,1,20200101,20260925
A0A53C6C,SURAT,GUJARAT,SURAT,Western Arid/Semi-Arid,western_arid_semi-arid,all_india_network,21.1439,72.75,220.0,,,,0,1,1,20200101,20260925
A0A54AFC,SURENDRANAGAR,GUJARAT,SURENDRANAGAR,Western Arid/Semi-Arid,western_arid_semi-arid,all_india_network,22.73,71.62,69.7,,,,0,1,1,20200101,20260925
A0A56C10,DAMAN_AWS,DAMAN_AND_DIU,DAMAN,Western Arid/Semi-Arid,western_arid_semi-arid,all_india_network,20.4,72.8331,220.0,,,,0,1,1,20200101,20260925
A0A59C94,PARALAKHEMUNDI,ODISHA,GAJAPATI,Coastal Plains,coastal_plains,all_india_network,18.7783,84.0937,30.0,,,,0,1,1,20200101,20260925
A0A5BA78,JHARSUGUDA,ODISHA,JHARSUGUDA,Coastal Plains,coastal_plains,all_india_network,21.89,84.03,30.0,,,,0,1,1,20200101,20260925
A0A65056,HOSUR,TAMIL_NADU,KRISHNAGIRI,Coastal Plains,coastal_plains,all_india_network,12.7183,77.8267,30.0,,,,0,1,1,20200101,20260925
A0A665CC,COONOOR,TAMIL_NADU,THE_NILGIRIS,Coastal Plains,coastal_plains,all_india_network,11.36,76.805,30.0,,,,0,1,1,20200101,20260925
A0A676BA,NEYVELI,TAMIL_NADU,CUDDALORE,Coastal Plains,coastal_plains,all_india_network,11.62,79.545,30.0,,,,0,1,1,20200101,20260925
A0A67868,TIRUNELVELI,TAMIL_NADU,TIRUNELVELI,Coastal Plains,coastal_plains,all_india_network,8.745,77.7117,60.5,,,,0,1,1,20200101,20260925
A0A6863E,VIRUDHUNAGAR,TAMIL_NADU,VIRUDHUNAGAR,Coastal Plains,coastal_plains,all_india_network,9.5517,77.9633,30.0,,,,0,1,1,20200101,20260925
A0A69548,ARIYALUR,TAMIL_NADU,ARIYALUR,Coastal Plains,coastal_plains,all_india_network,11.136,79.076,68.1,,,,0,1,1,20200101,20260925
A0A69B9A,ENNORE_PORT,TAMIL_NADU,CHENNAI,Coastal Plains,coastal_plains,all_india_network,13.2567,80.3467,42.1,,,,0,1,1,20200101,20260925
A0A6B3A4,COIMBATORE_AMFU,TAMIL_NADU,COIMBATORE,Coastal Plains,coastal_plains,all_india_network,11.0133,76.9383,51.3,,,,0,1,1,20200101,20260925
A0A6B890,CHITRAKOOT,UTTAR_PRADESH,CHITRAKOOT,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,25.17,80.91,27.9,,,,0,1,1,20200101,20260925
A0A702D0,ALIGARH,UTTAR_PRADESH,ALIGARH,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,27.9024,78.0968,62.2,,,,0,1,1,20200101,20260925
A0A711A6,GORAKHPUR,UTTAR_PRADESH,GORAKHPUR,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,26.77,83.43,83.2,,,,0,1,1,20200101,20260925
A0A71F74,HATHRAS,UTTAR_PRADESH,HATHRAS,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,27.58,77.98,53.0,,,,0,1,1,20200101,20260925
A0A74F08,CHAMPAWAT,UTTARAKHAND,CHAMPAWAT,Northern Himalayas,northern_himalayas,all_india_network,29.34,80.09,1600.0,,,,0,1,1,20200101,20260925
A0A75C7E,KAPKOTE,UTTARAKHAND,BAGESHWAR,Northern Himalayas,northern_himalayas,all_india_network,29.9333,79.9,1600.0,,,,0,1,1,20200101,20260925
A0A77440,JOLLYGRANT,UTTARAKHAND,DEHRADUN,Northern Himalayas,northern_himalayas,all_india_network,30.19,78.18,79.8,,,,0,1,1,20200101,20260925
A0A77A92,PANTNAGAR_AMFU,UTTARAKHAND,UDHAM_SINGH_NAGAR,Northern Himalayas,northern_himalayas,all_india_network,29.02,79.48,0.0,,,,0,1,1,20200101,20260925
A0A784C4,ROORKEE_AMFU,UTTARAKHAND,HARIDWAR,Northern Himalayas,northern_himalayas,all_india_network,29.84,77.92,75.6,,,,0,1,1,20200101,20260925
A0A78A16,AJMER,RAJASTHAN,AJMER,Western Arid/Semi-Arid,western_arid_semi-arid,all_india_network,26.42,74.62,220.0,,,,0,1,1,20200101,20260925
A0A7DA6A,CHITTAURGARH,RAJASTHAN,CHITTAURGARH,Western Arid/Semi-Arid,western_arid_semi-arid,all_india_network,24.9,74.61,0.0,,,,0,1,1,20200101,20260925
A0A7E122,CHURU,RAJASTHAN,CHURU,Western Arid/Semi-Arid,western_arid_semi-arid,all_india_network,28.28,75.12,108.4,,,,0,1,1,20200101,20260925
A0A80A90,GANGANAGAR,RAJASTHAN,GANGANAGAR,Western Arid/Semi-Arid,western_arid_semi-arid,all_india_network,29.91,73.88,44.6,,,,0,1,1,20200101,20260925
A0A8499A,MOUNT_ABU,RAJASTHAN,SIROHI,Western Arid/Semi-Arid,western_arid_semi-arid,all_india_network,24.5869,72.7036,898.3,,,,0,1,1,20200101,20260925
A0A861A4,PILANI,RAJASTHAN,JHUNJHUNU,Western Arid/Semi-Arid,western_arid_semi-arid,all_india_network,28.3333,75.58,220.0,,,,0,1,1,20200101,20260925
A0A88256,SIKAR,RAJASTHAN,SIKAR,Western Arid/Semi-Arid,western_arid_semi-arid,all_india_network,27.58,75.13,111.7,,,,0,1,1,20200101,20260925
A0A8A4BA,GOVINDPURA,JAMMU_AND_KASHMIR,RAMBAN,Northern Himalayas,northern_himalayas,all_india_network,33.2219,75.2614,153.9,,,,1,1,1,20200101,20260925
A0A8AA68,CHATHA_AMFU,JAMMU_AND_KASHMIR,JAMMU,Northern Himalayas,northern_himalayas,all_india_network,32.6533,74.7992,20.4,,,,0,1,1,20200101,20260925
A0A8C15C,SRINAGAR_AMFU,JAMMU_AND_KASHMIR,SRINAGAR,Northern Himalayas,northern_himalayas,all_india_network,34.1497,74.8822,1600.0,,,,0,1,1,20200101,20260925
A0A8DCF8,BILASPUR,CHHATTISGARH,BILASPUR,Central Plateau,central_plateau,all_india_network,22.106,82.1426,179.3,,,,0,1,1,20200101,20260925
A0A8F4C6,DHAMTARI,CHHATTISGARH,DHAMTARI,Central Plateau,central_plateau,all_india_network,20.676,81.5481,71.4,,,,0,1,1,20200101,20260925
A0A906B8,JAGDALPUR_AMFU,CHHATTISGARH,BASTAR,Central Plateau,central_plateau,all_india_network,19.0925,81.961,380.0,,,,0,1,1,20200101,20260925
A0A9086A,JANJGIR,CHHATTISGARH,JANJGIR_CHAMPA,Central Plateau,central_plateau,all_india_network,22.01,82.6004,127.7,,,,0,1,1,20200101,20260925
A0A92E86,KAWARDHA,CHHATTISGARH,KABIRDHAM,Central Plateau,central_plateau,all_india_network,22.0103,81.2204,186.9,,,,0,1,1,20200101,20260925
A0A93DF0,MAHASAMUND,CHHATTISGARH,MAHASAMUND,Central Plateau,central_plateau,all_india_network,21.103,82.083,135.3,,,,0,1,1,20200101,20260925
A0A94B60,RAIGARH,CHHATTISGARH,RAIGARH,Central Plateau,central_plateau,all_india_network,21.8897,83.4052,380.0,,,,0,1,1,20200101,20260925
A0A95816,RAJNANDGAON,CHHATTISGARH,RAJNANDGAON,Central Plateau,central_plateau,all_india_network,21.1007,81.0326,162.3,,,,0,1,1,20200101,20260925
A0A96D8C,ALIRAJPUR,MADHYA_PRADESH,ALIRAJPUR,Central Plateau,central_plateau,all_india_network,22.3139,74.3531,34.6,,,,1,1,1,20200101,20260925
A0A97EFA,BETUL,MADHYA_PRADESH,BETUL,Central Plateau,central_plateau,all_india_network,21.86,77.9369,48.8,,,,0,1,1,20200101,20260925
A0A9B536,DATIA,MADHYA_PRADESH,DATIA,Central Plateau,central_plateau,all_india_network,25.6881,78.4419,81.5,,,,0,1,1,20200101,20260925
A0AA2988,MANDSOUR,MADHYA_PRADESH,MANDSAUR,Central Plateau,central_plateau,all_india_network,24.06,75.1,49.7,,,,0,1,1,20200101,20260925
A0AA342C,NARSINGHPUR,MADHYA_PRADESH,NARSINGHPUR,Central Plateau,central_plateau,all_india_network,22.94,79.22,380.0,,,,0,1,1,20200101,20260925
A0AA6450,SAGAR,MADHYA_PRADESH,SAGAR,Central Plateau,central_plateau,all_india_network,23.83,78.69,380.0,,,,0,1,1,20200101,20260925
A0AA6A82,SATNA,MADHYA_PRADESH,SATNA,Central Plateau,central_plateau,all_india_network,24.57,80.82,125.2,,,,0,1,1,20200101,20260925
A0AA8970,SHAJAPUR,MADHYA_PRADESH,SHAJAPUR,Central Plateau,central_plateau,all_india_network,23.4317,76.2636,96.6,,,,0,1,1,20200101,20260925
A0AA9A06,SIDHI,MADHYA_PRADESH,SIDHI,Central Plateau,central_plateau,all_india_network,24.41,81.86,380.0,,,,0,1,1,20200101,20260925
A0AAA14E,SHEOPUR,MADHYA_PRADESH,SHEOPUR,Central Plateau,central_plateau,all_india_network,25.67,76.89,380.0,,,,0,1,1,20200101,20260925
A0AAD90C,KAWA,JAMMU_AND_KASHMIR,UDHAMPUR,Northern Himalayas,northern_himalayas,all_india_network,32.9022,75.1667,98.3,,,,0,1,1,20200101,20260925
A0AAE244,SHOPIAN,JAMMU_AND_KASHMIR,SHOPIAN,Northern Himalayas,northern_himalayas,all_india_network,33.5872,74.8722,1600.0,,,,0,1,1,20200101,20260925
A0AAEC96,SAMBA,JAMMU_AND_KASHMIR,SAMBA,Northern Himalayas,northern_himalayas,all_india_network,32.5703,75.1203,43.8,,,,0,1,1,20200101,20260925
A0AAF132,MALANGPURA,JAMMU_AND_KASHMIR,PULWAMA,Northern Himalayas,northern_himalayas,all_india_network,33.8892,74.9808,1600.0,,,,0,1,1,20200101,20260925
A0AB103A,VAISHALI,BIHAR,VAISHALI,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,26.12,85.38,160.0,,,,0,1,1,20200101,20260925
A0AB75DC,BHABUA,BIHAR,KAIMUR,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,25.0481,83.6139,160.0,,,,0,1,1,20200101,20260925
A0AB8558,CHANPUR_BASAITHA,BIHAR,MADHUBANI,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,26.42,85.82,160.0,,,,0,1,1,20200101,20260925
A0AC3A30,MEERUT,UTTAR_PRADESH,MEERUT,Indo-Gangetic Plains,indo-gangetic_plains,all_india_network,29.02,77.75,160.0,,,,0,1,1,20200101,20260925
