"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","GA1","GA2","GE1","GF1","KA1","KA2","MD1","MW1","REM","EQD"
"42176099999","2022-03-07T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0266,1","+0177,1","10115,1",,,,,,,,"240,M,+0299,1",,"9,9,999,9,+010,1",,"SYN05242176 32996 03602 10266 20177 40115 333 10299 58010=",
"42176099999","2022-03-08T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0162,1","+0145,1","10142,1",,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0299,1","240,N,+0138,1","9,9,999,9,-007,1",,"SYN07442176 32996 33202 10162 20145 40142 83030 333 10299 20138 59007 555 10000=",
"42176099999","2022-03-08T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0278,1","+0110,1","10098,1",,,,,,,,"240,M,+0299,1",,"9,9,999,9,-016,1",,"SYN05242176 32996 02902 10278 20110 40098 333 10299 59016=",
"42176099999","2022-03-09T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0174,1","+0150,1","10131,1",,,,,,,,"240,M,+0299,1","240,N,+0148,1","9,9,999,9,-009,1",,"SYN06842176 32996 01802 10174 20150 40131 333 10299 20148 59009 555 10000=",
"42176099999","2022-03-09T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0268,1","+0114,1","10098,1",,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0296,1",,"9,9,999,9,-001,1",,"SYN05842176 32996 42902 10268 20114 40098 84030 333 10296 59001=",
"42176099999","2022-03-10T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0190,1","+0138,1","10129,1",,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0296,1","240,N,+0158,1","9,9,999,9,-001,1",,"SYN07442176 32996 32502 10190 20138 40129 83030 333 10296 20158 59001 555 10000=",
"42176099999","2022-03-10T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0170,1","+0148,1","10098,1",,,,,,,,"240,M,+0290,1",,"9,9,999,9,+000,1",,"SYN05242176 32996 02702 10170 20148 40098 333 10290 58000=",
"42176099999","2022-03-11T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0176,1","+0156,1","10138,1",,,,,,,,"240,M,+0290,1","240,N,+0148,1","9,9,999,9,+007,1",,"SYN06842176 32996 01802 10176 20156 40138 333 10290 20148 58007 555 10000=",
"42176099999","2022-03-11T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0270,1","+0139,1","10091,1",,,,,,,,"240,M,+0287,1",,"9,9,999,9,-007,1",,"SYN05242176 32996 02902 10270 20139 40091 333 10287 59007=",
"42176099999","2022-03-12T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0170,1","+0138,1","10117,1",,,,"02,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0287,1","240,N,+0140,1","9,9,999,9,-021,1",,"SYN07442176 32996 22502 10170 20138 40117 82030 333 10287 20140 59021 555 10000=",
"42176099999","2022-03-12T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0282,1","+0151,1","10080,1",,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0300,1",,"9,9,999,9,-009,1",,"SYN05842176 32996 32902 10282 20151 40080 83030 333 10300 59009=",
"42176099999","2022-03-13T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0190,1","+0145,1","10112,1",,,,,,,,"240,M,+0300,1","240,N,+0152,1","9,9,999,9,-004,1",,"SYN06842176 32996 01802 10190 20145 40112 333 10300 20152 59004 555 10000=",
"42176099999","2022-03-13T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0298,1","+0168,1","10074,1",,,,,,,,"240,M,+0317,1",,"9,9,999,9,-005,1",,"SYN05242176 32996 02702 10298 20168 40074 333 10317 59005=",
"42176099999","2022-03-14T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0192,1","+0172,1","10106,1",,,,,,,,"240,M,+0317,1","240,N,+0168,1","9,9,999,9,-004,1",,"SYN06842176 32996 01402 10192 20172 40106 333 10317 20168 59004 555 10000=",
"42176099999","2022-03-14T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0308,1","+0177,1","10064,1",,,,,,,,"240,M,+0326,1",,"9,9,999,9,-009,1",,"SYN05242176 32996 02902 10308 20177 40064 333 10326 59009=",
"42176099999","2022-03-15T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0212,1","+0196,1","10082,1",,,,,,,,"240,M,+0326,1","240,N,+0184,1","9,9,999,9,-002,1",,"SYN06842176 32996 01802 10212 20196 40082 333 10326 20184 59002 555 10000=",
"42176099999","2022-03-15T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0322,1","+0202,1","10032,1",,,,,,,,"240,M,+0341,1",,"9,9,999,9,-030,1",,"SYN05242176 32996 02902 10322 20202 40032 333 10341 59030=",
"42176099999","2022-03-16T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0226,1","+0211,1","10057,1",,,,,,,,"240,M,+0341,1","240,N,+0210,1","9,9,999,9,-023,1",,"SYN06842176 32996 02302 10226 20211 40057 333 10341 20210 59023 555 10000=",
"42176099999","2022-03-16T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0326,1","+0196,1","10013,1",,,,,,,,"240,M,+0341,1",,"9,9,999,9,-018,1",,"SYN05242176 32996 02502 10326 20196 40013 333 10341 59018=",
"42176099999","2022-03-17T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0222,1","+0207,1","10057,1",,,,,,,,"240,M,+0341,1","240,N,+0194,1","9,9,999,9,+000,1",,"SYN06842176 32996 02302 10222 20207 40057 333 10341 20194 58000 555 10000=",
"42176099999","2022-03-17T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0330,1","+0194,1","10029,1",,,,,,,,"240,M,+0350,1",,"9,9,999,9,+015,1",,"SYN05242176 32996 03202 10330 20194 40029 333 10350 58015=",
"42176099999","2022-03-18T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0248,1","+0221,1","10071,1",,,,,,,,"240,M,+0350,1","240,N,+0224,1","9,9,999,9,+017,1",,"SYN06842176 32996 01402 10248 20221 40071 333 10350 20224 58017 555 10000=",
"42176099999","2022-03-18T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0334,1","+0209,1","10030,1",,,,,,,,"240,M,+0350,1",,"9,9,999,9,+001,1",,"SYN05242176 32996 01402 10334 20209 40030 333 10350 58001=",
"42176099999","2022-03-19T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0238,1","+0188,1","10057,1",,,,,,,,"240,M,+0350,1","240,N,+0202,1","9,9,999,9,-014,1",,"SYN06842176 32996 01402 10238 20188 40057 333 10350 20202 59014 555 10000=",
"42176099999","2022-03-19T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0350,1","+0185,1","10001,1",,,,,,,,"240,M,+0370,1",,"9,9,999,9,-026,1",,"SYN05242176 32996 03602 10350 20185 40001 333 10370 59026=",
"42176099999","2022-03-20T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0248,1","+0205,1","10034,1",,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0370,1","240,N,+0216,1","9,9,999,9,-023,1",,"SYN07442176 32996 31402 10248 20205 40034 83030 333 10370 20216 59023 555 10000=",
"42176099999","2022-03-20T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0346,1","+0203,1","09999,1",,,,,,,,"240,M,+0373,1",,"9,9,999,9,-002,1",,"SYN05242176 32996 03202 10346 20203 49999 333 10373 59002=",
"42176099999","2022-03-21T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0242,1","+0199,1","10056,1",,,,,,,,"240,M,+0373,1","240,N,+0212,1","9,9,999,9,+022,1",,"SYN06842176 32996 03202 10242 20199 40056 333 10373 20212 58022 555 10000=",
"42176099999","2022-03-21T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0336,1","+0205,1","10031,1",,,,,,,,"240,M,+0358,1",,"9,9,999,9,+030,1",,"SYN05242176 32996 03202 10336 20205 40031 333 10358 58030=",
"42176099999","2022-03-22T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0248,1","+0205,1","10059,1",,,,,,,,"240,M,+0358,1","240,N,+0220,1","9,9,999,9,+003,1",,"SYN06842176 32996 03202 10248 20205 40059 333 10358 20220 58003 555 10000=",
"42176099999","2022-03-22T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0318,1","+0162,1","10039,1",,,,,,,,"240,M,+0340,1",,"9,9,999,9,+006,1",,"SYN05242176 32996 03202 10318 20162 40039 333 10340 58006=",
"42176099999","2022-03-23T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0228,1","+0173,1","10072,1",,,,,,,,"240,M,+0340,1","240,N,+0188,1","9,9,999,9,+012,1",,"SYN06842176 32996 01802 10228 20173 40072 333 10340 20188 58012 555 10000=",
"42176099999","2022-03-23T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0328,1","+0191,1","10024,1",,,,"04,2,+99999,9,03,1",,"9,AGL   ,+99999,+99999","01,99,2,04,2,99,9,99999,9,99,9,99,9","240,M,+0351,1",,"9,9,999,9,-014,1",,"SYN05842176 32996 12902 10328 20191 40024 84030 333 10351 59014=",
"42176099999","2022-03-24T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0224,1","+0154,1","10046,1",,,,,,,,"240,M,+0351,1","240,N,+0186,1","9,9,999,9,-026,1",,"SYN06842176 32996 03202 10224 20154 40046 333 10351 20186 59026 555 10000=",
"42176099999","2022-03-24T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0328,1","+0172,1","10009,1",,,,,,,,"240,M,+0342,1",,"9,9,999,9,-015,1",,"SYN05242176 32996 03402 10328 20172 40009 333 10342 59015=",
"42176099999","2022-03-25T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0226,1","+0198,1","10057,1",,,,,,,,"240,M,+0342,1","240,N,+0194,1","9,9,999,9,+011,1",,"SYN06842176 32996 01802 10226 20198 40057 333 10342 20194 58011 555 10000=",
"42176099999","2022-03-25T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0322,1","+0172,1","10034,1",,,,,,,,"240,M,+0342,1",,"9,9,999,9,+025,1",,"SYN05242176 32996 02902 10322 20172 40034 333 10342 58025=",
"42176099999","2022-03-26T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0224,1","+0186,1","10085,1",,,,,,,,"240,M,+0342,1","240,N,+0188,1","9,9,999,9,+027,1",,"SYN06842176 32996 02002 10224 20186 40085 333 10342 20188 58027 555 10000=",
"42176099999","2022-03-26T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0326,1","+0161,1","10048,1",,,,,,,,"240,M,+0344,1",,"9,9,999,9,+014,1",,"SYN05242176 32996 02902 10326 20161 40048 333 10344 58014=",
"42176099999","2022-03-27T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0232,1","+0217,1","10082,1",,,,,,,,"240,M,+0344,1","240,N,+0182,1","9,9,999,9,-003,1",,"SYN06842176 32996 02302 10232 20217 40082 333 10344 20182 59003 555 10000=",
"42176099999","2022-03-27T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0346,1","+0180,1","10041,1",,,,,,,,"240,M,+0361,1",,"9,9,999,9,-005,1",,"SYN05242176 32996 02702 10346 20180 40041 333 10361 59005=",
"42176099999","2022-03-28T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0232,1","+0163,1","10073,1",,,,,,,,"240,M,+0361,1","240,N,+0172,1","9,9,999,9,-008,1",,"SYN06842176 32996 02002 10232 20163 40073 333 10361 20172 59008 555 10000=",
"42176099999","2022-03-28T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0364,1","+0181,1","10064,1",,,,,,,,"240,M,+0392,1",,"9,9,999,9,-016,1",,"SYN05242176 32996 02902 10364 20181 40064 333 10392 59016=",
"42176099999","2022-03-29T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0242,1","+0202,1","10050,1",,,,,,,,"240,M,+0392,1","240,N,+0184,1","9,9,999,9,-022,1",,"SYN06842176 32996 01802 10242 20202 40050 333 10392 20184 59022 555 10000=",
"42176099999","2022-03-29T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0374,1","+0183,1","10019,1",,,,,,,,"240,M,+0393,1",,"9,9,999,9,-004,1",,"SYN05242176 32996 03202 10374 20183 40019 333 10393 59004=",
"42176099999","2022-03-30T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0242,1","+0227,1","10052,1",,,,,,,,"240,M,+0393,1","240,N,+0188,1","9,9,999,9,+002,1",,"SYN06842176 32996 01402 10242 20227 40052 333 10393 20188 58002 555 10000=",
"42176099999","2022-03-30T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0378,1","+0184,1","10014,1",,,,,,,,"240,M,+0403,1",,"9,9,999,9,-004,1",,"SYN05242176 32996 03202 10378 20184 40014 333 10403 59004=",
"42176099999","2022-03-31T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0260,1","+0199,1","10055,1",,,,,,,,"240,M,+0403,1","240,N,+0190,1","9,9,999,9,+004,1",,"SYN05842176 32996 00502 10260 20199 40055 333 10403 20190 58004=",
"42176099999","2022-03-31T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0362,1","+0190,1","10018,1",,,,,,,,"240,M,+0405,1",,"9,9,999,9,+002,1",,"SYN05242176 32996 03202 10362 20190 40018 333 10405 58002=",
"42176099999","2022-04-01T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0252,1","+0179,1","10058,1",,,,,,,,"240,M,+0405,1","240,N,+0218,1","9,9,999,9,+003,1",,"SYN06842176 32996 02002 10252 20179 40058 333 10405 20218 58003 555 10000=",
"42176099999","2022-04-01T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0358,1","+0172,1","10025,1",,,,,,,,"240,M,+0368,1",,"9,9,999,9,+007,1",,"SYN05242176 32996 02902 10358 20172 40025 333 10368 58007=",
"42176099999","2022-04-02T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0236,1","+0124,1","10075,1",,,,,,,,"240,M,+0368,1","240,N,+0166,1","9,9,999,9,+015,1",,"SYN06842176 32996 01802 10236 20124 40075 333 10368 20166 58015 555 10000=",
"42176099999","2022-04-02T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0376,1","+0164,1","10031,1",,,,,,,,"240,M,+0399,1",,"9,9,999,9,+007,1",,"SYN05242176 32996 03202 10376 20164 40031 333 10399 58007=",
"42176099999","2022-04-03T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0244,1","+0113,1","10066,1",,,,,,,,"240,M,+0399,1","240,N,+0182,1","9,9,999,9,-008,1",,"SYN06842176 32996 01802 10244 20113 40066 333 10399 20182 59008 555 10000=",
"42176099999","2022-04-03T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0384,1","+0115,1","10045,1",,,,,,,,"240,M,+0400,1",,"9,9,999,9,-005,1",,"SYN05242176 32996 03202 10384 20115 40045 333 10400 59005=",
"42176099999","2022-04-04T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0252,1","+0105,1","10055,1",,,,,,,,"240,M,+0400,1","240,N,+0186,1","9,9,999,9,-010,1",,"SYN06842176 32996 02502 10252 20105 40055 333 10400 20186 59010 555 10000=",
"42176099999","2022-04-04T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0374,1","+0090,1","10035,1",,,,,,,,"240,M,+0389,1",,"9,9,999,9,+014,1",,"SYN05242176 32996 02702 10374 20090 40035 333 10389 58014=",
"42176099999","2022-04-05T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0252,1","+0110,1","10092,1",,,,,,"9,AGL   ,+99999,+99999","03,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0389,1","240,N,+0180,1","9,9,999,9,+036,1",,"SYN06842176 32996 31802 10252 20110 40092 333 10389 20180 58036 555 10000=",
"42176099999","2022-04-05T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0372,1","+0067,1","10057,1",,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0388,1",,"9,9,999,9,+022,1",,"SYN05842176 32996 42702 10372 20067 40057 84030 333 10388 58022=",
"42176099999","2022-04-06T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0260,1","+0112,1","10100,1",,,,,,,,"240,M,+0388,1","240,N,+0184,1","9,9,999,9,+008,1",,"SYN06842176 32996 01602 10260 20112 40100 333 10388 20184 58008 555 10000=",
"42176099999","2022-04-06T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0386,1","+0057,1","10049,1",,,,,,,,"240,M,+0397,1",,"9,9,999,9,-007,1",,"SYN05242176 32996 02702 10386 20057 40049 333 10397 59007=",
"42176099999","2022-04-07T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0256,1","+0116,1","10092,1",,,,,,,,"240,M,+0397,1","240,N,+0188,1","9,9,999,9,-008,1",,"SYN06842176 32996 02002 10256 20116 40092 333 10397 20188 59008 555 10000=",
"42176099999","2022-04-07T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0390,1","+0098,1","10039,1",,,,,,,,"240,M,+0410,1",,"9,9,999,9,-010,1",,"SYN05242176 32996 02902 10390 20098 40039 333 10410 59010=",
"42176099999","2022-04-08T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0266,1","+0107,1","10064,1",,,,,,,,"240,M,+0410,1","240,N,+0188,1","9,9,999,9,-026,1",,"SYN06842176 32996 02002 10266 20107 40064 333 10410 20188 59026 555 10000=",
"42176099999","2022-04-08T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0400,1","+0061,1","10009,1",,,,,,,,"240,M,+0419,1",,"9,9,999,9,-029,1",,"SYN05242176 32996 02902 10400 20061 40009 333 10419 59029=",
"42176099999","2022-04-09T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0410,1","+0047,1","09994,1",,,,,,,,"240,M,+0428,1",,"9,9,999,9,-014,1",,"SYN05242176 32996 02702 10410 20047 49994 333 10428 59014=",
"42176099999","2022-04-10T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0294,1","+0114,1","10039,1",,,,,,,,"240,M,+0428,1","240,N,+0222,1","9,9,999,9,-001,1",,"SYN06842176 32996 02702 10294 20114 40039 333 10428 20222 59001 555 10000=",
"42176099999","2022-04-11T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0286,1","+0117,1","10032,1",,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","99,99,9,03,1,99,9,99999,9,99,9,99,9","240,M,+0419,1","240,N,+0212,1","9,9,999,9,-008,1",,"SYN07442176 32996 02302 10286 20117 40032 83030 333 10419 20212 59008 555 10000=",
"42176099999","2022-04-11T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0408,1","+0078,1","09980,1",,,,,,,,"240,M,+0427,1",,"9,9,999,9,-010,1",,"SYN05242176 32996 02302 10408 20078 49980 333 10427 59010=",
"42176099999","2022-04-12T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0286,1","+0106,1","10030,1",,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0427,1","240,N,+0220,1","9,9,999,9,-002,1",,"SYN07442176 32996 41802 10286 20106 40030 84030 333 10427 20220 59002 555 10000=",
"42176099999","2022-04-12T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0366,1","+0175,1","10084,1",,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0389,1",,"9,9,999,9,+001,1",,"SYN05842176 32996 60202 10366 20175 40084 86030 333 10389 58001=",
"42176099999","2022-04-13T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0268,1","+0137,1","09930,1",,,,,,,,"240,M,+0389,1","240,N,+0206,1","9,9,999,9,-001,1",,"SYN06842176 32996 01402 10268 20137 49930 333 10389 20206 59001 555 10000=",
"42176099999","2022-04-13T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0382,1","+0105,1","10024,1",,,,"04,1,+99999,9,06,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0403,1",,"9,9,999,9,+041,1",,"SYN05842176 32996 42002 10382 20105 40024 84500 333 10403 58041=",
