"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","ED1","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"42361099999","2022-02-08T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0242,1","+0124,1","10101,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-019,1","05,1","SYN05842361 31996 00000 10242 20124 40101 70500 333 10278 59019=",
"42361099999","2022-02-08T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0184,1","+0135,1","10122,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-019,1","05,1","SYN05242361 31995 00000 10184 20135 40122 70500 333 59019=",
"42361099999","2022-02-08T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0158,1","+0125,1","10131,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-017,1","05,1","SYN05242361 31995 00000 10158 20125 40131 70500 333 59017=",
"42361099999","2022-02-08T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0142,1","+0120,1","10124,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-011,1","05,1","SYN05242361 31995 00000 10142 20120 40124 70500 333 59011=",
"42361099999","2022-02-09T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0126,1","+0111,1","10114,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-016,1","05,1","SYN05242361 31995 00000 10126 20111 40114 70500 333 59016=",
"42361099999","2022-02-09T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0140,1","+0110,1","10136,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,N,+0105,1",,,"9,9,999,9,-010,1","05,1","SYN06842361 31995 00000 10140 20110 40136 70500 333 20105 59010 555 10050=",
"42361099999","2022-02-09T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","050,1,N,0015,1","00900,1,C,N","002000,1,9,9","+0194,1","+0131,1","10152,1",,"1,1,02,1","0,1,02,1",,"02,1,+00600,1,06,1","04,1,+00900,1,08,1",,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+006,1","05,1","SYN07042361 31595 50503 10194 20131 40152 70510 85400 333 58006 82620 84830=",
"42361099999","2022-02-09T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","050,1,N,0010,1","00900,1,9,N","001000,1,9,9","+0210,1","+0130,1","10128,1",,"2,1,02,1","2,1,02,1",,"04,1,+00600,1,06,1","07,1,+00900,1,08,1",,,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+016,1","05,1","SYN07042361 31594 70502 10210 20130 40128 70522 87800 333 58016 84620 87830=",
"42361099999","2022-02-09T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","050,1,N,0010,1","00900,1,C,N","002000,1,9,9","+0186,1","+0133,1","10138,1",,"2,1,02,1","1,1,02,1",,"03,1,+00600,1,06,1","05,1,+00900,1,08,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+031,1","05,1","SYN07642361 31595 50502 10186 20133 40138 70521 85800 333 10221 58031 83620 85830=",
"42361099999","2022-02-09T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","001000,1,9,9","+0164,1","+0139,1","10161,1",,"2,1,02,1","0,1,02,1",,"02,1,+00600,1,06,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+037,1","05,1","SYN06442361 31594 20000 10164 20139 40161 70520 82500 333 58037 82620=",
"42361099999","2022-02-09T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00600,1,C,N","001000,1,9,9","+0142,1","+0124,1","10176,1",,"2,1,02,1","0,1,02,1",,"05,1,+00600,1,06,1",,,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+043,1","10,1","SYN06442361 31594 50000 10142 20124 40176 71020 85500 333 58043 85620=",
"42361099999","2022-02-09T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000050,1,9,9","+0130,1","+0123,1","10171,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+045,1","47,1","SYN05242361 31/91 90000 10130 20123 40171 74744 333 58045=",
"42361099999","2022-02-10T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000050,1,9,9","+0124,1","+0113,1","10172,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"45,1","SYN05242361 31/91 90000 10124 20113 40172 74544 555 58056=",
"42361099999","2022-02-10T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00120,1,W,N","000500,1,9,9","+0126,1","+0111,1","10191,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","240,N,+0104,1",,,"9,9,999,9,+051,1","43,1","SYN06842361 31/93 90000 10126 20111 40191 74344 333 20104 58051 555 10050=",
"42361099999","2022-02-10T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0186,1","+0117,1","10198,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+044,1","05,1","SYN05242361 31995 03602 10186 20117 40198 70500 333 58044=",
"42361099999","2022-02-10T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0224,1","+0099,1","10165,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+038,1","05,1","SYN05242361 31996 03202 10224 20099 40165 70500 333 58038=",
"42361099999","2022-02-10T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0204,1","+0091,1","10161,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+024,1","05,1","SYN05842361 31996 00000 10204 20091 40161 70500 333 10229 58024=",
"42361099999","2022-02-10T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0140,1","+0102,1","10176,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+012,1","05,1","SYN05242361 31995 00000 10140 20102 40176 70500 333 58012=",
"42361099999","2022-02-10T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0120,1","+0096,1","10183,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+004,1","05,1","SYN05242361 31995 00000 10120 20096 40183 70500 333 58004=",
"42361099999","2022-02-10T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0104,1","+0084,1","10170,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-002,1","05,1","SYN05242361 31995 00000 10104 20084 40170 70500 333 59002=",
"42361099999","2022-02-11T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0092,1","+0071,1","10170,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-004,1","05,1","SYN05242361 31995 00000 10092 20071 40170 70500 333 59004=",
"42361099999","2022-02-11T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0126,1","+0068,1","10185,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,N,+0066,1",,,"9,9,999,9,-004,1","05,1","SYN06842361 31995 00000 10126 20068 40185 70500 333 20066 59004 555 10050=",
"42361099999","2022-02-11T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0222,1","+0049,1","10181,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-013,1","05,1","SYN05242361 31996 03203 10222 20049 40181 70500 333 59013=",
"42361099999","2022-02-11T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0242,1","+0033,1","10149,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-014,1","05,1","SYN05242361 31996 00501 10242 20033 40149 70500 333 59014=",
"42361099999","2022-02-11T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0214,1","+0070,1","10147,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-013,1","05,1","SYN05842361 31996 03202 10214 20070 40147 70500 333 10246 59013=",
"42361099999","2022-02-11T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0144,1","+0085,1","10163,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-012,1","05,1","SYN05242361 31996 00000 10144 20085 40163 70500 333 59012=",
"42361099999","2022-02-11T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0116,1","+0084,1","10166,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-016,1","05,1","SYN05242361 31995 00000 10116 20084 40166 70500 333 59016=",
"42361099999","2022-02-11T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0096,1","+0079,1","10155,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-016,1","05,1","SYN05242361 31995 00000 10096 20079 40155 70500 333 59016=",
"42361099999","2022-02-12T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0084,1","+0067,1","10158,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-013,1","05,1","SYN05242361 31995 00000 10084 20067 40158 70500 333 59013=",
"42361099999","2022-02-12T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0134,1","+0073,1","10175,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,N,+0065,1",,,"9,9,999,9,-008,1","05,1","SYN06842361 31995 00000 10134 20073 40175 70500 333 20065 59008 555 10050=",
"42361099999","2022-02-12T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","360,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0232,1","+0014,1","10169,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-010,1","05,1","SYN05242361 31996 03603 10232 20014 40169 70500 333 59010=",
"42361099999","2022-02-12T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0254,1","+0029,1","10137,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-011,1","05,1","SYN05242361 31996 03602 10254 20029 40137 70500 333 59011=",
"42361099999","2022-02-12T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0228,1","+0047,1","10130,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-016,1","05,1","SYN05842361 31996 00000 10228 20047 40130 70500 333 10262 59016=",
"42361099999","2022-02-12T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0146,1","+0083,1","10147,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-016,1","05,1","SYN05242361 31996 00000 10146 20083 40147 70500 333 59016=",
"42361099999","2022-02-12T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0116,1","+0075,1","10150,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-016,1","05,1","SYN05242361 31995 00000 10116 20075 40150 70500 333 59016=",
"42361099999","2022-02-12T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0098,1","+0068,1","10143,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-012,1","05,1","SYN05242361 31995 00000 10098 20068 40143 70500 333 59012=",
"42361099999","2022-02-13T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0090,1","+0064,1","10139,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-019,1","05,1","SYN05242361 31995 00000 10090 20064 40139 70500 333 59019=",
"42361099999","2022-02-13T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0128,1","+0079,1","10158,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,N,+0067,1",,,"9,9,999,9,-018,1","05,1","SYN06842361 31996 00000 10128 20079 40158 70500 333 20067 59018 555 10050=",
"42361099999","2022-02-13T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0238,2","+0033,1","10146,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-023,1","05,1","SYN05242361 31996 01402 10238 20033 40146 70500 333 59023=",
"42361099999","2022-02-13T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0260,1","+0012,1","10115,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-022,1","05,1","SYN05242361 31996 00000 10260 20012 40115 70500 333 59022=",
"42361099999","2022-02-13T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0234,1","+0045,1","10113,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-016,1","05,1","SYN05842361 31996 00000 10234 20045 40113 70500 333 10273 59016=",
"42361099999","2022-02-13T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0158,1","+0088,1","10137,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-009,1","05,1","SYN05242361 31996 00000 10158 20088 40137 70500 333 59009=",
"42361099999","2022-02-13T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0124,1","+0084,1","10143,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-005,1","05,1","SYN05242361 31995 00000 10124 20084 40143 70500 333 59005=",
"42361099999","2022-02-13T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0104,1","+0075,1","10135,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-007,1","05,1","SYN05242361 31995 00000 10104 20075 40135 70500 333 59007=",
"42361099999","2022-02-14T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0090,1","+0069,1","10137,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-002,1","05,1","SYN05242361 31995 00000 10090 20069 40137 70500 333 59002=",
"42361099999","2022-02-14T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0120,1","+0079,1","10150,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,N,+0066,1",,,"9,9,999,9,-009,1","05,1","SYN06842361 31995 00000 10120 20079 40150 70500 333 20066 59009 555 10050=",
"42361099999","2022-02-14T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0244,2","+0044,1","10145,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-001,1","05,1","SYN05242361 31996 01402 10244 20044 40145 70500 333 59001=",
"42361099999","2022-02-14T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0266,1","+0039,1","10118,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-018,1","05,1","SYN05242361 31996 00000 10266 20039 40118 70500 333 59018=",
"42361099999","2022-02-14T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0234,1","+0057,1","10114,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+001,1","05,1","SYN05842361 31996 00202 10234 20057 40114 70500 333 10272 58001=",
"42361099999","2022-02-14T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0160,1","+0095,1","10133,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-004,1","05,1","SYN05242361 31996 00000 10160 20095 40133 70500 333 59004=",
"42361099999","2022-02-14T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0130,1","+0091,1","10149,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"99999,9,09903,1","9,9,999,9,+005,1","05,1","SYN05842361 31995 00000 10130 20091 39903 40149 70500 333 58005=",
"42361099999","2022-02-14T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0112,1","+0084,1","10140,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+005,1","05,1","SYN05242361 31995 00000 10112 20084 40140 70500 333 58005=",
"42361099999","2022-02-15T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0100,1","+0079,1","10138,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+002,1","05,1","SYN05242361 31995 00000 10100 20079 40138 70500 333 58002=",
"42361099999","2022-02-15T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0130,1","+0095,1","10160,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,N,+0080,1",,,"9,9,999,9,+011,1","05,1","SYN06842361 31995 00000 10130 20095 40160 70500 333 20080 58011 555 10050=",
"42361099999","2022-02-15T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0242,2","+0075,1","10150,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+005,1","05,1","SYN05242361 31996 00000 10242 20075 40150 70500 333 58005=",
"42361099999","2022-02-15T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0262,1","+0063,1","10114,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-003,1","05,1","SYN05242361 31996 03201 10262 20063 40114 70500 333 59003=",
"42361099999","2022-02-15T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0238,1","+0074,1","10105,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-008,1","05,1","SYN05842361 31996 00501 10238 20074 40105 70500 333 10270 59008=",
"42361099999","2022-02-15T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0164,1","+0108,1","10126,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-006,1","05,1","SYN05242361 31996 00000 10164 20108 40126 70500 333 59006=",
"42361099999","2022-02-15T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0134,1","+0103,1","10131,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-017,1","05,1","SYN05242361 31995 00000 10134 20103 40131 70500 333 59017=",
"42361099999","2022-02-15T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0118,1","+0090,1","10126,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-014,1","05,1","SYN05242361 31995 00000 10118 20090 40126 70500 333 59014=",
"42361099999","2022-02-16T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0106,1","+0086,1","10116,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-020,1","05,1","SYN05242361 31995 00000 10106 20086 40116 70500 333 59020=",
"42361099999","2022-02-16T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0142,1","+0096,1","10135,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,N,+0090,1",,,"9,9,999,9,-023,1","05,1","SYN06842361 31995 00000 10142 20096 40135 70500 333 20090 59023 555 10050=",
"42361099999","2022-02-16T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0254,2","+0067,1","10130,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-019,1","05,1","SYN05242361 31996 00000 10254 20067 40130 70500 333 59019=",
"42361099999","2022-02-16T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0280,1","+0039,1","10092,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-021,1","05,1","SYN05242361 31996 00000 10280 20039 40092 70500 333 59021=",
"42361099999","2022-02-16T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0254,1","+0067,1","10080,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-023,1","05,1","SYN05842361 31996 00000 10254 20067 40080 70500 333 10286 59023=",
"42361099999","2022-02-16T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0170,1","+0107,1","10100,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-025,1","05,1","SYN05242361 31995 00000 10170 20107 40100 70500 333 59025=",
"42361099999","2022-02-16T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0140,1","+0097,1","10109,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-020,1","05,1","SYN05242361 31995 00000 10140 20097 40109 70500 333 59020=",
"42361099999","2022-02-16T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0130,1","+0095,1","10102,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-021,1","05,1","SYN05242361 31995 00000 10130 20095 40102 70500 333 59021=",
"42361099999","2022-02-17T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0120,1","+0092,1","10104,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-011,1","05,1","SYN05242361 31995 00000 10120 20092 40104 70500 333 59011=",
"42361099999","2022-02-17T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0154,1","+0101,1","10126,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,N,+0096,1",,,"9,9,999,9,-008,1","05,1","SYN06842361 31995 00000 10154 20101 40126 70500 333 20096 59008 555 10050=",
"42361099999","2022-02-17T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0266,2","+0076,1","10124,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-005,1","05,1","SYN05242361 31996 00000 10266 20076 40124 70500 333 59005=",
"42361099999","2022-02-17T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","360,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0284,1","+0033,1","10095,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+004,1","05,1","SYN05242361 31996 03603 10284 20033 40095 70500 333 58004=",
"42361099999","2022-02-17T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0258,1","+0079,1","10086,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+006,1","05,1","SYN05842361 31996 00000 10258 20079 40086 70500 333 10289 58006=",
