"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"43302599999","2022-06-05T17:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","140,1,N,0031,1","02438,1,9,N","001200,1,9,9","+0200,1","+0180,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,2,99999,9","95,1",,,"MET078METAR VOBG 051700Z 14006KT 1200 TSRA SCT012 FEW025CB BKN080 20/18 Q1015 NOSIG=",
"43302599999","2022-06-05T18:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0062,1","02438,1,9,N","004000,1,9,9","+0190,1","+0180,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9","95,1",,,"MET078METAR VOBG 051800Z 24012KT 4000 TSRA SCT012 FEW025CB BKN080 19/18 Q1012 NOSIG=",
"43302599999","2022-06-06T00:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","020,1,N,0015,1","02438,1,C,N","006000,1,9,9","+0210,1","+0190,1","99999,9","04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 060000Z 02003KT 6000 SCT012 SCT080 21/19 Q1012 NOSIG=",
"43302599999","2022-06-06T00:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","320,1,N,0021,1","02438,1,9,N","006000,1,9,9","+0210,1","+0190,1","99999,9","04,1,+00244,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 060030Z 32004KT 6000 SCT008 BKN080 21/19 Q1012 NOSIG=",
"43302599999","2022-06-06T01:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","310,1,N,0026,1","02438,1,9,N","006000,1,9,9","+0210,1","+0190,1","99999,9","04,1,+00244,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 060100Z 31005KT 6000 SCT008 BKN080 21/19 Q1012 NOSIG=",
"43302599999","2022-06-06T01:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","300,1,N,0021,1","02438,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9","02,1,+00244,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 060130Z 30004KT 6000 FEW008 SCT080 21/20 Q1012 NOSIG=",
"43302599999","2022-06-06T02:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","300,1,N,0015,1","02438,1,C,N","006000,1,9,9","+0220,1","+0200,1","99999,9","02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 060200Z 30003KT 6000 FEW012 SCT080 22/20 Q1013 NOSIG=",
"43302599999","2022-06-06T02:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","310,1,N,0026,1","02438,1,C,N","006000,1,9,9","+0220,1","+0200,1","99999,9","02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 060230Z 31005KT 6000 FEW012 SCT080 22/20 Q1013 NOSIG=",
"43302599999","2022-06-06T03:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","340,1,N,0021,1","02438,1,C,N","006000,1,9,9","+0230,1","+0200,1","99999,9","02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 060300Z 34004KT 6000 FEW012 SCT080 23/20 Q1013 NOSIG=",
"43302599999","2022-06-06T03:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","300,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0240,1","+0200,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET057METAR VOBG 060330Z 30006KT 6000 FEW012 24/20 Q1012 NOSIG=",
"43302599999","2022-06-06T04:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","270,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0250,1","+0200,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET057METAR VOBG 060400Z 27006KT 6000 FEW012 25/20 Q1012 NOSIG=",
"43302599999","2022-06-06T04:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","270,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0260,1","+0200,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET057METAR VOBG 060430Z 27007KT 6000 FEW012 26/20 Q1012 NOSIG=",
"43302599999","2022-06-06T05:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0031,1","99999,9,9,N","008000,1,9,9","+0270,1","+0200,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET057METAR VOBG 060500Z 25006KT 8000 FEW012 27/20 Q1011 NOSIG=",
"43302599999","2022-06-06T05:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0036,1","99999,9,9,N","008000,1,9,9","+0280,1","+0200,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET057METAR VOBG 060530Z 25007KT 8000 FEW012 28/20 Q1011 NOSIG=",
"43302599999","2022-06-06T06:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0041,1","99999,9,9,N","008000,1,9,9","+0280,1","+0200,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET057METAR VOBG 060600Z 25008KT 8000 FEW012 28/20 Q1011 NOSIG=",
"43302599999","2022-06-06T06:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0046,1","99999,9,9,N","008000,1,9,9","+0280,1","+0200,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET057METAR VOBG 060630Z 25009KT 8000 FEW012 28/20 Q1011 NOSIG=",
"43302599999","2022-06-06T07:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0041,1","99999,9,9,N","008000,1,9,9","+0290,1","+0210,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET057METAR VOBG 060700Z 25008KT 8000 FEW012 29/21 Q1011 NOSIG=",
"43302599999","2022-06-06T07:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0036,1","99999,9,9,N","008000,1,9,9","+0290,1","+0210,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET057METAR VOBG 060730Z 23007KT 8000 FEW012 29/21 Q1011 NOSIG=",
"43302599999","2022-06-06T08:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0031,1","99999,9,9,N","008000,1,9,9","+0290,1","+0220,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10100,1,99999,9",,,,"MET057METAR VOBG 060800Z 23006KT 8000 FEW012 29/22 Q1010 NOSIG=",
"43302599999","2022-06-06T08:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0031,1","02438,1,C,N","008000,1,9,9","+0300,1","+0220,1","99999,9","02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOBG 060830Z 24006KT 8000 FEW012 SCT080 30/22 Q1010 NOSIG=",
"43302599999","2022-06-06T09:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","999,9,V,0010,1","02438,1,9,N","008000,1,9,9","+0300,1","+0210,1","99999,9","02,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOBG 060900Z VRB02KT 8000 FEW012 BKN080 30/21 Q1010 NOSIG=",
"43302599999","2022-06-06T10:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0041,1","02438,1,9,N","008000,1,9,9","+0290,1","+0200,1","99999,9","02,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10090,1,99999,9",,,,"MET064METAR VOBG 061000Z 25008KT 8000 FEW012 BKN080 29/20 Q1009 NOSIG=",
"43302599999","2022-06-06T10:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","220,1,N,0031,1","02438,1,9,N","008000,1,9,9","+0290,1","+0200,1","99999,9","02,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10090,1,99999,9",,,,"MET064METAR VOBG 061030Z 22006KT 8000 FEW012 BKN080 29/20 Q1009 NOSIG=",
"43302599999","2022-06-06T11:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0031,1","02438,1,C,N","008000,1,9,9","+0290,1","+0210,1","99999,9","02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10090,1,99999,9",,,,"MET064METAR VOBG 061100Z 23006KT 8000 FEW012 SCT080 29/21 Q1009 NOSIG=",
"43302599999","2022-06-06T11:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0031,1","02438,1,C,N","008000,1,9,9","+0290,1","+0210,1","99999,9","02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10090,1,99999,9",,,,"MET064METAR VOBG 061130Z 24006KT 8000 FEW012 SCT080 29/21 Q1009 NOSIG=",
"43302599999","2022-06-06T12:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0031,1","99999,9,9,N","008000,1,9,9","+0290,1","+0210,1","99999,9","02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10090,1,99999,9",,,,"MET057METAR VOBG 061200Z 24006KT 8000 FEW012 29/21 Q1009 NOSIG=",
"43302599999","2022-06-06T13:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","290,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0270,1","+0210,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10100,1,99999,9",,,,"MET066METAR VOBG 061300Z 29006KT 6000 SCT012 FEW025CB 27/21 Q1010 NOSIG=",
"43302599999","2022-06-06T14:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","290,1,N,0015,1","99999,9,9,N","006000,1,9,9","+0270,1","+0210,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET066METAR VOBG 061400Z 29003KT 6000 SCT012 FEW025CB 27/21 Q1011 NOSIG=",
"43302599999","2022-06-06T16:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","300,1,N,0072,1","99999,9,9,N","001200,1,9,9","+0210,1","+0200,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","04,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9","95,1",,,"MET089METAR VOBG 061600Z 30014KT 1200 TSRA SCT012 FEW025CB SCT080 21/20 Q1013 BECMG 3000 -TSRA=",
"43302599999","2022-06-06T16:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","230,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0210,1","+0200,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","04,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9","95,1",,,"MET079METAR VOBG 061630Z 23004KT 4000 -TSRA SCT012 FEW025CB SCT080 21/20 Q1013 NOSIG=",
"43302599999","2022-06-06T17:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0021,1","99999,9,9,N","005000,1,9,9","+0210,1","+0200,1","99999,9","04,1,+00366,1,99,9","02,1,+00762,1,09,1","04,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9","95,1",,,"MET079METAR VOBG 061700Z 25004KT 5000 -TSRA SCT012 FEW025CB SCT080 21/20 Q1013 NOSIG=",
"43302599999","2022-06-06T18:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0010,1","02438,1,C,N","006000,1,9,9","+0200,1","+0200,1","99999,9","04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 061800Z 25002KT 6000 SCT012 SCT080 20/20 Q1012 NOSIG=",
"43302599999","2022-06-07T00:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","290,1,N,0021,1","02438,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9","02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 070000Z 29004KT 6000 FEW012 SCT080 21/20 Q1011 NOSIG=",
"43302599999","2022-06-07T00:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","290,1,N,0021,1","02438,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9","02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 070030Z 29004KT 6000 FEW012 SCT080 21/20 Q1011 NOSIG=",
"43302599999","2022-06-07T01:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","290,1,N,0021,1","02438,1,C,N","006000,1,9,9","+0210,1","+0200,1","99999,9","02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 070100Z 29004KT 6000 FEW012 SCT080 21/20 Q1012 NOSIG=",
"43302599999","2022-06-07T01:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","270,1,N,0021,1","02438,1,9,N","006000,1,9,9","+0210,1","+0200,1","99999,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 070130Z 27004KT 6000 SCT012 BKN080 21/20 Q1012 NOSIG=",
"43302599999","2022-06-07T02:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0026,1","02438,1,9,N","006000,1,9,9","+0210,1","+0200,1","99999,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 070200Z 26005KT 6000 SCT012 BKN080 21/20 Q1012 NOSIG=",
"43302599999","2022-06-07T02:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0031,1","02438,1,9,N","006000,1,9,9","+0220,1","+0200,1","99999,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070230Z 26006KT 6000 SCT012 BKN080 22/20 Q1013 NOSIG=",
"43302599999","2022-06-07T03:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","270,1,N,0026,1","02438,1,9,N","006000,1,9,9","+0230,1","+0210,1","99999,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070300Z 27005KT 6000 SCT012 BKN080 23/21 Q1013 NOSIG=",
"43302599999","2022-06-07T03:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","270,1,N,0031,1","02438,1,C,N","006000,1,9,9","+0250,1","+0220,1","99999,9","02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070330Z 27006KT 6000 FEW012 SCT080 25/22 Q1013 NOSIG=",
"43302599999","2022-06-07T04:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","290,1,N,0051,1","02438,1,C,N","006000,1,9,9","+0260,1","+0220,1","99999,9","02,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070400Z 29010KT 6000 FEW012 SCT080 26/22 Q1013 NOSIG=",
"43302599999","2022-06-07T04:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0051,1","02438,1,C,N","006000,1,9,9","+0260,1","+0220,1","99999,9","04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070430Z 26010KT 6000 SCT012 SCT080 26/22 Q1013 NOSIG=",
"43302599999","2022-06-07T05:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","270,1,N,0046,1","02438,1,9,N","008000,1,9,9","+0260,1","+0210,1","99999,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070500Z 27009KT 8000 SCT012 BKN080 26/21 Q1013 NOSIG=",
"43302599999","2022-06-07T05:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0051,1","02438,1,9,N","008000,1,9,9","+0260,1","+0210,1","99999,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070530Z 26010KT 8000 SCT012 BKN080 26/21 Q1013 NOSIG=",
"43302599999","2022-06-07T06:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0051,1","02438,1,9,N","009999,1,9,9","+0260,1","+0210,1","99999,9","04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOBG 070600Z 26010KT 9999 SCT012 BKN080 26/21 Q1013 NOSIG=",
"43302599999","2022-06-07T06:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0051,1","02438,1,C,N","009999,1,9,9","+0270,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 070630Z 25010KT 9999 SCT012 SCT080 27/21 Q1012 NOSIG=",
"43302599999","2022-06-07T07:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0067,1","02438,1,C,N","009999,1,9,9","+0280,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 070700Z 24013KT 9999 SCT012 SCT080 28/21 Q1012 NOSIG=",
"43302599999","2022-06-07T07:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0062,1","00549,1,C,N","009999,1,9,9","+0280,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOBG 070730Z 26012KT 9999 SCT012 SCT018 28/21 Q1012 NOSIG=",
"43302599999","2022-06-07T08:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","270,1,N,0057,1","00549,1,C,N","009999,1,9,9","+0280,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 070800Z 27011KT 9999 SCT012 SCT018 28/21 Q1011 NOSIG=",
"43302599999","2022-06-07T08:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0062,1","00549,1,C,N","009999,1,9,9","+0280,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 070830Z 25012KT 9999 SCT012 SCT018 28/21 Q1011 NOSIG=",
"43302599999","2022-06-07T09:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0057,1","00549,1,C,N","009999,1,9,9","+0280,1","+0220,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 070900Z 25011KT 9999 SCT012 SCT018 28/22 Q1011 NOSIG=",
"43302599999","2022-06-07T09:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","240,1,N,0051,1","00549,1,C,N","009999,1,9,9","+0290,1","+0220,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 070930Z 24010KT 9999 SCT012 SCT018 29/22 Q1011 NOSIG=",
"43302599999","2022-06-07T10:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","270,1,N,0036,1","00549,1,C,N","009999,1,9,9","+0290,1","+0210,1","99999,9","02,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOBG 071030Z 27007KT 9999 FEW012 SCT018 29/21 Q1010 NOSIG=",
"43302599999","2022-06-07T11:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0041,1","00549,1,C,N","009999,1,9,9","+0290,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOBG 071100Z 25008KT 9999 SCT012 SCT018 29/21 Q1010 NOSIG=",
"43302599999","2022-06-07T11:30:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0051,1","00549,1,C,N","009999,1,9,9","+0280,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOBG 071130Z 25010KT 9999 SCT012 SCT018 28/21 Q1010 NOSIG=",
"43302599999","2022-06-07T12:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","260,1,N,0046,1","00549,1,C,N","009999,1,9,9","+0280,1","+0210,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOBG 071200Z 26009KT 9999 SCT012 SCT018 28/21 Q1010 NOSIG=",
"43302599999","2022-06-07T13:00:00","4","12.949986","77.668206","887.57","BANGALORE, IN","FM-15","99999","V020","250,1,N,0031,1","00549,1,C,N","008000,1,9,9","+0260,1","+0200,1","99999,9","04,1,+00366,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOBG 071300Z 25006KT 8000 SCT012 SCT018 26/20 Q1011 NOSIG=",
