"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","OC1","REM","EQD"
"43181099999","2022-04-05T00:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","090,1,N,0026,1","03048,1,C,N","003000,1,9,9","+0260,1","+0250,1","99999,9",,,,,,"02,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10120,1,99999,9",,"05,1",,,"MET067METAR VOBZ 050030Z 09005KT 3000 HZ FEW020 SCT100 26/25 Q1012 NOSIG=",
"43181099999","2022-04-05T01:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","090,1,N,0026,1","03048,1,C,N","005000,1,9,9","+0270,1","+0240,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10120,1,99999,9",,"05,1",,,"MET067METAR VOBZ 050100Z 09005KT 5000 HZ SCT020 SCT100 27/24 Q1012 NOSIG=",
"43181099999","2022-04-05T01:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","090,1,N,0026,1","03048,1,C,N","006000,1,9,9","+0270,1","+0240,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10130,1,99999,9",,,,,"MET064METAR VOBZ 050130Z 09005KT 6000 SCT020 SCT100 27/24 Q1013 NOSIG=",
"43181099999","2022-04-05T02:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","090,1,N,0026,1","03048,1,C,N","006000,1,9,9","+0270,1","+0240,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10130,1,99999,9",,,,,"MET064METAR VOBZ 050200Z 09005KT 6000 SCT020 SCT100 27/24 Q1013 NOSIG=",
"43181099999","2022-04-05T02:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","090,1,N,0026,1","03048,1,C,N","006000,1,9,9","+0280,1","+0240,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10140,1,99999,9",,,,,"MET064METAR VOBZ 050230Z 09005KT 6000 SCT020 SCT100 28/24 Q1014 NOSIG=",
"43181099999","2022-04-05T03:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0286,1","+0248,1","10138,1",,,,,,"05,1,+00800,1,08,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00800,1,99,9,99,9","240,M,+0356,1","240,N,+0256,1","99999,9,10110,1","9,9,999,9,+026,1",,,,"SYN08043181 32597 70000 10286 20248 30110 40138 85830 333 10356 20256 58026 555 10000=",
"43181099999","2022-04-05T03:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","130,1,N,0026,1","00762,1,C,N","006000,1,9,9","+0290,1","+0250,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10140,1,99999,9",,,,,"MET071METAR VOBZ 050300Z 13005KT 6000 SCT020 SCT025 BKN100 29/25 Q1014 NOSIG=",
"43181099999","2022-04-05T03:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","190,1,N,0026,1","00762,1,C,N","006000,1,9,9","+0290,1","+0250,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10140,1,99999,9",,,,,"MET071METAR VOBZ 050330Z 19005KT 6000 SCT020 SCT025 BKN100 29/25 Q1014 NOSIG=",
"43181099999","2022-04-05T04:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","180,1,N,0041,1","00762,1,C,N","006000,1,9,9","+0290,1","+0250,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10140,1,99999,9",,,,,"MET071METAR VOBZ 050400Z 18008KT 6000 SCT020 SCT025 BKN100 29/25 Q1014 NOSIG=",
"43181099999","2022-04-05T04:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","180,1,N,0041,1","00762,1,C,N","006000,1,9,9","+0300,1","+0250,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10130,1,99999,9",,,,,"MET071METAR VOBZ 050430Z 18008KT 6000 SCT020 SCT025 BKN100 30/25 Q1013 NOSIG=",
"43181099999","2022-04-05T05:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","200,1,N,0041,1","00762,1,C,N","006000,1,9,9","+0300,1","+0240,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10130,1,99999,9",,,,,"MET071METAR VOBZ 050500Z 20008KT 6000 SCT020 SCT025 BKN100 30/24 Q1013 NOSIG=",
"43181099999","2022-04-05T05:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","200,1,N,0062,1","00762,1,C,N","006000,1,9,9","+0310,1","+0240,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10130,1,99999,9",,,,,"MET075METAR COR VOBZ 050530Z 20012KT 6000 SCT020 SCT025 BKN100 31/24 Q1013 NOSIG=",
"43181099999","2022-04-05T06:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0330,1","+0235,1","10131,1",,,,,,"05,1,+00800,1,08,1",,,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,10104,1","9,9,999,9,+022,1",,,,"SYN05843181 32597 51802 10330 20235 30104 40131 85800 333 58022=",
"43181099999","2022-04-05T06:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","200,1,N,0041,1","00762,1,C,N","006000,1,9,9","+0330,1","+0240,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10130,1,99999,9",,,,,"MET064METAR VOBZ 050600Z 20008KT 6000 SCT020 SCT025 33/24 Q1013 NOSIG=",
"43181099999","2022-04-05T06:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","190,1,N,0041,1","00762,1,C,N","006000,1,9,9","+0340,1","+0240,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10120,1,99999,9",,,,,"MET064METAR VOBZ 050630Z 19008KT 6000 SCT020 SCT025 34/24 Q1012 NOSIG=",
"43181099999","2022-04-05T07:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","200,1,N,0041,1","00762,1,C,N","006000,1,9,9","+0350,1","+0230,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10120,1,99999,9",,,,,"MET064METAR VOBZ 050700Z 20008KT 6000 SCT020 SCT025 35/23 Q1012 NOSIG=",
"43181099999","2022-04-05T07:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","200,1,N,0041,1","00762,1,C,N","006000,1,9,9","+0350,1","+0230,1","99999,9",,,,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10110,1,99999,9",,,,,"MET064METAR VOBZ 050730Z 20008KT 6000 SCT020 SCT025 35/23 Q1011 NOSIG=",
"43181099999","2022-04-05T08:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","230,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0350,1","+0230,1","99999,9",,,,,,"04,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10110,1,99999,9",,,,,"MET057METAR VOBZ 050800Z 23006KT 6000 SCT100 35/23 Q1011 NOSIG=",
"43181099999","2022-04-05T08:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","200,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0350,1","+0230,1","99999,9",,,,,,"04,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10100,1,99999,9",,,,,"MET057METAR VOBZ 050830Z 20006KT 6000 SCT100 35/23 Q1010 NOSIG=",
"43181099999","2022-04-05T09:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0352,1","+0214,1","10101,1",,,,,,"03,1,+99999,9,03,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9",,,"99999,9,10075,1","9,9,999,9,+015,1",,,,"SYN05843181 32997 30000 10352 20214 30075 40101 83030 333 58015=",
"43181099999","2022-04-05T09:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","220,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0350,1","+0230,1","99999,9",,,,,,"04,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10100,1,99999,9",,,,,"MET057METAR VOBZ 050900Z 22007KT 6000 SCT100 35/23 Q1010 NOSIG=",
"43181099999","2022-04-05T09:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","200,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0350,1","+0230,1","99999,9",,,,,,"04,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10100,1,99999,9",,,,,"MET057METAR VOBZ 050930Z 20006KT 6000 SCT100 35/23 Q1010 NOSIG=",
"43181099999","2022-04-05T10:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","200,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0350,1","+0230,1","99999,9",,,,,,"04,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10090,1,99999,9",,,,,"MET057METAR VOBZ 051000Z 20006KT 6000 SCT100 35/23 Q1009 NOSIG=",
"43181099999","2022-04-05T10:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","220,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0350,1","+0230,1","99999,9",,,,,,"04,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10090,1,99999,9",,,,,"MET057METAR VOBZ 051030Z 22006KT 6000 SCT100 35/23 Q1009 NOSIG=",
"43181099999","2022-04-05T11:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","220,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0340,1","+0240,1","99999,9",,,,,,"02,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,03048,1,99,9,99,9",,,"10090,1,99999,9",,,,,"MET057METAR VOBZ 051100Z 22005KT 6000 FEW100 34/24 Q1009 NOSIG=",
"43181099999","2022-04-05T11:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","200,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0340,1","+0240,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10090,1,99999,9",,,,,"MET054METAR VOBZ 051130Z 20006KT 6000 NSC 34/24 Q1009 NOSIG=",
"43181099999","2022-04-05T12:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0332,1","+0220,1","10094,1",,,,,,,,,,,,,,"99999,9,10067,1","9,9,999,9,+008,1",,,,"SYN05843181 32997 01802 10332 20220 30067 40094 333 10358 58008=",
"43181099999","2022-04-05T12:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","200,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0330,1","+0240,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10090,1,99999,9",,,,,"MET054METAR VOBZ 051200Z 20005KT 6000 NSC 33/24 Q1009 NOSIG=",
"43181099999","2022-04-05T12:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","180,1,N,0010,1","22000,1,9,N","006000,1,9,9","+0320,1","+0230,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10100,1,99999,9",,,,,"MET054METAR VOBZ 051230Z 18002KT 6000 NSC 32/23 Q1010 NOSIG=",
"43181099999","2022-04-05T13:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","180,1,N,0010,1","22000,1,9,N","006000,1,9,9","+0310,1","+0240,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10100,1,99999,9",,,,,"MET054METAR VOBZ 051300Z 18002KT 6000 NSC 31/24 Q1010 NOSIG=",
"43181099999","2022-04-05T13:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","190,1,N,0021,1","99999,9,9,N","005000,1,9,9","+0300,1","+0220,1","99999,9",,,,,,"02,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10100,1,99999,9",,"05,1",,,"MET060METAR VOBZ 051330Z 19004KT 5000 HZ FEW020 30/22 Q1010 NOSIG=",
"43181099999","2022-04-05T14:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","190,1,N,0021,1","22000,1,9,N","005000,1,9,9","+0300,1","+0220,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10110,1,99999,9",,"05,1",,,"MET057METAR VOBZ 051400Z 19004KT 5000 HZ NSC 30/22 Q1011 NOSIG=",
"43181099999","2022-04-05T14:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","190,1,N,0021,1","22000,1,9,N","005000,1,9,9","+0290,1","+0220,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10110,1,99999,9",,"05,1",,,"MET057METAR VOBZ 051430Z 19004KT 5000 HZ NSC 29/22 Q1011 NOSIG=",
"43181099999","2022-04-05T15:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0284,1","+0231,1","10112,1",,,,,,"03,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10085,1","9,9,999,9,+010,1",,,,"SYN05843181 32596 30000 10284 20231 30085 40112 83500 333 58010=",
"43181099999","2022-04-05T15:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","170,1,N,0021,1","99999,9,9,N","004500,1,9,9","+0280,1","+0230,1","99999,9",,,,,,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10110,1,99999,9",,"05,1",,,"MET060METAR VOBZ 051500Z 17004KT 4500 HZ SCT020 28/23 Q1011 NOSIG=",
"43181099999","2022-04-05T15:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","200,1,N,0021,1","99999,9,9,N","004500,1,9,9","+0280,1","+0230,1","99999,9",,,,,,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10120,1,99999,9",,"05,1",,,"MET060METAR VOBZ 051530Z 20004KT 4500 HZ SCT020 28/23 Q1012 NOSIG=",
"43181099999","2022-04-05T16:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","180,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0280,1","+0240,1","99999,9",,,,,,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10120,1,99999,9",,"05,1",,,"MET060METAR VOBZ 051600Z 18004KT 4000 HZ SCT020 28/24 Q1012 NOSIG=",
"43181099999","2022-04-05T16:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","180,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0280,1","+0230,1","99999,9",,,,,,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10120,1,99999,9",,"05,1",,,"MET060METAR VOBZ 051630Z 18004KT 4000 HZ SCT020 28/23 Q1012 NOSIG=",
"43181099999","2022-04-05T17:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","180,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0280,1","+0230,1","99999,9",,,,,,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10120,1,99999,9",,"05,1",,,"MET060METAR VOBZ 051700Z 18004KT 4000 HZ SCT020 28/23 Q1012 NOSIG=",
"43181099999","2022-04-05T18:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0264,1","+0240,1","10125,1",,,,,,"04,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,10098,1","9,9,999,9,+012,1",,,,"SYN05843181 32596 40000 10264 20240 30098 40125 84500 333 58012=",
"43181099999","2022-04-06T00:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0248,1","+0236,1","10119,1",,,,,,"04,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,10092,1","9,9,999,9,+010,1",,,,"SYN05843181 32596 40000 10248 20236 30092 40119 84500 333 58010=",
"43181099999","2022-04-06T00:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","150,1,N,0015,1","99999,9,9,N","001500,1,9,9","+0250,1","+0240,1","99999,9",,,,,,"02,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10110,1,99999,9",,"10,1",,,"MET064METAR COR VOBZ 060000Z 15003KT 1500 BR FEW020 25/24 Q1011 NOSIG=",
"43181099999","2022-04-06T00:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","110,1,N,0015,1","99999,9,9,N","002500,1,9,9","+0250,1","+0240,1","99999,9",,,,,,"02,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10120,1,99999,9",,"10,1",,,"MET060METAR VOBZ 060030Z 11003KT 2500 BR FEW020 25/24 Q1012 NOSIG=",
"43181099999","2022-04-06T01:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","110,1,N,0015,1","99999,9,9,N","003500,1,9,9","+0250,1","+0240,1","99999,9",,,,,,"02,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10120,1,99999,9",,"05,1",,,"MET060METAR VOBZ 060100Z 11003KT 3500 HZ FEW020 25/24 Q1012 NOSIG=",
"43181099999","2022-04-06T01:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0250,1","+0240,1","99999,9",,,,,,"02,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10130,1,99999,9",,"05,1",,,"MET060METAR VOBZ 060130Z 10004KT 4000 HZ FEW020 25/24 Q1013 NOSIG=",
"43181099999","2022-04-06T02:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","160,1,N,0010,1","99999,9,9,N","006000,1,9,9","+0270,1","+0250,1","99999,9",,,,,,"02,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,03048,1,99,9,99,9",,,"10130,1,99999,9",,,,,"MET057METAR VOBZ 060200Z 16002KT 6000 FEW100 27/25 Q1013 NOSIG=",
"43181099999","2022-04-06T02:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","150,1,N,0010,1","99999,9,9,N","006000,1,9,9","+0290,1","+0250,1","99999,9",,,,,,"02,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,03048,1,99,9,99,9",,,"10130,1,99999,9",,,,,"MET057METAR VOBZ 060230Z 15002KT 6000 FEW100 29/25 Q1013 NOSIG=",
"43181099999","2022-04-06T03:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0292,1","+0230,1","10132,1",,,,,,"02,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0358,1","240,N,+0244,1","99999,9,10105,1","9,9,999,9,-005,1",,,,"SYN08043181 32597 20000 10292 20230 30105 40132 82500 333 10358 20244 59005 555 10000=",
"43181099999","2022-04-06T03:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","180,1,N,0021,1","99999,9,9,N","006000,1,9,9","+0300,1","+0250,1","99999,9",,,,,,"02,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10130,1,99999,9",,,,,"MET057METAR VOBZ 060300Z 18004KT 6000 FEW020 30/25 Q1013 NOSIG=",
"43181099999","2022-04-06T03:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","180,1,N,0026,1","00610,1,C,N","006000,1,9,9","+0310,1","+0250,1","99999,9",,,,,,"07,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9",,,"10140,1,99999,9",,,,,"MET057METAR VOBZ 060330Z 18005KT 6000 BKN020 31/25 Q1014 NOSIG=",
"43181099999","2022-04-06T04:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","210,1,N,0031,1","00610,1,C,N","006000,1,9,9","+0320,1","+0250,1","99999,9",,,,,,"07,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9",,,"10140,1,99999,9",,,,,"MET057METAR VOBZ 060400Z 21006KT 6000 BKN020 32/25 Q1014 NOSIG=",
"43181099999","2022-04-06T04:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","200,1,N,0026,1","00610,1,C,N","006000,1,9,9","+0330,1","+0250,1","99999,9",,,,,,"07,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9",,,"10130,1,99999,9",,,,,"MET057METAR VOBZ 060430Z 20005KT 6000 BKN020 33/25 Q1013 NOSIG=",
"43181099999","2022-04-06T05:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","210,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0340,1","+0250,1","99999,9",,,,,,"02,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10130,1,99999,9",,,,,"MET057METAR VOBZ 060500Z 21005KT 6000 FEW020 34/25 Q1013 NOSIG=",
"43181099999","2022-04-06T05:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","210,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0340,1","+0250,1","99999,9",,,,,,"02,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10130,1,99999,9",,,,,"MET057METAR VOBZ 060530Z 21005KT 6000 FEW020 34/25 Q1013 NOSIG=",
"43181099999","2022-04-06T06:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0344,1","+0185,1","10127,1",,,,,,"02,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10100,1","9,9,999,9,-004,1",,,,"SYN05843181 32597 20000 10344 20185 30100 40127 82500 333 59004=",
"43181099999","2022-04-06T06:00:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","210,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0340,1","+0220,1","99999,9",,,,,,"02,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10130,1,99999,9",,,,,"MET057METAR VOBZ 060600Z 21005KT 6000 FEW020 34/22 Q1013 NOSIG=",
"43181099999","2022-04-06T06:30:00","4","16.530433","80.796847","24.99","VIJAYAWADA, IN","FM-15","99999","V020","210,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0350,1","+0220,1","99999,9",,,,,,"02,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10120,1,99999,9",,,,,"MET057METAR VOBZ 060630Z 21005KT 6000 FEW020 35/22 Q1012 NOSIG=",
