"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","ME1","MW1","REM","EQD"
"43331099999","2022-02-01T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0250,1","+0214,1","10113,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10070,1","9,9,999,9,-008,1",,,"SYN05843331 32996 10000 10250 20214 30070 40113 80001 333 59008=","Q01    003SCCGA1"
"43331099999","2022-02-01T18:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0242,1","+0212,1","10115,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10072,1","9,9,999,9,-011,1",,,"SYN05843331 32996 10000 10242 20212 30072 40115 80001 333 59011=","Q01    003SCCGA1"
"43331099999","2022-02-01T21:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0222,1","+0207,1","10107,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10063,1","9,9,999,9,+000,1",,"05,1","SYN06443331 31995 10000 10222 20207 30063 40107 70500 80001 333 58000=","Q01    003SCCGA1"
"43331099999","2022-02-02T00:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0220,1","+0208,1","10113,1",,"2,1,02,1","2,1,02,1",,,"06,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","07,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,10069,1","9,9,999,9,+007,1",,"10,1","SYN06443331 31595 70000 10220 20208 30069 40113 71022 86501 333 58007=",
"43331099999","2022-02-02T03:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0234,1","+0219,1","10139,1",,,,,,"03,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0314,1","240,N,+0210,1","99999,9,10096,1","9,9,999,9,+010,1",,,"SYN08043331 32597 30000 10234 20219 30096 40139 83500 333 10314 20210 58010 555 10033=",
"43331099999","2022-02-02T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0290,1","+0209,1","10137,1",,,,,,"04,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,10094,1","9,9,999,9,+010,1",,,"SYN05843331 32597 40000 10290 20209 30094 40137 84500 333 58010=",
"43331099999","2022-02-02T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0300,1","+0207,1","10108,1",,,,,,,,,,,,,,"99999,9,10065,1","9,9,999,9,+014,1",,,"SYN05243331 32997 01602 10300 20207 30065 40108 333 58014=",
"43331099999","2022-02-02T12:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0264,1","+0203,1","10108,1",,,,,,,,,,,,,,"99999,9,10065,1","9,9,999,9,+015,1",,,"SYN05843331 32997 00000 10264 20203 30065 40108 333 10307 58015=",
"43331099999","2022-02-02T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0250,1","+0198,1","10130,1",,,,,,,,,,,,,,"99999,9,10087,1","9,9,999,9,+017,1",,,"SYN05243331 32996 00000 10250 20198 30087 40130 333 58017=",
"43331099999","2022-02-02T18:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0230,1","+0192,1","10131,1",,,,,,,,,,,,,,"99999,9,10087,1","9,9,999,9,+015,1",,,"SYN05243331 32996 00000 10230 20192 30087 40131 333 58015=",
"43331099999","2022-02-02T21:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0220,1","+0188,1","10120,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"99999,9,10076,1","9,9,999,9,+013,1",,"05,1","SYN05843331 31995 00000 10220 20188 30076 40120 70500 333 58013=",
"43331099999","2022-02-03T00:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0204,1","+0191,1","10122,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"99999,9,10078,1","9,9,999,9,+009,1",,"05,1","SYN05843331 31995 00000 10204 20191 30078 40122 70500 333 58009=",
"43331099999","2022-02-03T03:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0230,1","+0192,1","10138,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0307,1","240,N,+0200,1","99999,9,10095,1","9,9,999,9,-001,1",,,"SYN08043331 32997 10000 10230 20192 30095 40138 80001 333 10307 20200 59001 555 10033=","Q01    003SCCGA1"
"43331099999","2022-02-03T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0298,1","+0194,1","10133,1",,,,,,"02,1,+00800,1,08,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10090,1","9,9,999,9,-004,1",,,"SYN05843331 32597 20000 10298 20194 30090 40133 82800 333 59004=",
"43331099999","2022-02-03T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0302,1","+0202,1","10099,1",,,,,,"01,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,10056,1","9,9,999,9,-009,1",,,"SYN05843331 32597 10000 10302 20202 30056 40099 81500 333 59009=",
"43331099999","2022-02-03T12:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0268,1","+0197,1","10091,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0309,1",,"99999,9,10048,1","9,9,999,9,-017,1",,,"SYN06443331 32997 10000 10268 20197 30048 40091 80001 333 10309 59017=","Q01    003SCCGA1"
"43331099999","2022-02-03T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0250,1","+0204,1","10109,1",,,,,,"99,9,+00800,1,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,00800,1,99,9,99,9",,,"99999,9,10066,1","9,9,999,9,-021,1",,,"SYN05843331 32596 10000 10250 20204 30066 40109 80001 333 59021=","Q01    003SCCGA1"
"43331099999","2022-02-03T18:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0244,1","+0207,1","10106,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10063,1","9,9,999,9,-024,1",,,"SYN05843331 32996 10000 10244 20207 30063 40106 80001 333 59024=","Q01    003SCCGA1"
"43331099999","2022-02-03T21:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0236,1","+0205,1","10092,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10049,1","9,9,999,9,-027,1",,,"SYN05843331 32996 10000 10236 20205 30049 40092 80001 333 59027=","Q01    003SCCGA1"
"43331099999","2022-02-04T00:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0222,1","+0207,1","10097,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10053,1","9,9,999,9,-025,1",,"05,1","SYN06443331 31995 10000 10222 20207 30053 40097 70500 80001 333 59025=","Q01    003SCCGA1"
"43331099999","2022-02-04T03:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0240,1","+0206,1","10116,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0309,1","240,N,+0216,1","99999,9,10073,1","9,9,999,9,-022,1",,,"SYN08043331 32997 10000 10240 20206 30073 40116 80001 333 10309 20216 59022 555 10033=","Q01    003SCCGA1"
"43331099999","2022-02-04T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0310,1","+0215,1","10111,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,10068,1","9,9,999,9,-022,1",,,"SYN05843331 32597 21402 10310 20215 30068 40111 81501 333 59022=",
"43331099999","2022-02-04T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","110,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0308,1","+0213,1","10075,1",,,,,,"01,1,+00800,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,10032,1","9,9,999,9,-024,1",,,"SYN05843331 32597 11102 10308 20213 30032 40075 81100 333 59024=",
"43331099999","2022-02-04T12:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0280,1","+0221,1","10073,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,00800,1,99,9,99,9","240,M,+0316,1",,"99999,9,10030,1","9,9,999,9,-018,1",,,"SYN06443331 32597 20000 10280 20221 30030 40073 81501 333 10316 59018=",
"43331099999","2022-02-04T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0264,1","+0222,1","10094,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10051,1","9,9,999,9,-015,1",,,"SYN05843331 32996 10000 10264 20222 30051 40094 80001 333 59015=","Q01    003SCCGA1"
"43331099999","2022-02-04T18:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0258,1","+0222,1","10102,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10059,1","9,9,999,9,-004,1",,,"SYN05843331 32996 10000 10258 20222 30059 40102 80001 333 59004=","Q01    003SCCGA1"
"43331099999","2022-02-04T21:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0248,1","+0224,1","10094,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10051,1","9,9,999,9,+002,1",,,"SYN05843331 32596 40000 10248 20224 30051 40094 83501 333 58002=",
"43331099999","2022-02-05T00:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0238,1","+0226,1","10095,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10052,1","9,9,999,9,-001,1",,"05,1","SYN06443331 31996 10000 10238 20226 30052 40095 70500 80001 333 59001=","Q01    003SCCGA1"
"43331099999","2022-02-05T03:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0254,1","+0227,1","10119,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0316,1","240,N,+0232,1","99999,9,10076,1","9,9,999,9,+003,1",,,"SYN08043331 32597 30000 10254 20227 30076 40119 82501 333 10316 20232 58003 555 10033=",
"43331099999","2022-02-05T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0294,1","+0227,1","10124,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10081,1","9,9,999,9,+013,1",,,"SYN05843331 32597 50000 10294 20227 30081 40124 83530 333 58013=",
"43331099999","2022-02-05T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0312,1","+0228,1","10089,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,10047,1","9,9,999,9,+015,1",,,"SYN05843331 32597 30902 10312 20228 30047 40089 81501 333 58015=",
"43331099999","2022-02-05T12:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0284,1","+0225,1","10087,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10044,1","9,9,999,9,+014,1",,,"SYN06443331 32997 20000 10284 20225 30044 40087 80001 333 10320 58014=","Q01    003SCCGA1"
"43331099999","2022-02-05T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0270,1","+0232,1","10108,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10065,1","9,9,999,9,+014,1",,,"SYN05843331 32996 20000 10270 20232 30065 40108 80001 333 58014=","Q01    003SCCGA1"
"43331099999","2022-02-05T18:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0264,1","+0229,1","10118,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10075,1","9,9,999,9,+016,1",,,"SYN05843331 32996 10000 10264 20229 30075 40118 80001 333 58016=","Q01    003SCCGA1"
"43331099999","2022-02-05T21:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0252,1","+0225,1","10111,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,10068,1","9,9,999,9,+017,1",,,"SYN05843331 32596 20000 10252 20225 30068 40111 81501 333 58017=",
"43331099999","2022-02-06T00:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0246,1","+0225,1","10117,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10074,1","9,9,999,9,+022,1",,,"SYN05843331 32596 53202 10246 20225 30074 40117 83501 333 58022=",
"43331099999","2022-02-06T03:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0260,1","+0224,1","10145,1",,,,,,"04,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0320,1","240,N,+0244,1","99999,9,10101,1","9,9,999,9,+025,1",,,"SYN07043331 32597 41402 10260 20224 30101 40145 84500 333 10320 20244 58025=",
"43331099999","2022-02-06T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0306,1","+0221,1","10146,1",,,,,,"04,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,10103,1","9,9,999,9,+022,1",,,"SYN05843331 32597 41802 10306 20221 30103 40146 84500 333 58022=",
"43331099999","2022-02-06T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0310,1","+0222,1","10121,1",,,,,,"03,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10078,1","9,9,999,9,+031,1",,,"SYN05843331 32597 30000 10310 20222 30078 40121 83500 333 58031=",
"43331099999","2022-02-06T12:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0286,1","+0218,1","10121,1",,,,,,,,,,,,,,"99999,9,10078,1","9,9,999,9,+034,1",,,"SYN05843331 32997 00000 10286 20218 30078 40121 333 10322 58034=",
"43331099999","2022-02-06T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0264,1","+0213,1","10142,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10099,1","9,9,999,9,+034,1",,,"SYN05843331 32596 40000 10264 20213 30099 40142 83501 333 58034=",
"43331099999","2022-02-06T18:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0262,1","+0214,1","10147,1",,,,,,"03,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10103,1","9,9,999,9,+028,1",,,"SYN05843331 32596 30000 10262 20214 30103 40147 83500 333 58028=",
"43331099999","2022-02-06T21:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0252,1","+0213,1","10133,1",,,,,,"03,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10090,1","9,9,999,9,+022,1",,,"SYN05843331 32596 30000 10252 20213 30090 40133 83500 333 58022=",
"43331099999","2022-02-07T00:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0230,1","+0215,1","10134,1",,"0,1,02,1","0,1,02,1",,,"02,1,+00800,1,06,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10090,1","9,9,999,9,+016,1",,"05,1","SYN06443331 31595 23202 10230 20215 30090 40134 70500 82500 333 58016=",
"43331099999","2022-02-07T03:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","340,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0244,1","+0214,1","10152,1",,,,,,"99,9,+00800,1,00,1",,,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,00800,1,99,9,99,9","240,M,+0322,1","240,N,+0220,1","99999,9,10108,1","9,9,999,9,+007,1",,,"SYN08043331 32597 23402 10244 20214 30108 40152 80001 333 10322 20220 58007 555 10033=","Q01    003SCCGA1"
"43331099999","2022-02-07T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0302,1","+0192,1","10144,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10101,1","9,9,999,9,-002,1",,,"SYN05843331 32597 30902 10302 20192 30101 40144 82501 333 59002=",
"43331099999","2022-02-07T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","050,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0310,1","+0205,1","10115,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,10073,1","9,9,999,9,-005,1",,,"SYN05843331 32597 20503 10310 20205 30073 40115 81501 333 59005=",
"43331099999","2022-02-07T12:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0280,1","+0211,1","10122,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,10079,1","9,9,999,9,+001,1",,,"SYN06443331 32597 40502 10280 20211 30079 40122 81501 333 10319 58001=",
"43331099999","2022-02-07T15:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0262,1","+0214,1","10139,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10096,1","9,9,999,9,-003,1",,,"SYN05843331 32996 10000 10262 20214 30096 40139 80001 333 59003=","Q01    003SCCGA1"
"43331099999","2022-02-07T18:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","050,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0254,1","+0208,1","10137,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10094,1","9,9,999,9,-009,1",,,"SYN05843331 32996 10503 10254 20208 30094 40137 80001 333 59009=","Q01    003SCCGA1"
"43331099999","2022-02-07T21:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0236,1","+0209,1","10116,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10073,1","9,9,999,9,-017,1",,,"SYN05843331 32596 50000 10236 20209 30073 40116 82501 333 59017=",
"43331099999","2022-02-08T00:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0222,1","+0207,1","10117,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10073,1","9,9,999,9,-017,1",,"05,1","SYN06443331 31995 20000 10222 20207 30073 40117 70500 80001 333 59017=","Q01    003SCCGA1"
"43331099999","2022-02-08T03:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","340,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0236,1","+0212,1","10145,1",,,,,,"99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0319,1","240,N,+0212,1","99999,9,10101,1","9,9,999,9,-007,1",,,"SYN08043331 32997 23402 10236 20212 30101 40145 80001 333 10319 20212 59007 555 10033=","Q01    003SCCGA1"
"43331099999","2022-02-08T06:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","050,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0300,1","+0203,1","10140,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10097,1","9,9,999,9,-004,1",,,"SYN05843331 32597 40503 10300 20203 30097 40140 82501 333 59004=",
"43331099999","2022-02-08T09:00:00","4","11.9666666","79.8166666","38.0","M.O. PONDICHERRY, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0314,1","+0188,1","10107,1",,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,10065,1","9,9,999,9,-008,1",,,"SYN05843331 32597 30902 10314 20188 30065 40107 81501 333 59008=",
