"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MD1","MW1","REM","EQD"
"42139099999","2022-03-31T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0338,1","+0169,1","10075,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,+007,1","05,1","SYN05242139 31995 00502 10338 20169 40075 70500 333 58007=",
"42139099999","2022-03-31T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0370,1","+0155,1","10046,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,+006,1","05,1","SYN05242139 31996 02701 10370 20155 40046 70500 333 58006=",
"42139099999","2022-03-31T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0354,1","+0187,1","10033,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,+002,1","05,1","SYN05842139 31995 00000 10354 20187 40033 70500 333 10378 58002=",
"42139099999","2022-04-01T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0258,1","+0140,1","10068,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0378,1","240,N,+0204,1","9,9,999,9,-007,1","05,1","SYN07442139 31995 00000 10258 20140 40068 70500 333 10378 20204 59007 555 10000=",
"42139099999","2022-04-01T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0336,1","+0126,1","10064,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-011,1","05,1","SYN05242139 31995 02902 10336 20126 40064 70500 333 59011=",
"42139099999","2022-04-01T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0364,1","+0077,1","10041,1",,,,,,,,,,,"9,9,999,9,-005,1",,"SYN04642139 32996 02902 10364 20077 40041 333 59005=",
"42139099999","2022-04-01T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0340,1","+0085,1","10035,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,+000,1","05,1","SYN05842139 31995 02702 10340 20085 40035 70500 333 10372 58000=",
"42139099999","2022-04-02T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0258,1","+0123,1","10090,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0372,1","240,N,+0146,1","9,9,999,9,+022,1","05,1","SYN07442139 31995 00000 10258 20123 40090 70500 333 10372 20146 58022 555 10000=",
"42139099999","2022-04-02T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0348,1","+0121,1","10093,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,+030,1","05,1","SYN05242139 31996 00000 10348 20121 40093 70500 333 58030=",
"42139099999","2022-04-02T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0382,1","+0111,1","10069,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,+028,1","05,1","SYN05242139 31996 00000 10382 20111 40069 70500 333 58028=",
"42139099999","2022-04-02T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0354,1","+0145,1","10056,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0383,1",,"9,9,999,9,+023,1","05,1","SYN05842139 31995 00000 10354 20145 40056 70500 333 10383 58023=",
"42139099999","2022-04-03T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0260,1","+0143,1","10086,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0383,1","240,N,+0156,1","9,9,999,9,-004,1","05,1","SYN07442139 31995 00000 10260 20143 40086 70500 333 10383 20156 59004 555 10000=",
"42139099999","2022-04-03T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0348,1","+0116,1","10079,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-014,1","05,1","SYN05242139 31995 01602 10348 20116 40079 70500 333 59014=",
"42139099999","2022-04-03T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0380,1","+0113,1","10050,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-018,1","05,1","SYN05242139 31995 00000 10380 20113 40050 70500 333 59018=",
"42139099999","2022-04-03T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0356,1","+0124,1","10042,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-014,1","05,1","SYN05842139 31995 00000 10356 20124 40042 70500 333 10393 59014=",
"42139099999","2022-04-04T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0258,1","+0123,1","10065,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0393,1","240,N,+0154,1","9,9,999,9,-020,1","05,1","SYN07442139 31995 00000 10258 20123 40065 70500 333 10393 20154 59020 555 10000=",
"42139099999","2022-04-04T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0338,1","+0134,1","10065,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-014,1","05,1","SYN05242139 31996 03201 10338 20134 40065 70500 333 59014=",
"42139099999","2022-04-04T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0378,1","+0120,1","10050,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,+000,1","05,1","SYN05242139 31996 03201 10378 20120 40050 70500 333 58000=",
"42139099999","2022-04-04T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0356,1","+0129,1","10046,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,+004,1","05,1","SYN05842139 31995 00000 10356 20129 40046 70500 333 10380 58004=",
"42139099999","2022-04-05T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0266,1","+0107,1","10102,1",,"0,1,02,1","0,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0380,1","240,N,+0163,1","9,9,999,9,+036,1","05,1","SYN08042139 31995 30000 10266 20107 40102 70500 80001 333 10380 20163 58036 555 10000=","Q01    003SCCGA1"
"42139099999","2022-04-05T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0350,1","+0119,1","10103,1",,"1,1,02,1","1,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,+038,1","05,1","SYN05842139 31996 33202 10350 20119 40103 70511 80001 333 58038=","Q01    003SCCGA1"
"42139099999","2022-04-05T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0376,1","+0062,1","10081,1",,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,+029,1",,"SYN05242139 32996 33202 10376 20062 40081 80001 333 58029=","Q01    003SCCGA1"
"42139099999","2022-04-05T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0360,1","+0087,1","10069,1",,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,+022,1",,"SYN05842139 32996 40000 10360 20087 40069 80001 333 10384 58022=","Q01    003SCCGA1"
"42139099999","2022-04-06T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0276,1","+0102,1","10105,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0384,1","240,N,+0164,1","9,9,999,9,+004,1","05,1","SYN07442139 31995 00000 10276 20102 40105 70500 333 10384 20164 58004 555 10000=",
"42139099999","2022-04-06T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0354,1","+0099,1","10108,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,+004,1","05,1","SYN05242139 31995 02702 10354 20099 40108 70500 333 58004=",
"42139099999","2022-04-06T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0384,1","+0059,1","10077,1",,,,,,,,,,,"9,9,999,9,-003,1",,"SYN04642139 32996 02702 10384 20059 40077 333 59003=",
"42139099999","2022-04-06T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0368,1","+0072,1","10061,1",,"0,1,02,1","0,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,-007,1","05,1","SYN06442139 31995 30000 10368 20072 40061 70500 80001 333 10390 59007=","Q01    003SCCGA1"
"42139099999","2022-04-07T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0276,1","+0112,1","10104,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0390,1","240,N,+0179,1","9,9,999,9,-001,1","05,1","SYN07442139 31995 00000 10276 20112 40104 70500 333 10390 20179 59001 555 10000=",
"42139099999","2022-04-07T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0364,1","+0137,1","10097,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-008,1","05,1","SYN05242139 31996 03202 10364 20137 40097 70500 333 59008=",
"42139099999","2022-04-07T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0394,1","+0147,1","10065,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-011,1","05,1","SYN05242139 31996 03201 10394 20147 40065 70500 333 59011=",
"42139099999","2022-04-07T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0376,1","+0117,1","10048,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0394,1",,"9,9,999,9,-011,1","05,1","SYN05842139 31995 00000 10376 20117 40048 70500 333 10394 59011=",
"42139099999","2022-04-08T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0280,1","+0122,1","10079,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0394,1","240,N,+0180,1","9,9,999,9,-025,1","05,1","SYN07442139 31995 00000 10280 20122 40079 70500 333 10394 20180 59025 555 10000=",
"42139099999","2022-04-08T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0368,1","+0138,1","10070,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-027,1","05,1","SYN05242139 31995 00000 10368 20138 40070 70500 333 59027=",
"42139099999","2022-04-08T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0396,1","+0115,1","10036,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-028,1","05,1","SYN05242139 31995 00000 10396 20115 40036 70500 333 59028=",
"42139099999","2022-04-08T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0380,1","+0129,1","10022,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0402,1",,"9,9,999,9,-026,1","05,1","SYN05842139 31995 00000 10380 20129 40022 70500 333 10402 59026=",
"42139099999","2022-04-09T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0290,1","+0165,1","10058,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0402,1","240,N,+0179,1","9,9,999,9,-019,1","05,1","SYN07442139 31995 00000 10290 20165 40058 70500 333 10402 20179 59019 555 10000=",
"42139099999","2022-04-09T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0370,1","+0142,1","10057,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-012,1","05,1","SYN05242139 31996 03201 10370 20142 40057 70500 333 59012=",
"42139099999","2022-04-09T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0402,1","+0109,1","10026,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-009,1","05,1","SYN05242139 31996 03201 10402 20109 40026 70500 333 59009=",
"42139099999","2022-04-09T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0386,1","+0157,1","10007,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0407,1",,"9,9,999,9,-013,1","05,1","SYN05842139 31995 00000 10386 20157 40007 70500 333 10407 59013=",
"42139099999","2022-04-10T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0286,1","+0164,1","10053,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0407,1","240,N,+0201,1","9,9,999,9,-005,1","05,1","SYN07442139 31995 00000 10286 20164 40053 70500 333 10407 20201 59005 555 10000=",
"42139099999","2022-04-10T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0366,1","+0154,1","10046,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-011,1","05,1","SYN05242139 31996 03201 10366 20154 40046 70500 333 59011=",
"42139099999","2022-04-10T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0396,1","+0115,1","10019,1",,,,,,,,,,,"9,9,999,9,-008,1",,"SYN04642139 32996 00000 10396 20115 40019 333 59008=",
"42139099999","2022-04-10T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0380,1","+0183,1","10002,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0403,1",,"9,9,999,9,-014,1","05,1","SYN05842139 31996 00000 10380 20183 40002 70500 333 10403 59014=",
"42139099999","2022-04-11T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0294,1","+0142,1","10048,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0403,1","240,N,+0198,1","9,9,999,9,-004,1","05,1","SYN07442139 31995 00000 10294 20142 40048 70500 333 10403 20198 59004 555 10000=",
"42139099999","2022-04-11T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0380,1","+0134,1","10040,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-005,1","05,1","SYN05242139 31996 02701 10380 20134 40040 70500 333 59005=",
"42139099999","2022-04-11T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0406,1","+0127,1","10008,1",,"0,1,02,1","0,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,-009,1","05,1","SYN05842139 31996 02701 10406 20127 40008 70500 80001 333 59009=","Q01    003SCCGA1"
"42139099999","2022-04-11T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0386,1","+0157,1","09993,1",,"0,1,02,1","0,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0410,1",,"9,9,999,9,-008,1","05,1","SYN06442139 31995 20000 10386 20157 49993 70500 80001 333 10410 59008=","Q01    003SCCGA1"
"42139099999","2022-04-12T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0268,1","+0169,1","10051,1",,"1,1,02,1","1,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0410,1","240,N,+0200,1","9,9,999,9,+001,1","05,1","SYN08042139 31995 40502 10268 20169 40051 70511 80001 333 10410 20200 58001 555 10000=","Q01    003SCCGA1"
"42139099999","2022-04-12T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0350,1","+0169,1","10042,1",,"1,1,02,1","1,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,+000,1","05,1","SYN05842139 31995 40000 10350 20169 40042 70511 80001 333 58000=","Q01    003SCCGA1"
"42139099999","2022-04-12T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0380,1","+0138,1","10017,1",,"2,1,02,1","1,1,02,1","02,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,+006,1","05,1","SYN05842139 31995 50000 10380 20138 40017 70521 82031 333 58006=",
"42139099999","2022-04-12T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0346,1","+0184,1","10003,1",,"2,1,02,1","2,1,02,1","01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00800,1,99,9,99,9","240,M,+0385,1",,"9,9,999,9,+005,1","05,1","SYN06442139 31595 70000 10346 20184 40003 70522 81531 333 10385 58005=",
"42139099999","2022-04-13T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0290,1","+0229,1","10047,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0385,1","240,N,+0196,1","9,9,999,9,-003,1","05,1","SYN07442139 31995 01402 10290 20229 40047 70500 333 10385 20196 59003 555 10000=",
"42139099999","2022-04-13T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0368,1","+0124,1","10033,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-008,1","05,1","SYN05242139 31996 02702 10368 20124 40033 70500 333 59008=",
"42139099999","2022-04-13T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0394,1","+0068,1","10002,1",,,,,,,,,,,"9,9,999,9,-013,1",,"SYN04642139 32996 00000 10394 20068 40002 333 59013=",
"42139099999","2022-04-13T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0370,1","+0142,1","09989,1",,,,,,,,,"240,M,+0401,1",,"9,9,999,9,-011,1",,"SYN05242139 32996 00000 10370 20142 49989 333 10401 59011=",
"42139099999","2022-04-14T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0276,1","+0139,1","10034,1",,"1,1,02,1","0,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0401,1","240,N,+0216,1","9,9,999,9,-014,1","05,1","SYN08042139 31995 20000 10276 20139 40034 70510 80001 333 10401 20216 59014 555 10000=","Q01    003SCCGA1"
"42139099999","2022-04-14T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0346,1","+0159,1","10031,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-004,1","05,1","SYN05242139 31996 03201 10346 20159 40031 70500 333 59004=",
"42139099999","2022-04-14T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0388,1","+0111,1","10001,1",,,,,,,,,,,"9,9,999,9,-001,1",,"SYN04642139 32996 03602 10388 20111 40001 333 59001=",
"42139099999","2022-04-14T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0368,1","+0129,1","09984,1",,,,,,,,,"240,M,+0394,1",,"9,9,999,9,-005,1",,"SYN05242139 32996 00000 10368 20129 49984 333 10394 59005=",
"42139099999","2022-04-15T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0284,1","+0158,1","10038,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0394,1","240,N,+0183,1","9,9,999,9,+005,1","05,1","SYN07442139 31995 00000 10284 20158 40038 70500 333 10394 20183 58005 555 10000=",
"42139099999","2022-04-15T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","200,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0340,1","+0123,1","10036,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,+004,1","05,1","SYN05242139 31996 02001 10340 20123 40036 70500 333 58004=",
"42139099999","2022-04-15T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0376,1","+0132,1","10010,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,+008,1","05,1","SYN05242139 31996 02702 10376 20132 40010 70500 333 58008=",
"42139099999","2022-04-15T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0362,1","+0148,1","09995,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0379,1",,"9,9,999,9,+011,1","05,1","SYN05842139 31995 00000 10362 20148 49995 70500 333 10379 58011=",
"42139099999","2022-04-16T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","360,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0280,1","+0127,1","10038,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0379,1","240,N,+0177,1","9,9,999,9,-001,1","05,1","SYN07442139 31995 03601 10280 20127 40038 70500 333 10379 20177 59001 555 10000=",
"42139099999","2022-04-16T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0350,1","+0114,1","10031,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-004,1","05,1","SYN05242139 31996 01401 10350 20114 40031 70500 333 59004=",
"42139099999","2022-04-16T09:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0378,1","+0115,1","10003,1",,"0,1,02,1","0,1,02,1",,,,,,,,"9,9,999,9,-007,1","05,1","SYN05242139 31996 01402 10378 20115 40003 70500 333 59007=",
"42139099999","2022-04-16T12:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0364,1","+0146,1","09988,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0388,1",,"9,9,999,9,-007,1","05,1","SYN05842139 31995 00000 10364 20146 49988 70500 333 10388 59007=",
"42139099999","2022-04-17T03:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0300,1","+0133,1","10037,1",,"0,1,02,1","0,1,02,1",,,,,,"240,M,+0388,1","240,N,+0174,1","9,9,999,9,+001,1","05,1","SYN07442139 31995 00000 10300 20133 40037 70500 333 10388 20174 58001 555 10000=",
"42139099999","2022-04-17T06:00:00","4","29.0166666","77.7166667","222.0","MEERUT, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0376,1","+0122,1","10036,1",,"0,1,02,1","0,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,+008,1","05,1","SYN05842139 31995 30000 10376 20122 40036 70500 80001 333 58008=","Q01    003SCCGA1"
