"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","ED1","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","MW3","REM","EQD"
"42189099999","2022-08-22T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0350,1","+0245,1","09972,1",,"1,1,02,1","0,1,02,1",,"03,1,+00600,1,06,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,-015,1","05,1",,,"SYN06442189 31595 32302 10350 20245 49972 70510 83500 333 59015 83620=",
"42189099999","2022-08-22T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","002000,1,9,9","+0332,1","+0250,1","09967,1",,"1,1,02,1","0,1,02,1",,"01,1,+03000,1,03,1","03,1,+06000,1,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,03000,1,99,9,99,9","240,M,+0354,1",,,"9,9,999,9,-003,1","05,1",,,"SYN07642189 31995 31401 10332 20250 49967 70510 81031 333 10354 59003 81360 83070=",
"42189099999","2022-08-22T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0306,1","+0261,1","09994,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+003,1","05,1",,,"SYN05242189 31995 00000 10306 20261 49994 70500 333 58003=",
"42189099999","2022-08-22T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0296,1","+0259,1","09999,1",,"0,1,02,1","0,1,02,1",,"03,1,+00600,1,06,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+007,1","05,1",,,"SYN06442189 31595 30000 10296 20259 49999 70500 83500 333 58007 83620=",
"42189099999","2022-08-22T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0290,1","+0256,1","09993,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+009,1","05,1",,,"SYN05242189 31995 00000 10290 20256 49993 70500 333 58009=",
"42189099999","2022-08-23T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0280,1","+0257,1","10001,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+015,1","05,1",,,"SYN05242189 31995 00000 10280 20257 40001 70500 333 58015=",
"42189099999","2022-08-23T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","140,1,N,0005,1","02400,1,9,N","002000,1,9,9","+0298,1","+0262,1","10014,1",,"2,1,02,1","2,1,02,1",,"04,1,+00600,1,06,1","07,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00600,1,99,9,99,9","240,M,+0354,1","240,N,+0266,1",,"9,9,999,9,+023,1","05,1",,,"SYN09242189 31595 71401 10298 20262 40014 70522 84520 333 10354 20266 58023 84620 87458 555 10252=",
"42189099999","2022-08-23T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","140,1,N,0010,1","03000,1,9,N","002000,1,9,9","+0326,1","+0259,1","10019,1",,"2,1,02,1","1,1,02,1",,"04,1,+00600,1,06,1","05,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+024,1","05,1",,,"SYN07042189 31595 51402 10326 20259 40019 70521 84530 333 58024 84620 85360=",
"42189099999","2022-08-23T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","090,1,N,0026,1","00900,1,9,N","002000,1,9,9","+0346,1","+0254,1","10007,1",,"2,1,02,1","2,1,02,1",,"04,1,+00600,1,06,1","06,1,+00900,1,08,1",,,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+035,1","05,1",,,"SYN07042189 31595 60905 10346 20254 40007 70522 86800 333 58035 84620 86830=",
"42189099999","2022-08-23T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","140,1,N,0021,1","22000,1,9,N","002000,1,9,9","+0330,1","+0251,1","09998,1",,"2,1,02,1","0,1,02,1",,"02,1,+00900,1,08,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00900,1,99,9,99,9","240,M,+0350,1",,,"9,9,999,9,+031,1","05,1",,,"SYN07042189 31595 21404 10330 20251 49998 70520 82200 333 10350 58031 82830=",
"42189099999","2022-08-23T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0310,1","+0260,1","10028,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"99999,9,09837,1","9,9,999,9,+033,1","05,1",,,"SYN05842189 31995 00000 10310 20260 39837 40028 70500 333 58033=",
"42189099999","2022-08-23T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0300,1","+0249,1","10049,1",,"0,1,02,1","0,1,02,1",,"03,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,+049,1","05,1",,,"SYN06442189 31995 30000 10300 20249 40049 70500 83030 333 58049 83360=",
"42189099999","2022-08-23T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,C,N","002000,1,9,9","+0294,1","+0251,1","10043,1",,"0,1,02,1","0,1,02,1",,"02,1,+00750,1,06,1","03,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00750,1,99,9,99,9",,,,"9,9,999,9,+049,1","05,1",,,"SYN07042189 31595 30000 10294 20251 40043 70500 82520 333 58049 82625 83458=","Q01 024003SCOCIG"
"42189099999","2022-08-24T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00750,1,C,N","002000,1,9,9","+0274,1","+0268,1","10059,1","21,0020,3,1","2,1,02,1","2,1,02,1",,"06,1,+00750,1,06,1","08,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00750,1,99,9,99,9",,,,"9,9,999,9,+057,1","60,1",,,"SYN07642189 21595 80000 10274 20268 40059 76022 8652/ 333 58057 6002/ 86625 88458=",
"42189099999","2022-08-24T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","090,1,N,0021,1","00600,1,9,N","002000,1,9,9","+0266,1","+0249,1","10074,1","24,0030,3,1","6,1,02,1","2,1,02,1",,"04,1,+00450,1,07,1","06,1,+00600,1,06,1","08,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00450,1,99,9,99,9","240,M,+0350,1","240,N,+0255,1",,,"05,1",,,"SYN11642189 21495 80904 10266 20249 40074 70562 8672/ 333 10350 20255 56299 58056 6003/ 84715 86620 88458 555 00027 10255=",
"42189099999","2022-08-24T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","090,1,N,0010,1","00900,1,C,N","004000,1,9,9","+0314,1","+0258,1","10061,1",,"6,1,02,1","2,1,02,1",,"05,1,+00900,1,08,1",,,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00900,1,99,9,99,9",,,,"9,9,999,9,+041,1","05,1",,,"SYN06442189 31596 50902 10314 20258 40061 70562 85200 333 58041 85830=",
"42189099999","2022-08-24T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","090,1,N,0005,1","00900,1,C,N","004000,1,9,9","+0330,1","+0245,1","10037,1",,"2,1,02,1","2,1,02,1",,"02,1,+00600,1,06,1","05,1,+00900,1,08,1",,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+028,1","05,1",,,"SYN07042189 31596 60901 10330 20245 40037 70522 85830 333 58028 82620 85830=",
"42189099999","2022-08-24T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00900,1,C,N","002000,1,9,9","+0324,1","+0247,1","10023,1",,"2,1,02,1","2,1,02,1",,"02,1,+00600,1,06,1","04,1,+00900,1,08,1",,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00600,1,99,9,99,9","240,M,+0334,1",,,"9,9,999,9,+024,1","05,1",,,"SYN07642189 31595 50000 10324 20247 40023 70522 84830 333 10334 58024 82620 84830=",
"42189099999","2022-08-24T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00600,1,C,N","002000,1,9,9","+0292,1","+0255,1","10049,1",,"2,1,02,1","2,1,02,1",,"05,1,+00600,1,06,1","07,1,+03000,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+021,1","05,1",,,"SYN07042189 31595 70000 10292 20255 40049 70522 85520 333 58021 85620 87460=",
"42189099999","2022-08-24T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","03000,1,C,N","002000,1,9,9","+0276,1","+0262,1","10046,1","15,0005,3,1","9,1,02,1","6,1,02,1",,"03,1,+00600,1,06,1","05,1,+03000,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,-005,1","05,1",,,"SYN07642189 21595 50000 10276 20262 40046 70596 83520 333 59005 6995/ 83620 85460=",
"42189099999","2022-08-24T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0264,1","+0250,1","10032,1","18,0005,3,1","1,1,02,1","0,1,02,1",,"02,1,+06000,1,00,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,06000,1,99,9,99,9",,,,"9,9,999,9,-012,1","05,1",,,"SYN07042189 21995 20000 10264 20250 40032 70510 80001 333 59012 6995/ 82070=",
"42189099999","2022-08-25T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","03000,1,C,N","002000,1,9,9","+0266,1","+0252,1","10032,1","21,0005,3,1","2,1,02,1","2,1,02,1",,"03,1,+00600,1,06,1","05,1,+03000,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,-027,1","05,1",,,"SYN07642189 21595 50000 10266 20252 40032 70522 83520 333 59027 6995/ 83620 85460=",
"42189099999","2022-08-25T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","002000,1,9,9","+0290,1","+0259,1","10049,1","24,0005,3,1","2,1,02,1","1,1,02,1",,"02,1,+00600,1,06,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00600,1,99,9,99,9","240,M,+0334,1","240,N,+0254,1",,"9,9,999,9,-023,1","05,1",,,"SYN09842189 21595 22301 10290 20259 40049 70521 82500 333 10334 20254 59023 6995/ 82620 555 00005 10255=",
"42189099999","2022-08-25T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","002000,1,9,9","+0330,1","+0257,1","10047,1",,"1,1,02,1","1,1,02,1",,"04,1,+00600,1,06,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,-013,1","05,1",,,"SYN06442189 31595 41401 10330 20257 40047 70511 84500 333 59013 84620=",
"42189099999","2022-08-25T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","02400,1,C,N","002000,1,9,9","+0344,1","+0261,1","10021,1",,"2,1,02,1","2,1,02,1",,"03,1,+00750,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00750,1,99,9,99,9",,,,"9,9,999,9,-015,1","05,1",,,"SYN07042189 31595 50000 10344 20261 40021 70522 83520 333 59015 83625 85458=",
"42189099999","2022-08-25T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","02400,1,C,N","002000,1,9,9","+0338,1","+0254,1","10006,1",,"2,1,02,1","2,1,02,1",,"03,1,+00750,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00750,1,99,9,99,9","240,M,+0350,1",,,"9,9,999,9,-016,1","05,1",,,"SYN07642189 31595 50000 10338 20254 40006 70522 83520 333 10350 59016 83625 85458=",
"42189099999","2022-08-25T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0308,1","+0260,1","10023,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-026,1","05,1",,,"SYN05242189 31995 00000 10308 20260 40023 70500 333 59026=",
"42189099999","2022-08-25T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0294,1","+0260,1","10027,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-017,1","05,1",,,"SYN05242189 31995 00000 10294 20260 40027 70500 333 59017=",
"42189099999","2022-08-25T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0286,1","+0261,1","10018,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-013,1","05,1",,,"SYN05242189 31995 00000 10286 20261 40018 70500 333 59013=",
"42189099999","2022-08-26T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0278,1","+0258,1","10023,1",,"0,1,02,1","0,1,02,1",,"01,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,-009,1","05,1",,,"SYN06442189 31995 10000 10278 20258 40023 70500 81030 333 59009 81360=",
"42189099999","2022-08-26T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0300,1","+0267,1","10031,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0350,1","240,N,+0264,1",,"9,9,999,9,-017,1","05,1",,,"SYN07442189 31995 00000 10300 20267 40031 70500 333 10350 20264 59017 555 10255=",
"42189099999","2022-08-26T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00750,1,C,N","002000,1,9,9","+0336,1","+0267,1","10030,1",,"2,1,02,1","2,1,02,1",,"05,1,+00750,1,06,1","07,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00750,1,99,9,99,9",,,"99999,9,09841,1","9,9,999,9,-017,1","05,1",,,"SYN07642189 31595 70000 10336 20267 39841 40030 70522 85520 333 59017 85625 87458=",
"42189099999","2022-08-26T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","320,1,N,0005,1","03000,1,C,N","002000,1,9,9","+0340,1","+0250,1","10009,1","06,0004,3,1","6,1,02,1","2,1,02,1",,"02,1,+00600,1,06,1","05,1,+03000,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,-012,1","05,1",,,"SYN07642189 21595 53201 10340 20250 40009 70562 83820 333 59012 6994/ 82620 85460=",
"42189099999","2022-08-26T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0015,1","22000,1,9,N","002000,1,9,9","+0336,1","+0258,1","09991,1","09,0004,3,1","6,1,02,1","0,1,02,1",,"01,1,+00750,1,06,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00750,1,99,9,99,9","240,M,+0351,1",,,"9,9,999,9,-015,1","05,1",,,"SYN07642189 21595 12303 10336 20258 49991 70560 81500 333 10351 59015 6994/ 81625=",
"42189099999","2022-08-26T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0314,1","+0264,1","10008,1","12,0004,3,1","0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-013,1","05,1",,,"SYN05842189 21995 00000 10314 20264 40008 70500 333 59013 6994/=",
"42189099999","2022-08-26T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0300,1","+0255,1","10019,1","15,0004,3,1","0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-008,1","05,1",,,"SYN05842189 21995 00000 10300 20255 40019 70500 333 59008 6994/=",
"42189099999","2022-08-26T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0290,1","+0256,1","10007,1","18,0004,3,1","0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-010,1","05,1",,,"SYN05842189 21995 00000 10290 20256 40007 70500 333 59010 6994/=",
"42189099999","2022-08-27T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0280,1","+0257,1","10009,1","21,0004,3,1","0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-013,1","05,1",,,"SYN05842189 21995 00000 10280 20257 40009 70500 333 59013 6994/=",
"42189099999","2022-08-27T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0292,1","+0264,1","10019,1","24,0004,3,1","0,1,02,1","0,1,02,1",,"02,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,03000,1,99,9,99,9","240,M,+0351,1","240,N,+0267,1",,"9,9,999,9,-012,1","05,1",,,"SYN09842189 21995 20000 10292 20264 40019 70500 82030 333 10351 20267 59012 6994/ 82360 555 00004 10255=",
"42189099999","2022-08-27T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0332,1","+0262,1","10018,1",,"0,1,02,1","0,1,02,1",,"03,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,-012,1","05,1",,,"SYN06442189 31995 30000 10332 20262 40018 70500 83030 333 59012 83360=",
"42189099999","2022-08-27T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0015,1","00900,1,C,N","002000,1,9,9","+0354,1","+0263,1","09995,1",,"2,1,02,1","0,1,02,1",,"06,1,+00900,1,08,1",,,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,00900,1,99,9,99,9",,,,"9,9,999,9,-013,1","05,1",,,"SYN06442189 31595 62703 10354 20263 49995 70520 86200 333 59013 86830=",
"42189099999","2022-08-27T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0021,1","22000,1,9,N","002000,1,9,9","+0340,1","+0256,1","09977,1",,"2,1,02,1","0,1,02,1",,"02,1,+00900,1,08,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00900,1,99,9,99,9","240,M,+0356,1",,,"9,9,999,9,-014,1","05,1",,,"SYN07042189 31595 22704 10340 20256 49977 70520 82200 333 10356 59014 82830=",
"42189099999","2022-08-27T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0316,1","+0260,1","09998,1",,"1,1,02,1","0,1,02,1",,"02,1,+06000,1,00,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,06000,1,99,9,99,9",,,,"9,9,999,9,-010,1","05,1",,,"SYN06442189 31995 22302 10316 20260 49998 70510 80001 333 59010 82070=",
"42189099999","2022-08-27T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0304,1","+0262,1","10013,1",,"1,1,02,1","0,1,02,1",,"02,1,+06000,1,00,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,06000,1,99,9,99,9",,,,"9,9,999,9,-005,1","05,1",,,"SYN06442189 31995 20000 10304 20262 40013 70510 80001 333 59005 82070=",
"42189099999","2022-08-27T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","03000,1,C,N","002000,1,9,9","+0296,1","+0262,1","10004,1",,"2,1,02,1","2,1,02,1",,"03,1,+00600,1,06,1","05,1,+03000,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,-002,1","05,1",,,"SYN07042189 31595 50000 10296 20262 40004 70522 83520 333 59002 83620 85460=",
"42189099999","2022-08-28T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00600,1,C,N","002000,1,9,9","+0288,1","+0269,1","10010,1",,"2,1,02,1","2,1,02,1",,"05,1,+00600,1,06,1","07,1,+03000,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+002,1","05,1",,,"SYN07042189 31595 70000 10288 20269 40010 70522 85520 333 58002 85620 87460=",
"42189099999","2022-08-28T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0015,1","07500,1,9,N","002000,1,9,9","+0294,1","+0257,1","10018,1",,"2,1,02,1","2,1,02,1",,"06,1,+07500,1,00,1",,,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,07500,1,99,9,99,9","240,M,+0356,1","240,N,+0270,1",,"9,9,999,9,-001,1","05,1",,,"SYN08642189 31995 62303 10294 20257 40018 70522 80001 333 10356 20270 59001 86075 555 10255=",
"42189099999","2022-08-28T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0021,1","00900,1,9,N","002000,1,9,9","+0334,1","+0256,1","10025,1",,"2,1,02,1","2,1,02,1",,"03,1,+00600,1,06,1","06,1,+00900,1,08,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+007,1","05,1",,,"SYN07042189 31595 62704 10334 20256 40025 70522 86800 333 58007 83620 86830=",
"42189099999","2022-08-28T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0005,1","00900,1,9,N","002000,1,9,9","+0346,1","+0254,1","10007,1",,"2,1,02,1","2,1,02,1",,"03,1,+00600,1,06,1","06,1,+00900,1,08,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00600,1,99,9,99,9",,,,"9,9,999,9,+012,1","05,1",,,"SYN07042189 31595 62701 10346 20254 40007 70522 86800 333 58012 83620 86830=",
"42189099999","2022-08-28T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0005,1","06000,1,C,N","002000,1,9,9","+0340,1","+0247,1","10002,1",,"2,1,02,1","1,1,02,1",,"02,1,+00900,1,08,1","05,1,+06000,1,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00900,1,99,9,99,9","240,M,+0349,1",,,"9,9,999,9,+025,1","05,1",,,"SYN07642189 31595 52701 10340 20247 40002 70521 82101 333 10349 58025 82830 85070=",
"42189099999","2022-08-28T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","02400,1,C,N","002000,1,9,9","+0320,1","+0240,1","10020,1",,"2,1,02,1","2,1,02,1",,"03,1,+00750,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00750,1,99,9,99,9",,,,"9,9,999,9,+022,1","05,1",,,"SYN07042189 31595 50000 10320 20240 40020 70522 83520 333 58022 83625 85458=",
"42189099999","2022-08-28T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","02400,1,C,N","002000,1,9,9","+0286,1","+0255,1","10050,1",,"2,1,02,1","2,1,02,1",,"03,1,+00750,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00750,1,99,9,99,9",,,,"9,9,999,9,+035,1","05,1",,,"SYN07042189 31595 50000 10286 20255 40050 70522 83520 333 58035 83625 85458=",
"42189099999","2022-08-28T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","02400,1,C,N","002000,1,9,9","+0284,1","+0256,1","10045,1",,"2,1,02,1","2,1,02,1",,"03,1,+00750,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00750,1,99,9,99,9",,,,"9,9,999,9,+039,1","05,1",,,"SYN07042189 31595 50000 10284 20256 40045 70522 83520 333 58039 83625 85458=",
"42189099999","2022-08-29T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00750,1,C,N","002000,1,9,9","+0268,1","+0245,1","10053,1",,"2,1,02,1","2,1,02,1",,"05,1,+00750,1,06,1","07,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00750,1,99,9,99,9",,,,"9,9,999,9,+041,1","05,1",,,"SYN07042189 31595 70000 10268 20245 40053 70522 85520 333 58041 85625 87458=",
"42189099999","2022-08-29T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","00600,1,C,N","002000,1,9,9","+0284,1","+0250,1","10078,1",,"2,1,02,1","2,1,02,1",,"05,1,+00600,1,06,1","07,1,+03000,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00600,1,99,9,99,9","240,M,+0349,1","240,N,+0254,1",,"9,9,999,9,+058,1","05,1",,,"SYN09242189 31595 70000 10284 20250 40078 70522 85510 333 10349 20254 58058 85620 87460 555 10255=",
