station_id,station_name,state,latitude,longitude,elevation_m,wigos_id,wmo_id,icao,network_type,primary_provider,is_reference_only
A0A06502,LUDHIYANA_AMFU,PUNJAB,30.55,75.51,119.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A078A6,MOHALI,PUNJAB,30.79,76.81,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A086F0,MUKTSAR,PUNJAB,30.45,74.51,81.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A09586,PATIALA,PUNJAB,30.34,76.31,41.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A0A01C,SANGRUR,PUNJAB,30.12,75.89,83.2,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A0BDB8,BALASMAND,HARYANA,29.03,75.28,87.4,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A0C5FA,BAWAL,HARYANA,28.08,76.59,73.9,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A0CB28,BHIWANI,HARYANA,28.8,76.13,77.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A0D85E,DAMLA,HARYANA,30.1,77.28,32.9,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A0EDC4,FATEHABAD,HARYANA,29.31,75.2833,80.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A0F060,TINSUKIA,ASSAM,27.87,95.3167,29.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A0FEB2,JHAJJAR,HARYANA,28.5833,76.65,160.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A1021E,KAITHAL,HARYANA,29.78,76.4,55.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A10CCC,KARNAL,HARYANA,29.42,76.57,78.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A11FBA,KURUKSHETRA,HARYANA,29.58,76.51,64.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A124F2,MAHENDRAGARH_AWS,HARYANA,28.1,76.1,95.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A13784,MANDKOLA,HARYANA,28.1,77.0,160.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A13956,NUH,HARYANA,28.84,76.9967,160.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A14114,WARDHA,MAHARASHTRA,20.78,78.59,128.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A14FC6,PANCHKULA,HARYANA,30.67,76.98,160.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A1692A,ROHTAK,HARYANA,28.88,76.62,79.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A1748E,SADALPUR,HARYANA,29.2833,75.45,84.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A17A5C,SIRSA,HARYANA,29.54,75.04,84.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A1840A,JAGDISHPUR,HARYANA,30.48,77.1,84.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A18AD8,UCHANI,HARYANA,29.68,77.0,160.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A1977C,UJHA,HARYANA,29.38,77.0,90.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A199AE,DIBRUGARH,ASSAM,27.4705,94.9125,6.2,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A1AC34,UDAIPUR,HIMACHAL_PRADESH,32.5894,76.1022,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A1C700,BAJAURA,HIMACHAL_PRADESH,31.8456,77.1642,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A1C9D2,KEYLONG,HIMACHAL_PRADESH,32.5719,77.0353,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A1D476,SHIMALA_CPRI,HIMACHAL_PRADESH,31.0958,77.1717,1600.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A1E1EC,BARPETA,ASSAM,26.4689,90.9,37.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A1F29A,GOALPARA,ASSAM,26.1594,90.6292,33.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A1FC48,NALBARI,ASSAM,26.2719,92.5236,21.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A20BC2,MUSHALPUR,ASSAM,26.5847,91.9167,37.9,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A21666,MANGALDAI,ASSAM,26.4328,92.0283,54.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A223FC,MARIGAON,ASSAM,26.2394,92.2939,57.2,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A2308A,KAJALGAON,ASSAM,26.5225,90.4997,11.2,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A23E58,GOLAGHAT,ASSAM,26.5,93.9167,46.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A2556C,WILLIAMNAGAR,MEGHALAYA,25.5094,90.5989,10.4,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A25BBE,BAGHMARA,MEGHALAYA,25.2083,90.6425,26.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A260F6,TURA,MEGHALAYA,25.495,90.2094,0.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A27380,SHILLONG,MEGHALAYA,25.5658,91.8597,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A27D52,NONGSTOIN,MEGHALAYA,25.5219,91.265,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A28304,JOWAI,MEGHALAYA,25.4544,92.2069,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A2B84C,GOKULPUR,TRIPURA,23.53,91.4617,36.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A2FB46,POROMPAT,MANIPUR,24.8067,93.9603,43.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A307EA,JIRIBAM,MANIPUR,24.7864,93.1539,43.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A32FD4,UDALGURI,ASSAM,26.7322,92.0939,104.2,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A34A32,ALONG,ARUNACHAL_PRADESH,28.2028,94.8025,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A35796,DEOMALI,ARUNACHAL_PRADESH,27.1919,95.4636,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A36CDE,ANINI,ARUNACHAL_PRADESH,28.7928,95.8956,650.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A38F2C,IMPHAL_AMFU,MANIPUR,24.8267,93.9244,60.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A3B464,TALEGAON,MAHARASHTRA,18.722,73.6632,73.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A3EACA,HINGOLI,MAHARASHTRA,19.73369,77.15007,35.4,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A3F76E,NANDED,MAHARASHTRA,19.150274,77.31266,550.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A3F9BC,CHOPDA,MAHARASHTRA,21.236927,75.294945,69.7,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A405DE,AMBEJOGAI,MAHARASHTRA,18.72423,76.365425,550.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A416A8,LATUR,MAHARASHTRA,18.40045,76.562149,63.0,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A44806,JALGAON,MAHARASHTRA,21.023033,75.538528,68.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A45B70,KARJAT,MAHARASHTRA,18.915956,73.317216,50.5,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A47D9C,KOPERGAON,MAHARASHTRA,19.87598,74.482903,78.1,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A483CA,MALEGAON,MAHARASHTRA,20.569239,74.513275,88.2,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A48D18,SOLAPUR,MAHARASHTRA,17.2,75.9,77.3,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A4B882,BOLANGIR,ODISHA,20.7,83.47,155.6,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
A0A4CE12,YAVATMAL,MAHARASHTRA,20.4025,78.1169,132.8,,,,IMD_AWS,IMD_AWS_AUTHORIZED_API,False
